"x","y","pm10_avg_22"
4352500,2603500,5.59398508071899
4353500,2603500,5.65934371948242
4354500,2603500,5.73610067367554
4327500,2602500,4.95041513442993
4328500,2602500,5.29683685302734
4329500,2602500,6.0537109375
4330500,2602500,8.31687831878662
4331500,2602500,11.7714815139771
4332500,2602500,5.74740028381348
4333500,2602500,5.53119039535522
4334500,2602500,7.06219816207886
4335500,2602500,6.12649345397949
4336500,2602500,5.67713594436646
4337500,2602500,5.64395999908447
4338500,2602500,5.57763910293579
4339500,2602500,5.77235746383667
4340500,2602500,6.03923749923706
4341500,2602500,6.23295974731445
4342500,2602500,6.63423585891724
4343500,2602500,6.27191972732544
4344500,2602500,6.01449203491211
4345500,2602500,5.87888669967651
4346500,2602500,5.70234107971191
4347500,2602500,5.85285806655884
4348500,2602500,5.8279972076416
4349500,2602500,5.71833181381226
4350500,2602500,5.68969631195068
4351500,2602500,5.75317049026489
4352500,2602500,5.78958368301392
4353500,2602500,5.69212436676025
4354500,2602500,5.68406200408936
4355500,2602500,5.63033723831177
4326500,2601500,4.9587550163269
4327500,2601500,4.88470315933228
4328500,2601500,5.24382019042969
4329500,2601500,5.9300012588501
4330500,2601500,11.7798070907593
4331500,2601500,8.03487205505371
4332500,2601500,5.49028158187866
4333500,2601500,5.44550561904907
4334500,2601500,11.810866355896
4335500,2601500,5.54557037353516
4336500,2601500,5.64872550964355
4337500,2601500,5.71447849273682
4338500,2601500,5.72726058959961
4339500,2601500,5.82155179977417
4340500,2601500,5.81929016113281
4341500,2601500,5.8112268447876
4342500,2601500,6.11958885192871
4343500,2601500,6.58923721313477
4344500,2601500,6.82770729064941
4345500,2601500,6.21272659301758
4346500,2601500,5.85669136047363
4347500,2601500,5.95140838623047
4348500,2601500,5.87294054031372
4349500,2601500,5.75560617446899
4350500,2601500,5.7131404876709
4351500,2601500,5.7474217414856
4352500,2601500,5.79568290710449
4353500,2601500,5.6855034828186
4354500,2601500,5.59623193740845
4355500,2601500,5.58624601364136
4356500,2601500,5.70279359817505
4357500,2601500,5.84545421600342
4326500,2600500,4.94911575317383
4327500,2600500,5.01237869262695
4328500,2600500,5.60585451126099
4329500,2600500,5.74477529525757
4330500,2600500,11.6706533432007
4331500,2600500,5.50789356231689
4332500,2600500,5.39117813110352
4333500,2600500,5.39837694168091
4334500,2600500,6.34358358383179
4335500,2600500,5.68777704238892
4336500,2600500,5.62746381759644
4337500,2600500,5.62916612625122
4338500,2600500,5.70830774307251
4339500,2600500,5.79457855224609
4340500,2600500,5.80271005630493
4341500,2600500,5.67858457565308
4342500,2600500,5.76564025878906
4343500,2600500,5.87786531448364
4344500,2600500,6.07344913482666
4345500,2600500,6.28396940231323
4346500,2600500,6.05128574371338
4347500,2600500,6.00956583023071
4348500,2600500,5.91366386413574
4349500,2600500,5.93372583389282
4350500,2600500,5.99088335037231
4351500,2600500,5.97542715072632
4352500,2600500,5.83628988265991
4353500,2600500,5.63847494125366
4354500,2600500,5.57438230514526
4355500,2600500,5.53929090499878
4356500,2600500,5.55864429473877
4357500,2600500,5.68999671936035
4358500,2600500,5.6777811050415
4326500,2599500,4.96926879882812
4327500,2599500,5.03916215896606
4328500,2599500,5.31158876419067
4329500,2599500,5.74952220916748
4330500,2599500,10.7471046447754
4331500,2599500,5.42132520675659
4332500,2599500,5.26912927627563
4333500,2599500,5.44622898101807
4334500,2599500,5.74120140075684
4335500,2599500,5.46764945983887
4336500,2599500,5.69536876678467
4337500,2599500,5.63526916503906
4338500,2599500,5.71033048629761
4339500,2599500,5.77380895614624
4340500,2599500,5.87431383132935
4341500,2599500,5.79314041137695
4342500,2599500,5.72090101242065
4343500,2599500,5.70917224884033
4344500,2599500,5.88314390182495
4345500,2599500,6.03924179077148
4346500,2599500,6.04960250854492
4347500,2599500,6.180992603302
4348500,2599500,6.25961828231812
4349500,2599500,6.24721574783325
4350500,2599500,6.18155002593994
4351500,2599500,6.02254867553711
4352500,2599500,5.80144023895264
4353500,2599500,5.73093414306641
4354500,2599500,5.68242645263672
4355500,2599500,5.51304864883423
4356500,2599500,5.45491456985474
4357500,2599500,5.5116024017334
4358500,2599500,5.54278802871704
4359500,2599500,5.50588464736938
4360500,2599500,5.46281147003174
4268500,2598500,6.05002593994141
4269500,2598500,6.22781324386597
4270500,2598500,6.11554384231567
4326500,2598500,4.77938365936279
4327500,2598500,4.81801128387451
4328500,2598500,4.98538303375244
4329500,2598500,5.6659779548645
4330500,2598500,5.6954779624939
4331500,2598500,5.26067876815796
4332500,2598500,5.17787981033325
4333500,2598500,5.41468286514282
4334500,2598500,5.40777111053467
4335500,2598500,5.27561283111572
4336500,2598500,5.72976064682007
4337500,2598500,5.86567640304565
4338500,2598500,5.85825967788696
4339500,2598500,5.90364837646484
4340500,2598500,6.10963344573975
4341500,2598500,6.14638328552246
4342500,2598500,6.53480672836304
4343500,2598500,6.27052450180054
4344500,2598500,6.59684991836548
4345500,2598500,6.49333047866821
4346500,2598500,6.38187313079834
4347500,2598500,6.54846954345703
4348500,2598500,6.81996059417725
4349500,2598500,6.60531425476074
4350500,2598500,6.34364223480225
4351500,2598500,6.0727596282959
4352500,2598500,5.58287143707275
4353500,2598500,5.55537605285645
4354500,2598500,5.52843236923218
4355500,2598500,5.4852442741394
4356500,2598500,5.42112302780151
4357500,2598500,5.39479732513428
4358500,2598500,5.39369583129883
4359500,2598500,5.1954927444458
4360500,2598500,5.00958013534546
4361500,2598500,4.98492813110352
4267500,2597500,6.15743207931519
4268500,2597500,6.32950925827026
4269500,2597500,6.42117643356323
4270500,2597500,6.76252460479736
4271500,2597500,6.37573337554932
4272500,2597500,6.10795116424561
4273500,2597500,6.08385801315308
4274500,2597500,6.1652626991272
4325500,2597500,4.82815647125244
4326500,2597500,4.84566783905029
4327500,2597500,4.94348573684692
4328500,2597500,5.09814357757568
4329500,2597500,5.73140573501587
4330500,2597500,5.41249322891235
4331500,2597500,5.18196105957031
4332500,2597500,5.08077383041382
4333500,2597500,5.31476640701294
4334500,2597500,5.30690717697144
4335500,2597500,5.13040542602539
4336500,2597500,5.67231750488281
4337500,2597500,6.10337972640991
4338500,2597500,6.19183778762817
4339500,2597500,6.23431348800659
4340500,2597500,6.63878393173218
4341500,2597500,6.83114290237427
4342500,2597500,8.85036277770996
4343500,2597500,7.2285213470459
4344500,2597500,12.3413610458374
4345500,2597500,11.6344861984253
4346500,2597500,7.01996946334839
4347500,2597500,7.12033891677856
4348500,2597500,8.33109092712402
4349500,2597500,7.13148260116577
4350500,2597500,6.74830293655396
4351500,2597500,6.37624025344849
4352500,2597500,5.70039033889771
4353500,2597500,5.54983901977539
4354500,2597500,5.51863574981689
4355500,2597500,5.65468215942383
4356500,2597500,5.71323442459106
4357500,2597500,5.70392179489136
4358500,2597500,5.54057359695435
4359500,2597500,5.22560548782349
4360500,2597500,4.97386837005615
4361500,2597500,4.96365165710449
4362500,2597500,4.92528200149536
4363500,2597500,4.87207269668579
4266500,2596500,5.73038291931152
4267500,2596500,6.18553686141968
4268500,2596500,6.29786396026611
4269500,2596500,6.29760503768921
4270500,2596500,6.85439348220825
4271500,2596500,6.61536836624146
4272500,2596500,6.23186731338501
4273500,2596500,6.1493091583252
4274500,2596500,6.17540740966797
4275500,2596500,5.71902513504028
4276500,2596500,5.52410221099854
4277500,2596500,5.66703128814697
4278500,2596500,6.04691314697266
4325500,2596500,4.88965272903442
4326500,2596500,4.95041275024414
4327500,2596500,5.00913286209106
4328500,2596500,5.42206764221191
4329500,2596500,5.43703699111938
4330500,2596500,5.26382398605347
4331500,2596500,5.25007820129395
4332500,2596500,5.07925462722778
4333500,2596500,5.26239252090454
4334500,2596500,5.32029342651367
4335500,2596500,5.17288589477539
4336500,2596500,5.54890823364258
4337500,2596500,6.03402233123779
4338500,2596500,6.10293436050415
4339500,2596500,6.20535850524902
4340500,2596500,6.46891069412231
4341500,2596500,13.1279773712158
4342500,2596500,6.91446161270142
4343500,2596500,6.77133989334106
4344500,2596500,7.09801244735718
4345500,2596500,13.8100786209106
4346500,2596500,7.69501638412476
4347500,2596500,12.4662570953369
4348500,2596500,13.7560768127441
4349500,2596500,8.7769136428833
4350500,2596500,6.97788953781128
4351500,2596500,6.69125461578369
4352500,2596500,5.98099994659424
4353500,2596500,5.78509616851807
4354500,2596500,5.77603530883789
4355500,2596500,5.98603677749634
4356500,2596500,6.05266237258911
4357500,2596500,6.02232694625854
4358500,2596500,5.95591640472412
4359500,2596500,5.49113368988037
4360500,2596500,5.1123480796814
4361500,2596500,5.13940715789795
4362500,2596500,5.02166080474854
4363500,2596500,4.92433595657349
4364500,2596500,4.78663921356201
4265500,2595500,5.5619854927063
4266500,2595500,5.70057392120361
4267500,2595500,6.14019823074341
4268500,2595500,6.33635950088501
4269500,2595500,6.34484720230103
4270500,2595500,6.54908752441406
4271500,2595500,6.41864204406738
4272500,2595500,6.40854835510254
4273500,2595500,6.26676559448242
4274500,2595500,6.09786510467529
4275500,2595500,5.56271886825562
4276500,2595500,5.4975004196167
4277500,2595500,5.6766095161438
4278500,2595500,6.25785160064697
4325500,2595500,4.82332134246826
4326500,2595500,4.86606502532959
4327500,2595500,4.93983554840088
4328500,2595500,5.35576820373535
4329500,2595500,5.19003391265869
4330500,2595500,5.15176391601562
4331500,2595500,5.27395057678223
4332500,2595500,5.13581514358521
4333500,2595500,5.26090669631958
4334500,2595500,5.25454235076904
4335500,2595500,5.11651563644409
4336500,2595500,5.54882431030273
4337500,2595500,5.93573141098022
4338500,2595500,5.9555344581604
4339500,2595500,6.11266613006592
4340500,2595500,6.49215507507324
4341500,2595500,8.55250453948975
4342500,2595500,6.43923950195312
4343500,2595500,6.38833808898926
4344500,2595500,6.76444435119629
4345500,2595500,6.90979194641113
4346500,2595500,7.20929288864136
4347500,2595500,7.45242977142334
4348500,2595500,8.08042049407959
4349500,2595500,13.7530355453491
4350500,2595500,9.54960823059082
4351500,2595500,7.0185227394104
4352500,2595500,6.31991720199585
4353500,2595500,6.15558052062988
4354500,2595500,6.04579877853394
4355500,2595500,6.1137638092041
4356500,2595500,5.93255662918091
4357500,2595500,5.81857061386108
4358500,2595500,5.88570117950439
4359500,2595500,5.63011312484741
4360500,2595500,5.32318353652954
4361500,2595500,5.27447175979614
4362500,2595500,5.10868167877197
4363500,2595500,5.02967357635498
4364500,2595500,4.88972997665405
4365500,2595500,4.95055913925171
4196500,2594500,5.13559103012085
4197500,2594500,5.07322597503662
4264500,2594500,5.70902490615845
4265500,2594500,5.54371690750122
4266500,2594500,5.68873929977417
4267500,2594500,6.2110800743103
4268500,2594500,6.58758497238159
4269500,2594500,6.85819959640503
4270500,2594500,6.51367092132568
4271500,2594500,6.42487716674805
4272500,2594500,6.49044847488403
4273500,2594500,6.23318338394165
4274500,2594500,5.96709823608398
4275500,2594500,5.53397464752197
4276500,2594500,5.64743280410767
4277500,2594500,5.81173133850098
4278500,2594500,6.45984697341919
4279500,2594500,5.76770114898682
4324500,2594500,4.83058500289917
4325500,2594500,4.92133808135986
4326500,2594500,5.00041723251343
4327500,2594500,5.05380821228027
4328500,2594500,5.17539548873901
4329500,2594500,5.12421703338623
4330500,2594500,5.06500005722046
4331500,2594500,5.21177768707275
4332500,2594500,5.18166065216064
4333500,2594500,5.15889358520508
4334500,2594500,5.22796678543091
4335500,2594500,5.15439558029175
4336500,2594500,5.50191116333008
4337500,2594500,5.86740207672119
4338500,2594500,6.04701852798462
4339500,2594500,6.4563570022583
4340500,2594500,6.8332052230835
4341500,2594500,6.68064546585083
4342500,2594500,6.28769063949585
4343500,2594500,6.19585514068604
4344500,2594500,6.61350679397583
4345500,2594500,6.96313095092773
4346500,2594500,7.2256875038147
4347500,2594500,11.8006544113159
4348500,2594500,13.8009366989136
4349500,2594500,13.7915191650391
4350500,2594500,12.6559600830078
4351500,2594500,9.69823837280273
4352500,2594500,12.1305341720581
4353500,2594500,12.1437997817993
4354500,2594500,7.53089570999146
4355500,2594500,6.06923151016235
4356500,2594500,5.83640003204346
4357500,2594500,5.6660680770874
4358500,2594500,5.70597076416016
4359500,2594500,5.47434759140015
4360500,2594500,5.19034814834595
4361500,2594500,5.23558616638184
4362500,2594500,5.19078302383423
4363500,2594500,5.14954710006714
4364500,2594500,5.00815486907959
4365500,2594500,5.05371332168579
4366500,2594500,5.04847621917725
4367500,2594500,4.84405136108398
4195500,2593500,5.42720699310303
4196500,2593500,5.47199773788452
4197500,2593500,5.31586408615112
4198500,2593500,5.45025539398193
4199500,2593500,5.54428577423096
4264500,2593500,5.65226650238037
4265500,2593500,5.72934007644653
4266500,2593500,5.90192270278931
4267500,2593500,6.41246461868286
4268500,2593500,6.63617372512817
4269500,2593500,7.06216907501221
4270500,2593500,6.63171672821045
4271500,2593500,6.6055645942688
4272500,2593500,6.58870410919189
4273500,2593500,6.27996015548706
4274500,2593500,5.98080539703369
4275500,2593500,5.63779640197754
4276500,2593500,5.76824474334717
4277500,2593500,6.01173162460327
4278500,2593500,6.47494173049927
4279500,2593500,5.7279224395752
4325500,2593500,5.05530691146851
4326500,2593500,4.95891141891479
4327500,2593500,4.94739532470703
4328500,2593500,5.09849452972412
4329500,2593500,5.17688703536987
4330500,2593500,5.02426910400391
4331500,2593500,4.99666738510132
4332500,2593500,5.1338996887207
4333500,2593500,5.08220911026001
4334500,2593500,5.20825481414795
4335500,2593500,5.26595687866211
4336500,2593500,5.72733354568481
4337500,2593500,6.1375298500061
4338500,2593500,6.30474662780762
4339500,2593500,6.37592792510986
4340500,2593500,6.41911315917969
4341500,2593500,6.37237024307251
4342500,2593500,6.31101846694946
4343500,2593500,6.12438583374023
4344500,2593500,6.52176284790039
4345500,2593500,6.62054777145386
4346500,2593500,6.82571172714233
4347500,2593500,7.22421836853027
4348500,2593500,11.2423858642578
4349500,2593500,13.8292808532715
4350500,2593500,7.78529739379883
4351500,2593500,6.89181089401245
4352500,2593500,6.09393930435181
4353500,2593500,6.63940334320068
4354500,2593500,7.09663915634155
4355500,2593500,6.01876258850098
4356500,2593500,5.83307313919067
4357500,2593500,5.65546464920044
4358500,2593500,5.56203651428223
4359500,2593500,5.22033071517944
4360500,2593500,4.95281219482422
4361500,2593500,4.99637889862061
4362500,2593500,4.99143695831299
4363500,2593500,5.00712633132935
4364500,2593500,5.10845899581909
4365500,2593500,5.16990900039673
4366500,2593500,5.08071279525757
4367500,2593500,4.86050367355347
4368500,2593500,4.70368528366089
4194500,2592500,5.39447450637817
4195500,2592500,5.45233678817749
4196500,2592500,5.66116380691528
4197500,2592500,5.5676794052124
4198500,2592500,5.63368892669678
4199500,2592500,5.67063331604004
4200500,2592500,5.74989175796509
4264500,2592500,5.98854541778564
4265500,2592500,6.12087392807007
4266500,2592500,6.21441459655762
4267500,2592500,6.70956134796143
4268500,2592500,6.96372556686401
4269500,2592500,7.54166126251221
4270500,2592500,7.0259165763855
4271500,2592500,6.98888731002808
4272500,2592500,9.34063148498535
4273500,2592500,6.47287321090698
4274500,2592500,6.1490364074707
4275500,2592500,5.85706186294556
4276500,2592500,5.96310758590698
4277500,2592500,6.3244309425354
4278500,2592500,6.51088428497314
4279500,2592500,5.96342706680298
4280500,2592500,6.40320730209351
4326500,2592500,4.94851064682007
4327500,2592500,4.91054964065552
4328500,2592500,5.14025354385376
4329500,2592500,5.36434555053711
4330500,2592500,5.25970506668091
4331500,2592500,5.12899875640869
4332500,2592500,5.08584499359131
4333500,2592500,5.13454723358154
4334500,2592500,5.2117977142334
4335500,2592500,5.31098651885986
4336500,2592500,5.90806102752686
4337500,2592500,6.31089973449707
4338500,2592500,6.3431601524353
4339500,2592500,6.20631885528564
4340500,2592500,6.18602705001831
4341500,2592500,6.26756954193115
4342500,2592500,6.22527933120728
4343500,2592500,6.02142238616943
4344500,2592500,6.3627610206604
4345500,2592500,6.42226457595825
4346500,2592500,6.71484661102295
4347500,2592500,7.00354433059692
4348500,2592500,12.950177192688
4349500,2592500,7.78483009338379
4350500,2592500,7.40732955932617
4351500,2592500,7.33273124694824
4352500,2592500,5.90474462509155
4353500,2592500,5.91843938827515
4354500,2592500,6.30412244796753
4355500,2592500,6.10611438751221
4356500,2592500,5.94217824935913
4357500,2592500,5.76699304580688
4358500,2592500,5.60850763320923
4359500,2592500,5.17916345596313
4360500,2592500,4.92336368560791
4361500,2592500,4.9701189994812
4362500,2592500,4.96874856948853
4363500,2592500,4.9748854637146
4364500,2592500,5.12270545959473
4365500,2592500,5.16222810745239
4366500,2592500,4.95315456390381
4367500,2592500,4.7514066696167
4368500,2592500,4.662672996521
4192500,2591500,5.14813089370728
4193500,2591500,5.41956186294556
4194500,2591500,5.40088796615601
4195500,2591500,5.35527896881104
4196500,2591500,5.56255388259888
4197500,2591500,6.2207088470459
4198500,2591500,5.8758544921875
4199500,2591500,5.83430814743042
4200500,2591500,6.0005989074707
4201500,2591500,5.50216627120972
4202500,2591500,5.36101388931274
4264500,2591500,6.09139823913574
4265500,2591500,6.19120359420776
4266500,2591500,6.35552263259888
4267500,2591500,6.84493207931519
4268500,2591500,7.20348405838013
4269500,2591500,7.33489084243774
4270500,2591500,7.19510173797607
4271500,2591500,7.21207284927368
4272500,2591500,6.77888679504395
4273500,2591500,6.57606744766235
4274500,2591500,6.30522298812866
4275500,2591500,5.86466693878174
4276500,2591500,6.03083562850952
4277500,2591500,6.65782642364502
4278500,2591500,6.20831966400146
4279500,2591500,5.94673109054565
4280500,2591500,6.23738431930542
4327500,2591500,4.91618585586548
4328500,2591500,5.08342790603638
4329500,2591500,5.16350650787354
4330500,2591500,5.176682472229
4331500,2591500,5.09504985809326
4332500,2591500,5.207435131073
4333500,2591500,5.16770458221436
4334500,2591500,5.20242547988892
4335500,2591500,5.34741163253784
4336500,2591500,5.98913097381592
4337500,2591500,6.17195081710815
4338500,2591500,6.19573259353638
4339500,2591500,6.1740345954895
4340500,2591500,6.09919166564941
4341500,2591500,6.19058752059937
4342500,2591500,6.18287467956543
4343500,2591500,6.01229810714722
4344500,2591500,6.21579504013062
4345500,2591500,6.36333847045898
4346500,2591500,6.6808557510376
4347500,2591500,7.30874252319336
4348500,2591500,13.9111566543579
4349500,2591500,7.55180025100708
4350500,2591500,7.15858793258667
4351500,2591500,6.94481897354126
4352500,2591500,5.69850921630859
4353500,2591500,5.77159738540649
4354500,2591500,5.91489315032959
4355500,2591500,6.17954015731812
4356500,2591500,6.12392377853394
4357500,2591500,5.86475706100464
4358500,2591500,5.66660356521606
4359500,2591500,5.30986928939819
4360500,2591500,4.99976587295532
4361500,2591500,5.05920696258545
4362500,2591500,5.07135725021362
4363500,2591500,5.09955501556396
4364500,2591500,5.18079423904419
4365500,2591500,5.13514184951782
4366500,2591500,4.93462371826172
4367500,2591500,4.86315155029297
4368500,2591500,4.74950551986694
4191500,2590500,5.22071218490601
4192500,2590500,5.41468191146851
4193500,2590500,5.87122058868408
4194500,2590500,5.34021806716919
4195500,2590500,5.28337669372559
4196500,2590500,5.5341854095459
4197500,2590500,5.6763596534729
4198500,2590500,5.87375545501709
4199500,2590500,5.87120580673218
4200500,2590500,5.63068819046021
4201500,2590500,5.45347929000854
4202500,2590500,5.27963447570801
4264500,2590500,6.00779914855957
4265500,2590500,6.1610689163208
4266500,2590500,6.28426361083984
4267500,2590500,6.65949964523315
4268500,2590500,6.764479637146
4269500,2590500,7.12715673446655
4270500,2590500,7.37115001678467
4271500,2590500,6.85638427734375
4272500,2590500,6.74905347824097
4273500,2590500,6.66260623931885
4274500,2590500,6.42465114593506
4275500,2590500,5.93130540847778
4276500,2590500,6.09934949874878
4277500,2590500,6.68293380737305
4278500,2590500,6.06327629089355
4279500,2590500,5.89937877655029
4280500,2590500,6.14605808258057
4281500,2590500,6.24495601654053
4328500,2590500,5.0020227432251
4329500,2590500,5.03654003143311
4330500,2590500,5.06335783004761
4331500,2590500,5.1361665725708
4332500,2590500,5.21674203872681
4333500,2590500,5.25280857086182
4334500,2590500,5.28805351257324
4335500,2590500,5.4422607421875
4336500,2590500,5.95674419403076
4337500,2590500,5.9977502822876
4338500,2590500,6.03666210174561
4339500,2590500,6.19603490829468
4340500,2590500,6.04641771316528
4341500,2590500,5.9708948135376
4342500,2590500,6.01298189163208
4343500,2590500,5.97356176376343
4344500,2590500,6.18041467666626
4345500,2590500,6.42052841186523
4346500,2590500,6.7082371711731
4347500,2590500,7.19016981124878
4348500,2590500,13.9475049972534
4349500,2590500,7.04833173751831
4350500,2590500,6.77391624450684
4351500,2590500,6.39536380767822
4352500,2590500,5.54084825515747
4353500,2590500,5.63540887832642
4354500,2590500,5.83224630355835
4355500,2590500,6.34114646911621
4356500,2590500,6.38159322738647
4357500,2590500,6.27272701263428
4358500,2590500,6.02550363540649
4359500,2590500,5.4739875793457
4360500,2590500,5.13111400604248
4361500,2590500,5.17161417007446
4362500,2590500,5.18054294586182
4363500,2590500,5.21786689758301
4364500,2590500,5.22693920135498
4365500,2590500,5.11937618255615
4366500,2590500,5.02544212341309
4367500,2590500,4.91961145401001
4190500,2589500,5.12271165847778
4191500,2589500,5.201584815979
4192500,2589500,5.4234414100647
4193500,2589500,5.3989782333374
4194500,2589500,5.25638294219971
4195500,2589500,5.32255506515503
4196500,2589500,5.47631359100342
4197500,2589500,5.5138955116272
4198500,2589500,5.90646600723267
4199500,2589500,5.94602918624878
4200500,2589500,5.65922784805298
4201500,2589500,5.48322343826294
4202500,2589500,5.30575513839722
4264500,2589500,6.15533685684204
4265500,2589500,6.01559591293335
4266500,2589500,6.13006591796875
4267500,2589500,6.5844898223877
4268500,2589500,6.78335952758789
4269500,2589500,7.45118618011475
4270500,2589500,7.47396230697632
4271500,2589500,6.8636736869812
4272500,2589500,6.7128529548645
4273500,2589500,6.50147247314453
4274500,2589500,6.21604824066162
4275500,2589500,5.86889696121216
4276500,2589500,6.05066394805908
4277500,2589500,6.43281984329224
4278500,2589500,6.06170082092285
4279500,2589500,5.83889532089233
4280500,2589500,5.98092269897461
4281500,2589500,6.12953329086304
4328500,2589500,5.05066394805908
4329500,2589500,5.10634231567383
4330500,2589500,5.22685146331787
4331500,2589500,5.34549140930176
4332500,2589500,5.33405160903931
4333500,2589500,5.35384368896484
4334500,2589500,5.31529474258423
4335500,2589500,5.32732391357422
4336500,2589500,5.91606330871582
4337500,2589500,5.97818183898926
4338500,2589500,5.89824104309082
4339500,2589500,6.09223699569702
4340500,2589500,6.12922620773315
4341500,2589500,5.97739219665527
4342500,2589500,5.67736339569092
4343500,2589500,5.75647211074829
4344500,2589500,6.28226089477539
4345500,2589500,6.44765567779541
4346500,2589500,6.77396869659424
4347500,2589500,7.21461820602417
4348500,2589500,7.60766077041626
4349500,2589500,6.91913414001465
4350500,2589500,6.53894138336182
4351500,2589500,6.09513902664185
4352500,2589500,5.44034671783447
