"x","y","pm10_p904_22"
4299500,2560500,30.552806854248
4300500,2560500,26.008846282959
4301500,2560500,23.7830867767334
4302500,2560500,22.7130584716797
4303500,2560500,30.1336097717285
4304500,2560500,22.5464038848877
4305500,2560500,22.48069190979
4306500,2560500,21.7707195281982
4307500,2560500,20.6858406066895
4308500,2560500,35.8711051940918
4309500,2560500,36.1007232666016
4310500,2560500,36.3200263977051
4311500,2560500,29.1592445373535
4312500,2560500,25.3700332641602
4313500,2560500,34.5810852050781
4314500,2560500,29.268274307251
4315500,2560500,22.6608810424805
4316500,2560500,35.9469985961914
4317500,2560500,31.4656734466553
4318500,2560500,24.3795013427734
4319500,2560500,19.666259765625
4320500,2560500,19.04665184021
4321500,2560500,20.1890201568604
4322500,2560500,26.79638671875
4323500,2560500,29.5045318603516
4324500,2560500,28.08349609375
4325500,2560500,21.0673503875732
4326500,2560500,20.1445732116699
4327500,2560500,19.9022312164307
4328500,2560500,19.2120971679688
4329500,2560500,16.7674160003662
4330500,2560500,16.1916103363037
4331500,2560500,15.7426137924194
4332500,2560500,33.3694343566895
4333500,2560500,33.2712936401367
4334500,2560500,18.9010314941406
4335500,2560500,16.8283996582031
4336500,2560500,15.7211809158325
4337500,2560500,15.5912380218506
4338500,2560500,16.0524463653564
4339500,2560500,16.4488773345947
4340500,2560500,16.1692924499512
4341500,2560500,15.6385183334351
4342500,2560500,15.3390560150146
4343500,2560500,15.432746887207
4344500,2560500,14.5197896957397
4345500,2560500,14.6233644485474
4346500,2560500,14.974609375
4347500,2560500,15.8024759292603
4348500,2560500,18.4444351196289
4349500,2560500,14.7645750045776
4350500,2560500,14.1095790863037
4351500,2560500,13.3112840652466
4352500,2560500,11.9135360717773
4353500,2560500,11.310302734375
4354500,2560500,11.3370790481567
4355500,2560500,11.4190769195557
4356500,2560500,11.3502006530762
4357500,2560500,11.7980709075928
4358500,2560500,11.3197174072266
4359500,2560500,10.7863235473633
4360500,2560500,10.5455865859985
4361500,2560500,10.7019138336182
4362500,2560500,10.8325891494751
4174500,2559500,12.9713544845581
4175500,2559500,12.5185928344727
4176500,2559500,12.6357583999634
4177500,2559500,12.7404069900513
4178500,2559500,13.3742160797119
4179500,2559500,13.5591726303101
4180500,2559500,13.7773132324219
4181500,2559500,14.9065942764282
4182500,2559500,16.6311206817627
4183500,2559500,16.3851833343506
4184500,2559500,16.0641613006592
4185500,2559500,16.0053310394287
4186500,2559500,16.3898544311523
4187500,2559500,17.332405090332
4188500,2559500,33.0272674560547
4189500,2559500,33.0813941955566
4190500,2559500,19.6351222991943
4191500,2559500,32.5759391784668
4192500,2559500,18.1874408721924
4193500,2559500,16.7530555725098
4194500,2559500,16.6395492553711
4195500,2559500,17.3755645751953
4196500,2559500,17.1481018066406
4197500,2559500,18.6073551177979
4198500,2559500,16.8439331054688
4199500,2559500,27.1707649230957
4200500,2559500,27.0647163391113
4201500,2559500,29.549560546875
4202500,2559500,26.5748023986816
4203500,2559500,24.4280967712402
4204500,2559500,26.2410125732422
4205500,2559500,17.7059097290039
4206500,2559500,17.331958770752
4207500,2559500,17.2163219451904
4208500,2559500,18.070032119751
4209500,2559500,20.6436634063721
4210500,2559500,20.2492237091064
4211500,2559500,19.3062286376953
4212500,2559500,18.4738216400146
4213500,2559500,18.6197071075439
4214500,2559500,18.7171058654785
4215500,2559500,18.6604595184326
4216500,2559500,18.686674118042
4253500,2559500,17.2571048736572
4254500,2559500,17.5372200012207
4255500,2559500,17.9370975494385
4256500,2559500,18.1424140930176
4257500,2559500,18.0227394104004
4258500,2559500,17.6982536315918
4259500,2559500,18.7374973297119
4260500,2559500,18.7892017364502
4261500,2559500,19.0657653808594
4262500,2559500,20.5673732757568
4263500,2559500,20.3351421356201
4264500,2559500,20.6491661071777
4265500,2559500,23.8615837097168
4266500,2559500,30.8034381866455
4267500,2559500,35.0728149414062
4268500,2559500,33.1446533203125
4269500,2559500,29.6954135894775
4270500,2559500,29.5240669250488
4271500,2559500,29.5094146728516
4272500,2559500,29.0621948242188
4273500,2559500,28.5635814666748
4274500,2559500,28.2322597503662
4275500,2559500,27.4886283874512
4276500,2559500,29.0967693328857
4277500,2559500,28.1575508117676
4278500,2559500,28.1310577392578
4279500,2559500,28.1042976379395
4280500,2559500,27.190559387207
4281500,2559500,28.2636699676514
4282500,2559500,30.3260192871094
4283500,2559500,32.6203765869141
4284500,2559500,33.8837509155273
4285500,2559500,34.0980796813965
4286500,2559500,29.9176597595215
4287500,2559500,34.5263900756836
4288500,2559500,34.7337417602539
4289500,2559500,34.9672508239746
4290500,2559500,32.6540298461914
4291500,2559500,32.9473533630371
4292500,2559500,21.0693206787109
4293500,2559500,20.2641181945801
4294500,2559500,19.088342666626
4295500,2559500,18.9580211639404
4296500,2559500,18.8796577453613
4297500,2559500,18.7229270935059
4298500,2559500,18.5453605651855
4299500,2559500,19.2602634429932
4300500,2559500,34.2468681335449
4301500,2559500,34.4838333129883
4302500,2559500,23.1558074951172
4303500,2559500,27.5749168395996
4304500,2559500,19.6916656494141
4305500,2559500,20.0366554260254
4306500,2559500,35.2717781066895
4307500,2559500,20.0978832244873
4308500,2559500,35.7034492492676
4309500,2559500,33.7238845825195
4310500,2559500,18.9854221343994
4311500,2559500,18.6989650726318
4312500,2559500,18.6043720245361
4313500,2559500,18.0592136383057
4314500,2559500,18.2867736816406
4315500,2559500,18.6025218963623
4316500,2559500,18.1451854705811
4317500,2559500,18.1347541809082
4318500,2559500,18.6255950927734
4319500,2559500,18.7436370849609
4320500,2559500,18.1685848236084
4321500,2559500,18.6845016479492
4322500,2559500,18.6420421600342
4323500,2559500,24.3982753753662
4324500,2559500,24.1022720336914
4325500,2559500,18.2019386291504
4326500,2559500,17.8744506835938
4327500,2559500,17.5797233581543
4328500,2559500,17.1020908355713
4329500,2559500,16.7071800231934
4330500,2559500,16.5379161834717
4331500,2559500,33.3848342895508
4332500,2559500,17.0961227416992
4333500,2559500,16.7700672149658
4334500,2559500,16.7359275817871
4335500,2559500,15.4527654647827
4336500,2559500,15.5092258453369
4337500,2559500,15.4304656982422
4338500,2559500,15.1693382263184
4339500,2559500,15.310359954834
4340500,2559500,15.0871639251709
4341500,2559500,15.061182975769
4342500,2559500,14.6062412261963
4343500,2559500,14.7605304718018
4344500,2559500,14.0063982009888
4345500,2559500,14.3293809890747
4346500,2559500,15.2684497833252
4347500,2559500,16.1627140045166
4348500,2559500,19.7913951873779
4349500,2559500,14.7839088439941
4350500,2559500,13.9563627243042
4351500,2559500,13.2021570205688
4352500,2559500,11.7295579910278
4353500,2559500,11.4606294631958
4354500,2559500,11.7582206726074
4355500,2559500,11.5549869537354
4356500,2559500,11.2347812652588
4357500,2559500,11.358021736145
4358500,2559500,11.214207649231
4359500,2559500,10.7212619781494
4360500,2559500,10.6323671340942
4361500,2559500,10.7123622894287
4173500,2558500,12.428258895874
4174500,2558500,12.8109111785889
4175500,2558500,12.977349281311
4176500,2558500,13.3418750762939
4177500,2558500,13.3326473236084
4178500,2558500,13.8204278945923
4179500,2558500,14.4188537597656
4180500,2558500,14.7207469940186
4181500,2558500,16.3255558013916
4182500,2558500,17.4716529846191
4183500,2558500,17.9345283508301
4184500,2558500,17.9049549102783
4185500,2558500,17.5105857849121
4186500,2558500,17.9921703338623
4187500,2558500,32.9710845947266
4188500,2558500,33.0346565246582
4189500,2558500,21.6335506439209
4190500,2558500,20.8763980865479
4191500,2558500,19.9778881072998
4192500,2558500,20.2933349609375
4193500,2558500,17.8551979064941
4194500,2558500,18.2003765106201
4195500,2558500,17.9134521484375
4196500,2558500,17.7205696105957
4197500,2558500,17.5601997375488
4198500,2558500,17.9380683898926
4199500,2558500,18.7625617980957
4200500,2558500,17.4431591033936
4201500,2558500,17.2984294891357
4202500,2558500,17.560453414917
4203500,2558500,18.0359954833984
4204500,2558500,28.7697563171387
4205500,2558500,25.3891983032227
4206500,2558500,19.6832180023193
4207500,2558500,24.0609016418457
4208500,2558500,25.3751907348633
4209500,2558500,18.1797466278076
4210500,2558500,17.5980796813965
4211500,2558500,17.4852428436279
4212500,2558500,17.5475807189941
4213500,2558500,17.8347721099854
4214500,2558500,17.5733871459961
4215500,2558500,17.4347686767578
4216500,2558500,17.5693283081055
4217500,2558500,17.2030735015869
4253500,2558500,16.8052654266357
4254500,2558500,16.9328193664551
4255500,2558500,17.3005790710449
4256500,2558500,17.7840347290039
4257500,2558500,18.2484931945801
4258500,2558500,18.6242752075195
4259500,2558500,20.0973491668701
4260500,2558500,20.2136459350586
4261500,2558500,20.1902275085449
4262500,2558500,29.2263889312744
4263500,2558500,28.6919822692871
4264500,2558500,29.4314994812012
4265500,2558500,29.6805629730225
4266500,2558500,29.1651363372803
4267500,2558500,29.6195087432861
4268500,2558500,29.596622467041
4269500,2558500,29.5601348876953
4270500,2558500,28.826868057251
4271500,2558500,29.8915557861328
4272500,2558500,35.945629119873
4273500,2558500,36.02197265625
4274500,2558500,35.5998115539551
4275500,2558500,26.563850402832
4276500,2558500,35.0603828430176
4277500,2558500,30.3698081970215
4278500,2558500,34.8103981018066
4279500,2558500,35.5280303955078
4280500,2558500,31.7178382873535
4281500,2558500,35.8820343017578
4282500,2558500,29.2157192230225
4283500,2558500,25.3149528503418
4284500,2558500,33.8084297180176
4285500,2558500,25.5782794952393
4286500,2558500,34.176441192627
4287500,2558500,34.4234619140625
4288500,2558500,34.6109237670898
4289500,2558500,30.0223617553711
4290500,2558500,32.7837867736816
4291500,2558500,32.7870101928711
4292500,2558500,31.3767051696777
4293500,2558500,19.6712112426758
4294500,2558500,19.2381839752197
4295500,2558500,20.5958404541016
4296500,2558500,17.7252254486084
4297500,2558500,17.1750621795654
4298500,2558500,17.470495223999
4299500,2558500,18.1348152160645
4300500,2558500,18.0190906524658
4301500,2558500,18.4756050109863
4302500,2558500,18.3116283416748
4303500,2558500,18.189432144165
4304500,2558500,17.856164932251
4305500,2558500,17.9671058654785
4306500,2558500,18.0022964477539
4307500,2558500,18.3575267791748
4308500,2558500,18.4336128234863
4309500,2558500,18.1657466888428
4310500,2558500,18.59006690979
4311500,2558500,17.4804191589355
4312500,2558500,17.8678035736084
4313500,2558500,18.0611248016357
4314500,2558500,17.2861557006836
4315500,2558500,17.3837718963623
4316500,2558500,17.0667343139648
4317500,2558500,17.1272068023682
4318500,2558500,17.391185760498
4319500,2558500,18.2303676605225
4320500,2558500,17.2803745269775
4321500,2558500,16.5083045959473
4322500,2558500,17.2576198577881
4323500,2558500,17.0657176971436
4324500,2558500,16.6881351470947
4325500,2558500,16.1381092071533
4326500,2558500,16.6968421936035
4327500,2558500,16.8745498657227
4328500,2558500,16.4059791564941
4329500,2558500,15.5216951370239
4330500,2558500,16.1564292907715
4331500,2558500,15.366494178772
4332500,2558500,15.2064437866211
4333500,2558500,15.313455581665
4334500,2558500,14.9479131698608
4335500,2558500,15.4313488006592
4336500,2558500,14.8420829772949
4337500,2558500,15.0802049636841
4338500,2558500,14.9599781036377
4339500,2558500,14.2881841659546
4340500,2558500,14.1200819015503
4341500,2558500,14.4709091186523
4342500,2558500,14.1402750015259
4343500,2558500,14.5842809677124
4344500,2558500,14.2937307357788
4345500,2558500,14.5667905807495
4346500,2558500,15.620569229126
4347500,2558500,16.4539413452148
4348500,2558500,14.860860824585
4349500,2558500,14.4090843200684
4350500,2558500,14.3777294158936
4351500,2558500,13.719181060791
4352500,2558500,12.1474866867065
4353500,2558500,11.8672504425049
4354500,2558500,12.2494230270386
4355500,2558500,11.7910099029541
4356500,2558500,11.7469596862793
4357500,2558500,11.8375196456909
4358500,2558500,11.4063501358032
4359500,2558500,11.2952280044556
4360500,2558500,11.141918182373
4361500,2558500,10.9040460586548
4172500,2557500,12.3177423477173
4173500,2557500,12.0690031051636
4174500,2557500,12.6599931716919
4175500,2557500,13.1695623397827
4176500,2557500,13.5334873199463
4177500,2557500,13.8830366134644
4178500,2557500,14.3192825317383
4179500,2557500,14.4312314987183
4180500,2557500,14.3412199020386
4181500,2557500,15.1003999710083
4182500,2557500,16.8202724456787
4183500,2557500,17.1823348999023
4184500,2557500,17.0638103485107
4185500,2557500,17.1732025146484
4186500,2557500,17.5967235565186
4187500,2557500,32.7578506469727
4188500,2557500,32.7290306091309
4189500,2557500,32.7519607543945
4190500,2557500,28.1222648620605
4191500,2557500,20.418701171875
4192500,2557500,21.9484024047852
4193500,2557500,17.7673244476318
4194500,2557500,17.2662296295166
4195500,2557500,16.8877029418945
4196500,2557500,16.5463047027588
4197500,2557500,16.7159652709961
4198500,2557500,16.5154495239258
4199500,2557500,16.4079036712646
4200500,2557500,16.2948551177979
4201500,2557500,16.2502861022949
4202500,2557500,16.6676216125488
4203500,2557500,16.8507175445557
4204500,2557500,17.1448726654053
4205500,2557500,18.7032203674316
4206500,2557500,17.9304542541504
4207500,2557500,18.2757720947266
4208500,2557500,17.7693824768066
4209500,2557500,17.1164989471436
4210500,2557500,16.9321002960205
4211500,2557500,16.8153209686279
4212500,2557500,16.9144554138184
4213500,2557500,17.1919250488281
4214500,2557500,16.8012313842773
4215500,2557500,16.7701110839844
4216500,2557500,16.6485652923584
4217500,2557500,16.8729095458984
4218500,2557500,18.0729541778564
4252500,2557500,17.1693496704102
4253500,2557500,17.3209552764893
4254500,2557500,16.6649265289307
4255500,2557500,16.9546527862549
4256500,2557500,17.3333930969238
4257500,2557500,17.4688320159912
4258500,2557500,17.9380569458008
4259500,2557500,19.7176971435547
4260500,2557500,20.1730842590332
4261500,2557500,20.5333194732666
4262500,2557500,24.8921966552734
4263500,2557500,20.9953060150146
4264500,2557500,29.2866821289062
4265500,2557500,29.6587390899658
4266500,2557500,25.8778705596924
4267500,2557500,29.6363487243652
4268500,2557500,29.5902519226074
4269500,2557500,29.3086929321289
4270500,2557500,27.7846946716309
4271500,2557500,35.7331809997559
4272500,2557500,35.7194213867188
4273500,2557500,35.8259048461914
4274500,2557500,24.757474899292
4275500,2557500,23.2908763885498
4276500,2557500,23.8793525695801
4277500,2557500,32.9607543945312
4278500,2557500,25.3206443786621
4279500,2557500,35.2623863220215
4280500,2557500,30.0204277038574
4281500,2557500,23.5322074890137
4282500,2557500,21.8389148712158
4283500,2557500,21.3516674041748
4284500,2557500,33.5882873535156
4285500,2557500,30.2286262512207
4286500,2557500,34.0806694030762
4287500,2557500,34.24609375
4288500,2557500,34.4463806152344
4289500,2557500,22.6417179107666
4290500,2557500,27.9994621276855
4291500,2557500,32.6225700378418
4292500,2557500,20.1333427429199
4293500,2557500,18.9203491210938
4294500,2557500,19.5176029205322
4295500,2557500,19.31374168396
4296500,2557500,17.6053943634033
4297500,2557500,16.6847858428955
4298500,2557500,16.6498794555664
4299500,2557500,17.1339321136475
4300500,2557500,16.9770469665527
4301500,2557500,18.0175399780273
4302500,2557500,17.3448944091797
4303500,2557500,17.9723415374756
4304500,2557500,17.1197509765625
4305500,2557500,17.0225009918213
4306500,2557500,17.23974609375
4307500,2557500,17.8122997283936
4308500,2557500,17.6008815765381
4309500,2557500,17.0432071685791
4310500,2557500,17.6843090057373
4311500,2557500,16.8218879699707
4312500,2557500,16.7362155914307
4313500,2557500,17.4726142883301
4314500,2557500,16.5682373046875
4315500,2557500,16.8044548034668
4316500,2557500,16.3562335968018
4317500,2557500,16.3716602325439
4318500,2557500,16.0945930480957
4319500,2557500,16.3239421844482
4320500,2557500,17.1003742218018
4321500,2557500,15.8469734191895
4322500,2557500,16.140775680542
4323500,2557500,16.5153656005859
4324500,2557500,16.0303287506104
4325500,2557500,15.606538772583
4326500,2557500,15.8241243362427
4327500,2557500,16.0633544921875
4328500,2557500,15.4472913742065
4329500,2557500,15.0346307754517
4330500,2557500,15.9752922058105
4331500,2557500,15.2931547164917
4332500,2557500,14.7756500244141
4333500,2557500,14.8014907836914
4334500,2557500,14.5419940948486
4335500,2557500,15.3400945663452
4336500,2557500,14.5499773025513
4337500,2557500,14.6129674911499
4338500,2557500,15.1888160705566
4339500,2557500,14.4077377319336
4340500,2557500,13.8908634185791
4341500,2557500,13.9940376281738
4342500,2557500,14.5670509338379
4343500,2557500,15.1828565597534
4344500,2557500,15.3521900177002
4345500,2557500,23.6704921722412
4346500,2557500,21.4078922271729
4347500,2557500,15.7766628265381
4348500,2557500,15.2817678451538
4349500,2557500,14.018705368042
4350500,2557500,14.0364608764648
4351500,2557500,14.140025138855
4352500,2557500,12.8415193557739
4353500,2557500,12.6997776031494
4354500,2557500,12.5339822769165
4355500,2557500,12.1006011962891
4356500,2557500,11.9896650314331
4357500,2557500,11.681357383728
4358500,2557500,11.3083505630493
4359500,2557500,11.616003036499
4360500,2557500,11.5414514541626
4361500,2557500,11.1232137680054
4171500,2556500,11.8644104003906
4172500,2556500,12.1090688705444
4173500,2556500,12.2943353652954
4174500,2556500,12.9256887435913
4175500,2556500,12.8923416137695
4176500,2556500,12.933069229126
4177500,2556500,13.2946290969849
4178500,2556500,13.815357208252
4179500,2556500,13.7929382324219
4180500,2556500,13.8004741668701
4181500,2556500,14.4721956253052
4182500,2556500,16.4092407226562
4183500,2556500,16.6212348937988
4184500,2556500,16.3604602813721
4185500,2556500,16.4544315338135
4186500,2556500,17.2610836029053
4187500,2556500,18.8879470825195
4188500,2556500,32.343620300293
4189500,2556500,32.4392356872559
4190500,2556500,28.3548202514648
4191500,2556500,17.4000148773193
4192500,2556500,16.6120948791504
4193500,2556500,16.8080253601074
4194500,2556500,16.6030311584473
4195500,2556500,16.280647277832
4196500,2556500,15.9368581771851
4197500,2556500,16.3866634368896
4198500,2556500,15.9396591186523
4199500,2556500,15.8572883605957
4200500,2556500,15.8115663528442
4201500,2556500,16.1382579803467
4202500,2556500,16.7665481567383
4203500,2556500,16.3096752166748
4204500,2556500,16.2405834197998
4205500,2556500,17.0415592193604
4206500,2556500,17.4284133911133
4207500,2556500,17.8428268432617
4208500,2556500,17.7695903778076
4209500,2556500,17.1976013183594
4210500,2556500,16.6772136688232
4211500,2556500,16.913459777832
4212500,2556500,17.5833587646484
4213500,2556500,18.1667442321777
4214500,2556500,17.3028812408447
4215500,2556500,17.5213680267334
4216500,2556500,17.2279300689697
4217500,2556500,17.0284442901611
4218500,2556500,18.2988586425781
4219500,2556500,19.2114791870117
4252500,2556500,17.7794017791748
4253500,2556500,17.5482540130615
4254500,2556500,16.9405078887939
4255500,2556500,16.6741313934326
4256500,2556500,16.7078495025635
4257500,2556500,16.8432350158691
4258500,2556500,17.2256832122803
4259500,2556500,19.0418891906738
4260500,2556500,19.4494953155518
4261500,2556500,19.716136932373
4262500,2556500,19.9003238677979
4263500,2556500,20.1743869781494
4264500,2556500,23.6431140899658
4265500,2556500,28.6733779907227
4266500,2556500,25.9337844848633
4267500,2556500,31.6308422088623
4268500,2556500,28.5879383087158
4269500,2556500,28.6725883483887
4270500,2556500,34.1873970031738
4271500,2556500,32.9242324829102
4272500,2556500,27.4274845123291
4273500,2556500,25.1669673919678
4274500,2556500,23.8273048400879
4275500,2556500,22.5208625793457
4276500,2556500,22.8147945404053
4277500,2556500,22.8798942565918
4278500,2556500,22.6247634887695
4279500,2556500,23.1897773742676
4280500,2556500,22.0211029052734
4281500,2556500,22.0828952789307
4282500,2556500,21.1054630279541
4283500,2556500,20.5797576904297
4284500,2556500,20.8220520019531
4285500,2556500,20.9703121185303
4286500,2556500,23.2275810241699
4287500,2556500,21.4525470733643
4288500,2556500,21.4174060821533
4289500,2556500,21.1140804290771
4290500,2556500,19.0644836425781
4291500,2556500,19.7944450378418
4292500,2556500,19.0515060424805
4293500,2556500,18.3058929443359
4294500,2556500,17.5500411987305
4295500,2556500,18.7588996887207
4296500,2556500,18.9953918457031
4297500,2556500,17.1686172485352
4298500,2556500,16.0885925292969
4299500,2556500,16.2137451171875
4300500,2556500,16.4711036682129
4301500,2556500,17.5232315063477
4302500,2556500,17.0272426605225
4303500,2556500,17.4424343109131
4304500,2556500,17.4547824859619
4305500,2556500,16.8096199035645
4306500,2556500,16.463357925415
4307500,2556500,17.4965686798096
4308500,2556500,18.033712387085
4309500,2556500,16.5932102203369
4310500,2556500,16.5884838104248
4311500,2556500,16.0856513977051
4312500,2556500,16.5332679748535
4313500,2556500,17.3008708953857
4314500,2556500,16.3798007965088
4315500,2556500,15.7837247848511
4316500,2556500,15.9515771865845
4317500,2556500,15.7250652313232
4318500,2556500,15.5470876693726
4319500,2556500,16.0180034637451
4320500,2556500,16.9422359466553
4321500,2556500,15.4433546066284
4322500,2556500,15.4602718353271
4323500,2556500,16.2666206359863
4324500,2556500,15.3823947906494
4325500,2556500,15.2620735168457
4326500,2556500,15.4720821380615
4327500,2556500,15.5105457305908
4328500,2556500,15.0122900009155
4329500,2556500,14.6850824356079
4330500,2556500,15.6028776168823
4331500,2556500,15.7059106826782
4332500,2556500,14.889552116394
4333500,2556500,14.1147499084473
4334500,2556500,14.5030202865601
4335500,2556500,15.2068023681641
4336500,2556500,14.3251485824585
4337500,2556500,14.2852239608765
4338500,2556500,15.1852388381958
4339500,2556500,14.6818618774414
4340500,2556500,14.1600046157837
4341500,2556500,13.8607912063599
4342500,2556500,14.6885986328125
4343500,2556500,15.4212160110474
4344500,2556500,16.0095558166504
4345500,2556500,29.4547157287598
4346500,2556500,16.919864654541
4347500,2556500,15.4583740234375
4348500,2556500,14.436635017395
4349500,2556500,13.9316987991333
4350500,2556500,13.4750471115112
4351500,2556500,13.6496543884277
4352500,2556500,12.6507215499878
4353500,2556500,12.4287767410278
4354500,2556500,12.0462779998779
4355500,2556500,11.6390266418457
4356500,2556500,11.6358413696289
4357500,2556500,11.5656890869141
4358500,2556500,11.764554977417
4359500,2556500,11.8981733322144
4360500,2556500,11.4088935852051
4361500,2556500,11.3004913330078
4171500,2555500,11.7788686752319
4172500,2555500,12.1397972106934
4173500,2555500,12.5084409713745
4174500,2555500,13.5463418960571
4175500,2555500,13.0337772369385
4176500,2555500,12.7285966873169
4177500,2555500,12.8745050430298
4178500,2555500,13.266227722168
4179500,2555500,13.409631729126
4180500,2555500,13.4123592376709
4181500,2555500,14.6606225967407
4182500,2555500,17.2020473480225
4183500,2555500,17.206859588623
4184500,2555500,16.9798183441162
4185500,2555500,17.5921421051025
4186500,2555500,18.1078338623047
4187500,2555500,21.8540172576904
4188500,2555500,29.2059669494629
4189500,2555500,21.9716014862061
4190500,2555500,27.9420776367188
4191500,2555500,18.8255863189697
4192500,2555500,17.5568790435791
4193500,2555500,17.4573879241943
4194500,2555500,17.1699771881104
4195500,2555500,17.174373626709
4196500,2555500,16.5135364532471
4197500,2555500,16.7217063903809
4198500,2555500,16.090015411377
4199500,2555500,16.0542793273926
4200500,2555500,16.5863761901855
4201500,2555500,17.1415691375732
4202500,2555500,17.2388591766357
4203500,2555500,16.9341640472412
4204500,2555500,16.3582344055176
4205500,2555500,17.6214599609375
4206500,2555500,18.8002071380615
4207500,2555500,19.2334384918213
4208500,2555500,18.741626739502
4209500,2555500,17.6496486663818
4210500,2555500,17.6746826171875
4211500,2555500,17.738842010498
4212500,2555500,18.6949405670166
4213500,2555500,18.5020179748535
4214500,2555500,17.81711769104
4215500,2555500,18.3858051300049
4216500,2555500,18.0067005157471
4217500,2555500,17.653112411499
4218500,2555500,18.8324851989746
4219500,2555500,19.5416679382324
4220500,2555500,23.7970790863037
4221500,2555500,24.6672286987305
4251500,2555500,18.0071258544922
4252500,2555500,18.1395854949951
4253500,2555500,18.0838031768799
4254500,2555500,17.3439846038818
4255500,2555500,17.1579704284668
4256500,2555500,17.1861572265625
4257500,2555500,16.8503971099854
4258500,2555500,16.8140773773193
4259500,2555500,18.3793525695801
4260500,2555500,18.8731918334961
4261500,2555500,18.796085357666
4262500,2555500,19.6314811706543
4263500,2555500,20.544750213623
4264500,2555500,29.242223739624
4265500,2555500,25.8907012939453
4266500,2555500,25.9885578155518
4267500,2555500,29.6155757904053
4268500,2555500,26.7136993408203
4269500,2555500,24.7441501617432
4270500,2555500,24.5737018585205
4271500,2555500,24.2214641571045
4272500,2555500,24.3390808105469
4273500,2555500,23.9556045532227
4274500,2555500,23.0762176513672
4275500,2555500,21.6045436859131
4276500,2555500,21.3292541503906
4277500,2555500,21.3513565063477
4278500,2555500,21.8750915527344
4279500,2555500,22.8074626922607
4280500,2555500,21.6673164367676
4281500,2555500,20.8618450164795
4282500,2555500,21.099027633667
4283500,2555500,19.883264541626
4284500,2555500,19.6998615264893
4285500,2555500,20.2466278076172
4286500,2555500,26.4864253997803
4287500,2555500,21.2227153778076
4288500,2555500,20.949764251709
4289500,2555500,19.8412189483643
4290500,2555500,18.0792427062988
4291500,2555500,18.2525234222412
4292500,2555500,18.5523662567139
4293500,2555500,17.7295188903809
4294500,2555500,16.990514755249
4295500,2555500,17.5450534820557
4296500,2555500,18.0862827301025
4297500,2555500,17.100606918335
4298500,2555500,16.1724700927734
4299500,2555500,15.8790912628174
4300500,2555500,16.4494762420654
4301500,2555500,17.297513961792
4302500,2555500,16.795202255249
4303500,2555500,16.6945343017578
4304500,2555500,17.143461227417
4305500,2555500,16.1342620849609
4306500,2555500,15.9255809783936
4307500,2555500,17.2223682403564
4308500,2555500,17.5194892883301
4309500,2555500,16.2973651885986
4310500,2555500,15.9248104095459
4311500,2555500,15.775842666626
4312500,2555500,16.6464500427246
4313500,2555500,17.1562881469727
4314500,2555500,16.0912551879883
4315500,2555500,15.481517791748
4316500,2555500,15.6645021438599
4317500,2555500,15.1774349212646
4318500,2555500,15.2416515350342
4319500,2555500,15.7896718978882
4320500,2555500,16.6106662750244
4321500,2555500,15.3942823410034
4322500,2555500,15.1174669265747
4323500,2555500,15.9136066436768
4324500,2555500,14.7770872116089
4325500,2555500,15.0664949417114
4326500,2555500,14.8758735656738
4327500,2555500,14.7980079650879
4328500,2555500,14.6777248382568
4329500,2555500,14.3105964660645
4330500,2555500,14.9887428283691
4331500,2555500,15.7145185470581
4332500,2555500,15.2061576843262
4333500,2555500,14.0963478088379
4334500,2555500,14.4495029449463
4335500,2555500,15.0265283584595
4336500,2555500,14.1858472824097
4337500,2555500,14.3052606582642
4338500,2555500,14.8278255462646
4339500,2555500,14.4603967666626
4340500,2555500,13.8353424072266
4341500,2555500,14.0360326766968
4342500,2555500,15.2312259674072
4343500,2555500,16.1888961791992
4344500,2555500,20.4005432128906
4345500,2555500,24.0851631164551
4346500,2555500,15.9042720794678
4347500,2555500,15.0738353729248
4348500,2555500,13.9376420974731
4349500,2555500,13.5346202850342
4350500,2555500,13.0035018920898
4351500,2555500,12.8049659729004
4352500,2555500,11.8480997085571
4353500,2555500,11.8235292434692
4354500,2555500,11.678768157959
4355500,2555500,11.9180641174316
4356500,2555500,12.2035322189331
4357500,2555500,12.7805290222168
4358500,2555500,12.3982343673706
4359500,2555500,11.812481880188
4360500,2555500,11.2716264724731
4170500,2554500,11.7493715286255
4171500,2554500,11.9051198959351
4172500,2554500,11.7826719284058
4173500,2554500,12.1082801818848
4174500,2554500,14.8193969726562
4175500,2554500,13.8664598464966
4176500,2554500,13.4768915176392
4177500,2554500,13.0825719833374
4178500,2554500,13.3762826919556
4179500,2554500,13.6782674789429
4180500,2554500,13.8010559082031
4181500,2554500,15.5152359008789
4182500,2554500,17.7207794189453
4183500,2554500,17.3676662445068
4184500,2554500,17.475061416626
4185500,2554500,18.2944736480713
4186500,2554500,19.4482574462891
4187500,2554500,29.3151264190674
4188500,2554500,22.7427978515625
4189500,2554500,23.0142402648926
4190500,2554500,22.7002449035645
4191500,2554500,19.7670650482178
4192500,2554500,18.7270164489746
4193500,2554500,18.0677452087402
4194500,2554500,17.6921672821045
4195500,2554500,17.629674911499
4196500,2554500,17.2414970397949
4197500,2554500,17.4160308837891
4198500,2554500,17.1398239135742
4199500,2554500,17.4464740753174
4200500,2554500,18.1017436981201
4201500,2554500,18.0216464996338
