"AQ_PM10_BK_Pred","AQ_PM10_BK_Var","AQ_PM25_BK_Pred","AQ_PM25_BK_Var","ASR","Year"
24.1034200140067,0.386820330567248,17.6591062296749,0.202367673854943,"COLLINE DEL MONTELLO E DEL GRAPPA",2017
23.4634278318185,0.30501383845626,17.2882545966735,0.168444672036727,"COLLINE DEL MONTELLO E DEL GRAPPA",2018
22.628650786058,0.252266936482666,17.2615447434934,0.153512874000166,"COLLINE DEL MONTELLO E DEL GRAPPA",2019
23.6477718359846,0.316449519954611,16.6510694978867,0.178458418203623,"COLLINE DEL MONTELLO E DEL GRAPPA",2020
21.7878294235655,0.25599411519132,15.0056905784316,0.132882442802815,"COLLINE DEL MONTELLO E DEL GRAPPA",2021
NA,NA,NA,NA,"COLLINE DEL MONTELLO E DEL GRAPPA",2022
NA,NA,NA,NA,"COLLINE DEL MONTELLO E DEL GRAPPA",2023
NA,NA,NA,NA,"COLLINE DEL MONTELLO E DEL GRAPPA",2024
22.1282988040711,0.381657273988873,15.2266994738078,0.186355885239957,"COLLINE DEL MONTONE E DEL BIDENTE",2011
19.3079221251802,0.258232218463877,13.1674647874347,0.161596203336031,"COLLINE DEL MONTONE E DEL BIDENTE",2012
16.602959132897,0.248148974295938,12.0122945780213,0.139258321107821,"COLLINE DEL MONTONE E DEL BIDENTE",2013
16.1469499487576,0.094246901430405,10.6755013865005,0.0531578320662099,"COLLINE DEL MONTONE E DEL BIDENTE",2014
16.2648811164136,0.314894385735899,10.7962521065947,0.189118117691772,"COLLINE DEL MONTONE E DEL BIDENTE",2015
15.4094464035499,0.261659386984762,9.85322132883939,0.138770901972354,"COLLINE DEL MONTONE E DEL BIDENTE",2016
15.6153817596551,0.339848116834938,9.72731079585417,0.177812089722399,"COLLINE DEL MONTONE E DEL BIDENTE",2017
16.0570399189978,0.267856862340392,10.2871603140784,0.147930222368288,"COLLINE DEL MONTONE E DEL BIDENTE",2018
15.5637372610167,0.221392409867165,9.57727423411304,0.134709816846911,"COLLINE DEL MONTONE E DEL BIDENTE",2019
15.5886907890343,0.277820391505718,9.38416976332483,0.156714966052311,"COLLINE DEL MONTONE E DEL BIDENTE",2020
14.4748619622135,0.224796782136112,8.29196391855033,0.116702117378825,"COLLINE DEL MONTONE E DEL BIDENTE",2021
NA,NA,NA,NA,"COLLINE DEL MONTONE E DEL BIDENTE",2022
NA,NA,NA,NA,"COLLINE DEL MONTONE E DEL BIDENTE",2023
NA,NA,NA,NA,"COLLINE DEL MONTONE E DEL BIDENTE",2024
21.2905943863948,0.157791136125201,14.3704631064663,0.0770582901308965,"COLLINE DEL NURE E DELL'ARDA",2011
21.4258064445655,0.106717850621337,14.6476406599749,0.0668078554288688,"COLLINE DEL NURE E DELL'ARDA",2012
18.5495990404528,0.102579726867038,11.9563632950877,0.0576000239309443,"COLLINE DEL NURE E DELL'ARDA",2013
16.5025513786489,0.0695421246221253,10.9454486823069,0.0392339133586961,"COLLINE DEL NURE E DELL'ARDA",2014
20.0317449717251,0.130133070462579,13.9056851023989,0.078166646243726,"COLLINE DEL NURE E DELL'ARDA",2015
18.2846013181594,0.108178669423133,12.6370162485075,0.0573846178856065,"COLLINE DEL NURE E DELL'ARDA",2016
21.5277158645492,0.140518797278002,14.5485785571472,0.0735262699090149,"COLLINE DEL NURE E DELL'ARDA",2017
20.1638777006929,0.110718644368459,14.2016756207439,0.061148496362368,"COLLINE DEL NURE E DELL'ARDA",2018
18.4023172209598,0.0914752491245984,12.5552554247885,0.0556559553925405,"COLLINE DEL NURE E DELL'ARDA",2019
19.3409066016865,0.114815891015782,12.859255539534,0.0647771709799568,"COLLINE DEL NURE E DELL'ARDA",2020
19.5231453791114,0.092916494956523,12.4594932190893,0.048240886781515,"COLLINE DEL NURE E DELL'ARDA",2021
NA,NA,NA,NA,"COLLINE DEL NURE E DELL'ARDA",2022
NA,NA,NA,NA,"COLLINE DEL NURE E DELL'ARDA",2023
NA,NA,NA,NA,"COLLINE DEL NURE E DELL'ARDA",2024
39.0165234312441,0.244960571363592,27.2160938079701,0.119616378919152,"COLLINE DEL PO",2011
31.2954061045779,0.165718381895439,25.2830544434313,0.103716822634388,"COLLINE DEL PO",2012
30.9592741112412,0.159262569048167,24.5233316344472,0.0893958656550547,"COLLINE DEL PO",2013
25.1768847324676,0.138700522107459,21.3488997528225,0.0782193245983784,"COLLINE DEL PO",2014
27.8486098863927,0.202080282510263,23.0208253164383,0.121370619073241,"COLLINE DEL PO",2015
27.9434067823663,0.16794133568153,21.6362959763963,0.0890745939559529,"COLLINE DEL PO",2016
30.5827240729958,0.218133517590985,25.0991937174375,0.114132862825034,"COLLINE DEL PO",2017
30.1266974869726,0.171906877072289,21.4193866705594,0.0949404154952879,"COLLINE DEL PO",2018
24.4248777421513,0.142068157609867,18.1764792053037,0.0864420518639498,"COLLINE DEL PO",2019
28.5633139035175,0.178290406169117,20.3434876166422,0.100577013654639,"COLLINE DEL PO",2020
27.3629086228434,0.144269779426694,18.209339526506,0.0748989299801777,"COLLINE DEL PO",2021
NA,NA,NA,NA,"COLLINE DEL PO",2022
NA,NA,NA,NA,"COLLINE DEL PO",2023
NA,NA,NA,NA,"COLLINE DEL PO",2024
35.346684479387,0.140510730457173,23.9311716421948,0.068634251507,"COLLINE DEL PROGNO E DELL'ALPONE",2011
31.5303289565168,0.0949736449535545,22.6108461432247,0.0594889737943629,"COLLINE DEL PROGNO E DELL'ALPONE",2012
28.4207750051505,0.0913278618186509,21.9402225350502,0.0513238060411391,"COLLINE DEL PROGNO E DELL'ALPONE",2013
25.5416037099022,0.0364957360246912,18.9847031056953,0.0206065061753056,"COLLINE DEL PROGNO E DELL'ALPONE",2014
28.1672420168085,0.115810540596571,20.4110609244926,0.0695787213036168,"COLLINE DEL PROGNO E DELL'ALPONE",2015
24.1861117483235,0.0963303703942475,16.7715748930153,0.0511147479386707,"COLLINE DEL PROGNO E DELL'ALPONE",2016
27.019419434045,0.125146421570771,18.9723963509056,0.0654894091725853,"COLLINE DEL PROGNO E DELL'ALPONE",2017
25.0082138888576,0.0985639681162904,17.6910149777484,0.0544375735433055,"COLLINE DEL PROGNO E DELL'ALPONE",2018
24.2766890720657,0.081385053530966,17.626172901298,0.0495120391427013,"COLLINE DEL PROGNO E DELL'ALPONE",2019
25.7802298223643,0.102184327797947,17.7255486806579,0.0576647130488693,"COLLINE DEL PROGNO E DELL'ALPONE",2020
23.614818672453,0.0827119786551081,15.4862248494588,0.0429476310818262,"COLLINE DEL PROGNO E DELL'ALPONE",2021
NA,NA,NA,NA,"COLLINE DEL PROGNO E DELL'ALPONE",2022
NA,NA,NA,NA,"COLLINE DEL PROGNO E DELL'ALPONE",2023
NA,NA,NA,NA,"COLLINE DEL PROGNO E DELL'ALPONE",2024
23.0861827664253,0.454054036220922,17.0841155269508,0.221693581737968,"COLLINE DEL RENO",2011
21.2083071735594,0.307264169126717,14.8754837666541,0.192251494939717,"COLLINE DEL RENO",2012
17.7648856752715,0.295235296998483,13.12075858317,0.16564850283868,"COLLINE DEL RENO",2013
17.3917233904609,0.199707956979183,12.0326961619374,0.112587604828391,"COLLINE DEL RENO",2014
18.8125365065088,0.374686365652633,13.1707783626034,0.225014951834208,"COLLINE DEL RENO",2015
17.2280980987829,0.311294656106742,11.7936830912927,0.165082511601455,"COLLINE DEL RENO",2016
18.3070135270956,0.404300572157804,12.7361832950147,0.211528810766525,"COLLINE DEL RENO",2017
18.7227318421906,0.318691153214598,12.7215917824618,0.176003020232107,"COLLINE DEL RENO",2018
17.4702702752867,0.263449492163731,11.5620746853347,0.160304281146729,"COLLINE DEL RENO",2019
18.0975098373655,0.330568404382092,11.7236129707136,0.186457604544022,"COLLINE DEL RENO",2020
17.7513194196173,0.267462545968869,10.5887314579824,0.138847837365326,"COLLINE DEL RENO",2021
NA,NA,NA,NA,"COLLINE DEL RENO",2022
NA,NA,NA,NA,"COLLINE DEL RENO",2023
NA,NA,NA,NA,"COLLINE DEL RENO",2024
23.2023988112546,0.223197967230577,15.654210161389,0.10899946762094,"COLLINE DEL SAVIO",2011
19.2996706757176,0.150956179967653,13.551844700199,0.0945008333841972,"COLLINE DEL SAVIO",2012
17.1728692550475,0.145101320633907,12.9460879183057,0.0814746227311582,"COLLINE DEL SAVIO",2013
17.7815158947034,0.114135603256812,11.8183839452254,0.064343452389963,"COLLINE DEL SAVIO",2014
16.3235798803247,0.184077886848651,10.6719593128929,0.1105689980372,"COLLINE DEL SAVIO",2015
15.0416322973021,0.153020426576029,9.49404333688109,0.0811707682082721,"COLLINE DEL SAVIO",2016
15.336769812729,0.198765266322557,9.40804140432733,0.104003353095469,"COLLINE DEL SAVIO",2017
15.9595674851359,0.156614390597226,10.4395019972978,0.0864960577929273,"COLLINE DEL SAVIO",2018
15.6326453563311,0.129395687462795,9.83542497050214,0.0787278777017401,"COLLINE DEL SAVIO",2019
15.4363684170864,0.162411018333777,9.21174241097127,0.0916290328678254,"COLLINE DEL SAVIO",2020
14.078323577131,0.131432944740572,8.02761183602065,0.0682378836528265,"COLLINE DEL SAVIO",2021
NA,NA,NA,NA,"COLLINE DEL SAVIO",2022
NA,NA,NA,NA,"COLLINE DEL SAVIO",2023
NA,NA,NA,NA,"COLLINE DEL SAVIO",2024
22.3461650640234,0.136274814269899,16.117485264191,0.0665434461497909,"COLLINE DEL SENIO E DEL LAMONE",2011
20.423263623886,0.0921952732022426,14.0152073269689,0.0576991787531972,"COLLINE DEL SENIO E DEL LAMONE",2012
17.1146913486989,0.0886009289444363,12.4901130435806,0.0497308243001505,"COLLINE DEL SENIO E DEL LAMONE",2013
16.5948607295014,0.0513680635126358,11.3169388315037,0.0289823669826734,"COLLINE DEL SENIO E DEL LAMONE",2014
17.3775137599078,0.112424873589832,11.6511295116887,0.0675218384234232,"COLLINE DEL SENIO E DEL LAMONE",2015
15.9570695820629,0.0934280557613499,10.390950295639,0.0495526866705648,"COLLINE DEL SENIO E DEL LAMONE",2016
16.5300732914112,0.121349731076097,10.6421067585604,0.0634928808282443,"COLLINE DEL SENIO E DEL LAMONE",2017
16.6846099393743,0.0956358728871504,10.9741965290823,0.0528174728141673,"COLLINE DEL SENIO E DEL LAMONE",2018
16.2930486912716,0.0790399771955658,10.3636071569611,0.0480927595367241,"COLLINE DEL SENIO E DEL LAMONE",2019
16.2357839071477,0.0991892339972769,10.1511466530641,0.0559534624398935,"COLLINE DEL SENIO E DEL LAMONE",2020
15.5928518079334,0.0802609908487501,9.1282616573841,0.0416678747262915,"COLLINE DEL SENIO E DEL LAMONE",2021
NA,NA,NA,NA,"COLLINE DEL SENIO E DEL LAMONE",2022
NA,NA,NA,NA,"COLLINE DEL SENIO E DEL LAMONE",2023
NA,NA,NA,NA,"COLLINE DEL SENIO E DEL LAMONE",2024
23.1975023562879,0.206022863180685,16.7232626478595,0.100604779964077,"COLLINE DEL SILLARO E DEL SANTERNO",2011
21.844888916547,0.139368511080486,14.8302290191105,0.0872301774428068,"COLLINE DEL SILLARO E DEL SANTERNO",2012
17.8904516012243,0.133944506331685,12.7354443676069,0.0751901545767813,"COLLINE DEL SILLARO E DEL SANTERNO",2013
16.6281855237706,0.0905910502041113,11.4102480390487,0.0511003682591051,"COLLINE DEL SILLARO E DEL SANTERNO",2014
19.2817312655,0.169948506014813,12.9728965073992,0.102074288637358,"COLLINE DEL SILLARO E DEL SANTERNO",2015
17.2435743487658,0.141246059365809,11.3309069325977,0.0749177053597899,"COLLINE DEL SILLARO E DEL SANTERNO",2016
18.3561244999981,0.183462340998135,12.2529317130933,0.0959929444362709,"COLLINE DEL SILLARO E DEL SANTERNO",2017
17.8258832412439,0.144577322421615,11.9157054993752,0.0798471751640097,"COLLINE DEL SILLARO E DEL SANTERNO",2018
17.4924600923624,0.119475244820024,11.3529155293707,0.0726945492076314,"COLLINE DEL SILLARO E DEL SANTERNO",2019
17.4314253051562,0.149942096787687,11.1442275173844,0.0845872224845068,"COLLINE DEL SILLARO E DEL SANTERNO",2020
17.0445034969352,0.121333346539213,10.1121797429904,0.0629919559985796,"COLLINE DEL SILLARO E DEL SANTERNO",2021
NA,NA,NA,NA,"COLLINE DEL SILLARO E DEL SANTERNO",2022
NA,NA,NA,NA,"COLLINE DEL SILLARO E DEL SANTERNO",2023
NA,NA,NA,NA,"COLLINE DEL SILLARO E DEL SANTERNO",2024
27.4601009474668,0.600415261680247,20.4859648230559,0.29308834302222,"COLLINE DEL SOLIGO",2011
24.555451485347,0.406570995493985,18.6599376234427,0.254233510890722,"COLLINE DEL SOLIGO",2012
22.6760462691359,0.390483398027326,18.8350168103506,0.218904306645316,"COLLINE DEL SOLIGO",2013
20.429798143172,0.296047097043563,16.4126024384083,0.166753379601741,"COLLINE DEL SOLIGO",2014
23.5641640645202,0.495790900317402,17.4691459887767,0.297672603095968,"COLLINE DEL SOLIGO",2015
20.8674987075451,0.411643644341859,15.4186377795536,0.21823093646356,"COLLINE DEL SOLIGO",2016
22.3391846158351,0.534550524919981,16.4342153326312,0.279645413889229,"COLLINE DEL SOLIGO",2017
22.2931462789746,0.421552561941757,16.259246808277,0.232801171185546,"COLLINE DEL SOLIGO",2018
20.1228952198746,0.348707210562879,15.1649273735559,0.212205225019667,"COLLINE DEL SOLIGO",2019
21.5016542969559,0.437389113229288,15.1861090188129,0.246644698614081,"COLLINE DEL SOLIGO",2020
19.6646632154224,0.35380843796674,13.4301984219133,0.183650638651658,"COLLINE DEL SOLIGO",2021
NA,NA,NA,NA,"COLLINE DEL SOLIGO",2022
NA,NA,NA,NA,"COLLINE DEL SOLIGO",2023
NA,NA,NA,NA,"COLLINE DEL SOLIGO",2024
23.6712257852277,0.106743508236385,15.5076426003768,0.052131716337356,"COLLINE DEL TREBBIA E DEL TIDONE",2011
22.4873901396542,0.0721828958606016,15.5804878240553,0.0451941238296089,"COLLINE DEL TREBBIA E DEL TIDONE",2012
19.868377371998,0.0693904382256336,13.2782682664006,0.0389718454527725,"COLLINE DEL TREBBIA E DEL TIDONE",2013
18.092079926247,0.0871099254531335,12.3742499567161,0.0491326300063414,"COLLINE DEL TREBBIA E DEL TIDONE",2014
20.1903210975513,0.0880204630321183,13.9978412461594,0.0528736186329226,"COLLINE DEL TREBBIA E DEL TIDONE",2015
18.5653066603213,0.0731811441362625,12.9404908675712,0.0388226902020771,"COLLINE DEL TREBBIA E DEL TIDONE",2016
21.8044793365806,0.0950621353395333,14.8845575096939,0.049742427712033,"COLLINE DEL TREBBIA E DEL TIDONE",2017
19.6125193108025,0.0748942157644481,13.8479237891388,0.0413634725079939,"COLLINE DEL TREBBIA E DEL TIDONE",2018
17.918297596051,0.0618690718598134,12.1857518305853,0.0376420173581575,"COLLINE DEL TREBBIA E DEL TIDONE",2019
19.2109446746936,0.0776609842695364,12.7585683662639,0.0438174708430676,"COLLINE DEL TREBBIA E DEL TIDONE",2020
19.3855868697344,0.0628514344601469,12.3632455713536,0.0326324064670581,"COLLINE DEL TREBBIA E DEL TIDONE",2021
NA,NA,NA,NA,"COLLINE DEL TREBBIA E DEL TIDONE",2022
NA,NA,NA,NA,"COLLINE DEL TREBBIA E DEL TIDONE",2023
NA,NA,NA,NA,"COLLINE DEL TREBBIA E DEL TIDONE",2024
31.8559112937622,0.201089010599734,22.6071121693354,0.0982265030755725,"COLLINE DEL VERBANO OCCIDENTALE",2011
27.8833042151675,0.135911898500126,21.089188003077,0.0851360766319702,"COLLINE DEL VERBANO OCCIDENTALE",2012
24.9912090091851,0.130699559358956,18.8098148911883,0.0734553113378646,"COLLINE DEL VERBANO OCCIDENTALE",2013
20.8286280571312,0.0991094019795424,16.3541065133469,0.0559612045638667,"COLLINE DEL VERBANO OCCIDENTALE",2014
21.9630768754219,0.165730307749614,16.2997976152953,0.0995724363718261,"COLLINE DEL VERBANO OCCIDENTALE",2015
18.1240349514812,0.137861048455394,13.5750781744932,0.073153779216513,"COLLINE DEL VERBANO OCCIDENTALE",2016
20.5948044333426,0.179102921993107,15.7127089047177,0.0937258777276467,"COLLINE DEL VERBANO OCCIDENTALE",2017
19.5857683649228,0.141053819428117,13.1902876580966,0.0779052794741533,"COLLINE DEL VERBANO OCCIDENTALE",2018
17.3312854326904,0.116462841416599,11.8559952029884,0.0708515981447771,"COLLINE DEL VERBANO OCCIDENTALE",2019
20.466013090884,0.146231247115617,13.5984441992302,0.0825231758527106,"COLLINE DEL VERBANO OCCIDENTALE",2020
21.1507430781986,0.118367652286804,12.9244999583677,0.0614622378815257,"COLLINE DEL VERBANO OCCIDENTALE",2021
NA,NA,NA,NA,"COLLINE DEL VERBANO OCCIDENTALE",2022
NA,NA,NA,NA,"COLLINE DEL VERBANO OCCIDENTALE",2023
NA,NA,NA,NA,"COLLINE DEL VERBANO OCCIDENTALE",2024
30.5026606728368,0.111904809805163,21.4604603287877,0.0546618597772045,"COLLINE DEL VERBANO ORIENTALE",2011
26.9664472049369,0.0756363929962107,20.1924132439299,0.0473778052283888,"COLLINE DEL VERBANO ORIENTALE",2012
24.708610811196,0.0727342154654501,17.6788498501639,0.0408761744811972,"COLLINE DEL VERBANO ORIENTALE",2013
20.7414679221549,0.0551541479796989,15.7487494704806,0.0311410599209008,"COLLINE DEL VERBANO ORIENTALE",2014
23.6703407763215,0.0922307086569721,17.6788632907336,0.0554125410299179,"COLLINE DEL VERBANO ORIENTALE",2015
19.2310405309709,0.0767188802914872,14.2342374597466,0.0407090566162715,"COLLINE DEL VERBANO ORIENTALE",2016
21.6655711214451,0.0996690351343767,16.3169082069236,0.0521572744980243,"COLLINE DEL VERBANO ORIENTALE",2017
20.3469541305563,0.0784967509251624,13.9416781310644,0.0433543770521766,"COLLINE DEL VERBANO ORIENTALE",2018
18.2059300683272,0.0648137108973485,12.7551159705277,0.0394304037853197,"COLLINE DEL VERBANO ORIENTALE",2019
20.6116876814086,0.081379067824083,13.9432375622902,0.0459243720990015,"COLLINE DEL VERBANO ORIENTALE",2020
21.9044988955552,0.0658720144843997,13.775473588002,0.0342037632644599,"COLLINE DEL VERBANO ORIENTALE",2021
NA,NA,NA,NA,"COLLINE DEL VERBANO ORIENTALE",2022
NA,NA,NA,NA,"COLLINE DEL VERBANO ORIENTALE",2023
NA,NA,NA,NA,"COLLINE DEL VERBANO ORIENTALE",2024
38.0835154077969,0.641683080761877,25.0957429890866,0.313200368309811,"COLLINE DELL'AGNO",2011
33.8496901599363,0.434645268712684,24.5510565327591,0.271712943543532,"COLLINE DELL'AGNO",2012
30.0641275460735,0.417361979844467,23.0894835764972,0.23388214989621,"COLLINE DELL'AGNO",2013
26.479582693311,0.282644479620326,19.7285843718602,0.159070939597094,"COLLINE DELL'AGNO",2014
29.6903619612723,0.530029454090182,21.6768540768512,0.318194220902436,"COLLINE DELL'AGNO",2015
25.2858767031592,0.439939374869226,18.2667188552781,0.233198791630415,"COLLINE DELL'AGNO",2016
28.5207266970695,0.571255328783223,20.6832383134469,0.29883269795518,"COLLINE DELL'AGNO",2017
25.8709607052051,0.450592493724901,18.7002910619045,0.248833968297299,"COLLINE DELL'AGNO",2018
25.5369653907142,0.372841906761854,18.3736313286871,0.226904037696841,"COLLINE DELL'AGNO",2019
27.1008200130306,0.46758245294304,18.9978081179549,0.263638366702005,"COLLINE DELL'AGNO",2020
25.0782430341184,0.37819107859789,16.9993831516588,0.196296037631081,"COLLINE DELL'AGNO",2021
NA,NA,NA,NA,"COLLINE DELL'AGNO",2022
NA,NA,NA,NA,"COLLINE DELL'AGNO",2023
NA,NA,NA,NA,"COLLINE DELL'AGNO",2024
28.2879387447133,0.0838410154551649,18.4914573336463,0.0409539354016937,"COLLINE DELL'ALTA LANGA DI ALBA",2011
21.0900188682546,0.056666845027283,15.3976904486224,0.0354962159760143,"COLLINE DELL'ALTA LANGA DI ALBA",2012
20.2089575104197,0.0544933390505934,15.0308988971451,0.0306258297105718,"COLLINE DELL'ALTA LANGA DI ALBA",2013
19.0346805644335,0.0263560124101808,15.0181577439134,0.0148810728062962,"COLLINE DELL'ALTA LANGA DI ALBA",2014
18.6798691675983,0.069099286548433,14.0454319187109,0.0415154308115898,"COLLINE DELL'ALTA LANGA DI ALBA",2015
16.6906743373795,0.0574790839785211,13.0164951821803,0.0305002460323043,"COLLINE DELL'ALTA LANGA DI ALBA",2016
17.8042538995427,0.0746741210462975,13.8853353399738,0.0390774649551002,"COLLINE DELL'ALTA LANGA DI ALBA",2017
18.45543978634,0.0588104793429458,13.9670025063478,0.0324815359923335,"COLLINE DELL'ALTA LANGA DI ALBA",2018
15.4909717552311,0.0485579702781895,10.6599272009398,0.0295408728313024,"COLLINE DELL'ALTA LANGA DI ALBA",2019
17.9419356763883,0.0609693451906322,12.301456791685,0.034406929984207,"COLLINE DELL'ALTA LANGA DI ALBA",2020
18.8977629053397,0.0493518212031254,11.9691449342554,0.0256258274929532,"COLLINE DELL'ALTA LANGA DI ALBA",2021
NA,NA,NA,NA,"COLLINE DELL'ALTA LANGA DI ALBA",2022
NA,NA,NA,NA,"COLLINE DELL'ALTA LANGA DI ALBA",2023
NA,NA,NA,NA,"COLLINE DELL'ALTA LANGA DI ALBA",2024
25.6396143691018,0.107486472266966,16.0443513995713,0.052497325299133,"COLLINE DELL'ALTO BORMIDA",2011
20.5200916286388,0.0726748739581065,14.3171739703068,0.0455082352009654,"COLLINE DELL'ALTO BORMIDA",2012
19.3067048471898,0.069870126083728,13.2855672082447,0.0392489879377493,"COLLINE DELL'ALTO BORMIDA",2013
18.3313178482062,0.0505265820831624,13.3009579891948,0.0285018269687392,"COLLINE DELL'ALTO BORMIDA",2014
20.3617541331191,0.0886201130998231,14.5089789602014,0.0532365841480324,"COLLINE DELL'ALTO BORMIDA",2015
17.9202282785423,0.0736902888753549,13.0047328503574,0.0390955958654341,"COLLINE DELL'ALTO BORMIDA",2016
18.8097044859455,0.0957268266631885,13.6155809455198,0.0500914753586039,"COLLINE DELL'ALTO BORMIDA",2017
18.9510722264911,0.0754101081895898,12.515987799319,0.0416487525570535,"COLLINE DELL'ALTO BORMIDA",2018
16.134781606395,0.062286514934958,11.3728362534611,0.0378951360558755,"COLLINE DELL'ALTO BORMIDA",2019
17.9541571508738,0.0781909944800611,12.2412295096384,0.044119072683089,"COLLINE DELL'ALTO BORMIDA",2020
18.4766325335216,0.0632836128214466,11.1400294754046,0.0328576672525364,"COLLINE DELL'ALTO BORMIDA",2021
NA,NA,NA,NA,"COLLINE DELL'ALTO BORMIDA",2022
NA,NA,NA,NA,"COLLINE DELL'ALTO BORMIDA",2023
NA,NA,NA,NA,"COLLINE DELL'ALTO BORMIDA",2024
36.2082369818742,0.171253674395084,24.5311579533644,0.0836468365104518,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2011
29.9772047340371,0.115769629299013,22.5785590113641,0.0725055141523687,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2012
28.5634124481401,0.111314942384457,21.2763133476991,0.0625443012744176,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2013
24.462147019682,0.0360809799662371,19.3183825438882,0.0203663213266734,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2014
28.2408880766029,0.141169528078325,22.0622466872878,0.0848099776646242,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2015
25.5800039752847,0.117407235301426,18.7242827058198,0.0622942784080758,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2016
28.0830500457881,0.152523116156587,21.4935150327028,0.0798138180109792,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2017
25.8892864673554,0.12013753502691,18.7225000873746,0.066352250079758,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2018
22.5448786801656,0.0992124377215647,16.8117936092013,0.0603590526700568,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2019
25.3707086877236,0.124558098276204,17.7785198429215,0.0702866495210615,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2020
24.5478475734913,0.100817068961242,16.3867640865147,0.0523472109237845,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2021
NA,NA,NA,NA,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2022
NA,NA,NA,NA,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2023
NA,NA,NA,NA,"COLLINE DELL'ALTO MONFERRATO ALESSANDRINO",2024
38.2141864923378,0.189339975014255,25.1093156848628,0.0924558949010561,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2011
30.7683957841524,0.128092760266398,23.7849285471041,0.0801670275763604,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2012
30.1581830010982,0.123101141893112,23.0732667242637,0.0690968368302045,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2013
25.2939804549465,0.127161376086944,20.6867538495604,0.0717252356956219,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2014
26.3400815463199,0.156198924720787,21.1182499001862,0.0938133194493366,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2015
24.7408887805784,0.129808718682003,18.8305803536635,0.0688489306096481,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2016
26.5918133003242,0.168603731533753,21.2371290696788,0.0882174536461778,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2017
27.2962912742442,0.132874881629692,18.7182106572986,0.0733838193380139,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2018
22.4109854287396,0.109813422973285,16.7259201062419,0.0668167770001436,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2019
26.7343373002336,0.137810182133035,18.9462205014276,0.0777407353906539,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2020
25.7323246969199,0.111513042378201,17.3163149205731,0.0578927890892075,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2021
NA,NA,NA,NA,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2022
NA,NA,NA,NA,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2023
NA,NA,NA,NA,"COLLINE DELL'ALTO MONFERRATO ASTIGIANO",2024
23.5556197349329,0.243234308479248,16.3002738161513,0.118812128114379,"COLLINE DELL'USO E DEL MARECCHIA",2011
20.3128399160296,0.164401608508539,14.2023235893737,0.102979543315819,"COLLINE DELL'USO E DEL MARECCHIA",2012
18.0675806221611,0.158093702851101,13.1742319850381,0.0888478946801809,"COLLINE DELL'USO E DEL MARECCHIA",2013
18.8784262391726,0.128528706101797,12.0763929024421,0.0725695156554808,"COLLINE DELL'USO E DEL MARECCHIA",2014
20.1684234521221,0.200470641496523,13.1256686467914,0.120443565539436,"COLLINE DELL'USO E DEL MARECCHIA",2015
18.1033162179683,0.166754790240987,11.555883791116,0.0884845605704675,"COLLINE DELL'USO E DEL MARECCHIA",2016
18.6461621487298,0.216638933982154,11.5377078766761,0.113368207935524,"COLLINE DELL'USO E DEL MARECCHIA",2017
18.509900573396,0.170618984918059,12.0175681242161,0.0942342269782398,"COLLINE DELL'USO E DEL MARECCHIA",2018
18.2357710683272,0.140877532038554,11.2599141181044,0.0857049556962241,"COLLINE DELL'USO E DEL MARECCHIA",2019
17.8840958159618,0.176883782157988,10.9100720465359,0.099820301352913,"COLLINE DELL'USO E DEL MARECCHIA",2020
16.541260955029,0.143178084712204,9.4318514037859,0.0743446385999993,"COLLINE DELL'USO E DEL MARECCHIA",2021
NA,NA,NA,NA,"COLLINE DELL'USO E DEL MARECCHIA",2022
NA,NA,NA,NA,"COLLINE DELL'USO E DEL MARECCHIA",2023
NA,NA,NA,NA,"COLLINE DELL'USO E DEL MARECCHIA",2024
32.0305024582386,0.259977262027181,21.3881477214753,0.126958582392252,"COLLINE DELLA BASSA LANGA DI ALBA",2011
