"x","y","o3_aot40v_22"
4209000,2523000,39582.21484375
4211000,2523000,39593.8984375
4213000,2523000,42777.84375
4215000,2523000,43092.703125
4217000,2523000,43277.9453125
4219000,2523000,43432.921875
4221000,2523000,43185.24609375
4223000,2523000,43237.609375
4225000,2523000,43553.4765625
4227000,2523000,44039.02734375
4229000,2523000,45054.33203125
4231000,2523000,45368.484375
4233000,2523000,45228.9140625
4235000,2523000,45786.8203125
4237000,2523000,46348.90234375
4239000,2523000,46528.63671875
4241000,2523000,46231.40625
4243000,2523000,47175.58984375
4245000,2523000,48899.41015625
4247000,2523000,48785.28515625
4249000,2523000,47695.34765625
4251000,2523000,49684.78125
4253000,2523000,50522.27734375
4255000,2523000,50990.19921875
4257000,2523000,51044.6171875
4259000,2523000,48775.28515625
4261000,2523000,46488.10546875
4263000,2523000,46957.5
4265000,2523000,47179.0390625
4267000,2523000,46317.78125
4269000,2523000,45236.1171875
4271000,2523000,45455.515625
4273000,2523000,46342.6953125
4275000,2523000,44340.5703125
4277000,2523000,46961.5625
4279000,2523000,49256.51953125
4281000,2523000,50344.1328125
4283000,2523000,45850.015625
4285000,2523000,44856.33203125
4287000,2523000,46167.50390625
4289000,2523000,45329.50390625
4291000,2523000,44368.6484375
4293000,2523000,46928.40625
4295000,2523000,43927.00390625
4297000,2523000,43515.6640625
4299000,2523000,42622.71875
4301000,2523000,42993.4296875
4303000,2523000,46455.375
4305000,2523000,43938.5
4307000,2523000,41833.40234375
4309000,2523000,41291.7734375
4311000,2523000,40597.6328125
4313000,2523000,41649
4315000,2523000,41414.1328125
4317000,2523000,44712.21875
4319000,2523000,45500.125
4321000,2523000,42590.3046875
4323000,2523000,37988.91796875
4325000,2523000,38758.1484375
4327000,2523000,36871.1328125
4329000,2523000,34967.44921875
4331000,2523000,36467.671875
4333000,2523000,39756.015625
4335000,2523000,42895.015625
4337000,2523000,43383.2265625
4339000,2523000,43149.3984375
4341000,2523000,41198.22265625
4343000,2523000,39850.9921875
4345000,2523000,38388.6875
4347000,2523000,37390.97265625
4349000,2523000,38434.4296875
4351000,2523000,39163.37890625
4353000,2523000,40227.86328125
4355000,2523000,37998.6171875
4357000,2523000,34002.75390625
4359000,2523000,34062.97265625
4361000,2523000,31644.48828125
4363000,2523000,30261.84375
4365000,2523000,35880.05859375
4367000,2523000,39655.46875
4369000,2523000,40306.6015625
4371000,2523000,41027.96484375
4373000,2523000,40633.3203125
4375000,2523000,39254.0703125
4377000,2523000,43647.47265625
4379000,2523000,43076.1015625
4381000,2523000,41814.08984375
4383000,2523000,37750.49609375
4385000,2523000,37449.5703125
4387000,2523000,38227.75
4389000,2523000,46700.12109375
4391000,2523000,50413.62890625
4393000,2523000,45179.65234375
4395000,2523000,40898.9375
4397000,2523000,39294.5859375
4399000,2523000,36116.2109375
4401000,2523000,38201.6953125
4403000,2523000,43999.71875
4405000,2523000,39320.6484375
4407000,2523000,39974.375
4409000,2523000,43960.9609375
4411000,2523000,46918.95703125
4413000,2523000,46306.8359375
4415000,2523000,41272.37109375
4417000,2523000,39308.2109375
4419000,2523000,38449.796875
4421000,2523000,35962.625
4423000,2523000,36369.36328125
4425000,2523000,36063.25
4427000,2523000,34560.2890625
4429000,2523000,38081.0078125
4431000,2523000,40905.484375
4433000,2523000,41870.6015625
4435000,2523000,42814.8671875
4437000,2523000,43671.484375
4439000,2523000,44824.34375
4441000,2523000,44296.2421875
4443000,2523000,42605.75
4445000,2523000,41447.18359375
4447000,2523000,43696.625
4449000,2523000,44400.58984375
4451000,2523000,44039.9296875
4453000,2523000,41874.13671875
4455000,2523000,39718.5234375
4457000,2523000,41019.828125
4459000,2523000,39543.1796875
4461000,2523000,40178.99609375
4463000,2523000,41526.7890625
4465000,2523000,41270.8046875
4467000,2523000,40883.4921875
4469000,2523000,42042.4765625
4471000,2523000,43483.73828125
4473000,2523000,43077.7109375
4475000,2523000,42813.0703125
4477000,2523000,43065.234375
4479000,2523000,43233.6484375
4481000,2523000,43618.76171875
4483000,2523000,44092.875
4485000,2523000,44149.68359375
4487000,2523000,43375.70703125
4489000,2523000,42335.61328125
4491000,2523000,41897.22265625
4493000,2523000,40935.65625
4495000,2523000,40676.0546875
4497000,2523000,40487.6015625
4499000,2523000,40261.59375
4501000,2523000,37935.63671875
4503000,2523000,37580.703125
4505000,2523000,37312.2578125
4507000,2523000,36976.49609375
4509000,2523000,35982.37890625
4511000,2523000,35745.140625
4513000,2523000,35548.703125
4515000,2523000,35257.19140625
4517000,2523000,34709.125
4519000,2523000,34528.2109375
4521000,2523000,34374.34375
4523000,2523000,34110.125
4525000,2523000,33705.2109375
4527000,2523000,33558.8671875
4529000,2523000,33419.9140625
4531000,2523000,33118.98046875
4533000,2523000,32858.88671875
4535000,2523000,32724.583984375
4537000,2523000,32608.21484375
4539000,2523000,32446.91796875
4541000,2523000,32294.23828125
4057000,2521000,23585.76953125
4059000,2521000,26735.412109375
4061000,2521000,28675.826171875
4063000,2521000,29773.521484375
4065000,2521000,27483.421875
4067000,2521000,30966.6171875
4069000,2521000,31021.505859375
4071000,2521000,30058.951171875
4073000,2521000,30892.31640625
4075000,2521000,30806.484375
4077000,2521000,31686.12109375
4079000,2521000,33090.51953125
4081000,2521000,30840.478515625
4083000,2521000,29973.9765625
4085000,2521000,24067.92578125
4087000,2521000,20836.390625
4089000,2521000,20144.52734375
4091000,2521000,19825.03125
4093000,2521000,22876.853515625
4095000,2521000,28348.013671875
4097000,2521000,29290.3671875
4099000,2521000,31823.841796875
4101000,2521000,33199.984375
4103000,2521000,32399.0078125
4105000,2521000,31849.369140625
4107000,2521000,30902.228515625
4109000,2521000,25181.998046875
4111000,2521000,20857.1015625
4113000,2521000,21538.40234375
4115000,2521000,24480.662109375
4117000,2521000,25183.724609375
4119000,2521000,26493.12890625
4121000,2521000,27054.35546875
4123000,2521000,24495.140625
4125000,2521000,25509.91796875
4127000,2521000,25740.2265625
4129000,2521000,24441.556640625
4131000,2521000,24904.82421875
4133000,2521000,23901.15234375
4135000,2521000,23744.31640625
4137000,2521000,27100.80859375
4139000,2521000,27317.16796875
4141000,2521000,27369.9765625
4143000,2521000,27164.173828125
4145000,2521000,31855.546875
4147000,2521000,32043.1953125
4149000,2521000,33804.3515625
4151000,2521000,28309.54296875
4153000,2521000,30485.890625
4155000,2521000,33515.5703125
4157000,2521000,30392.3671875
4159000,2521000,33614.42578125
4161000,2521000,32599.111328125
4163000,2521000,31728.240234375
4165000,2521000,29117.50390625
4167000,2521000,27305.3359375
4169000,2521000,25128.302734375
4171000,2521000,27751.369140625
4173000,2521000,26206.341796875
4175000,2521000,28779.1875
4177000,2521000,31547
4179000,2521000,32086.9921875
4181000,2521000,35418.83984375
4183000,2521000,34615.08203125
4185000,2521000,31209.099609375
4187000,2521000,30972.65234375
4189000,2521000,37149.37890625
4191000,2521000,39232.12890625
4193000,2521000,37914.01171875
4195000,2521000,34679.296875
4197000,2521000,37986.625
4199000,2521000,40548.07421875
4201000,2521000,41713.6640625
4203000,2521000,42146.45703125
4205000,2521000,44530.85546875
4207000,2521000,43584.01953125
4209000,2521000,43152.296875
4211000,2521000,43261.16796875
4213000,2521000,46502.21875
4215000,2521000,46846.12890625
4217000,2521000,47036.4140625
4219000,2521000,47271.0546875
4221000,2521000,47562.953125
4223000,2521000,47567.62109375
4225000,2521000,47513.453125
4227000,2521000,47626.625
4229000,2521000,48260.15625
4231000,2521000,49005.48046875
4233000,2521000,48729.74609375
4235000,2521000,49584.57421875
4237000,2521000,51036.921875
4239000,2521000,50970.90234375
4241000,2521000,50647.6171875
4243000,2521000,51463.37890625
4245000,2521000,52531.95703125
4247000,2521000,52275.4765625
4249000,2521000,52103.00390625
4251000,2521000,51564.8046875
4253000,2521000,52211.08984375
4255000,2521000,52759.23046875
4257000,2521000,52865.3984375
4259000,2521000,50413.2109375
4261000,2521000,49252.125
4263000,2521000,49149.203125
4265000,2521000,49115.2109375
4267000,2521000,48360.2890625
4269000,2521000,47961.23828125
4271000,2521000,48297.71875
4273000,2521000,50044.359375
4275000,2521000,47761.6796875
4277000,2521000,47735.203125
4279000,2521000,50268.8046875
4281000,2521000,54451.609375
4283000,2521000,52460.0078125
4285000,2521000,48971.8984375
4287000,2521000,48324.421875
4289000,2521000,49864.8046875
4291000,2521000,47993.2421875
4293000,2521000,48517.578125
4295000,2521000,46909.84375
4297000,2521000,47207.6171875
4299000,2521000,49067.58984375
4301000,2521000,47705.6484375
4303000,2521000,50581.33984375
4305000,2521000,49774.7578125
4307000,2521000,45427.2265625
4309000,2521000,43962.17578125
4311000,2521000,44394.2734375
4313000,2521000,44290.7890625
4315000,2521000,46361.296875
4317000,2521000,47182.53125
4319000,2521000,46721.75
4321000,2521000,44312.66796875
4323000,2521000,41932.5703125
4325000,2521000,41251.3671875
4327000,2521000,39978.73046875
4329000,2521000,38659.14453125
4331000,2521000,41460.44921875
4333000,2521000,45489.3671875
4335000,2521000,46389.24609375
4337000,2521000,46599.28515625
4339000,2521000,43711.89453125
4341000,2521000,41660.9453125
4343000,2521000,40111.95703125
4345000,2521000,39210.5625
4347000,2521000,40538.05859375
4349000,2521000,41573.125
4351000,2521000,43861.8046875
4353000,2521000,43046.51953125
4355000,2521000,42078.91796875
4357000,2521000,41522
4359000,2521000,39257.3828125
4361000,2521000,34595.16796875
4363000,2521000,36435.91015625
4365000,2521000,40486.4453125
4367000,2521000,44605.8203125
4369000,2521000,47271.44140625
4371000,2521000,47642.2578125
4373000,2521000,44339.23046875
4375000,2521000,41839.17578125
4377000,2521000,45204.20703125
4379000,2521000,43496.55859375
4381000,2521000,42165.86328125
4383000,2521000,38067.83984375
4385000,2521000,38253.7734375
4387000,2521000,41151.69921875
4389000,2521000,48915.140625
4391000,2521000,49188.5390625
4393000,2521000,44198.9453125
4395000,2521000,41760.078125
4397000,2521000,41310.44140625
4399000,2521000,38396.828125
4401000,2521000,34983.23046875
4403000,2521000,41649.21484375
4405000,2521000,42565.83203125
4407000,2521000,38486.83203125
4409000,2521000,41752.9921875
4411000,2521000,47502.48046875
4413000,2521000,49129.8203125
4415000,2521000,46734.6875
4417000,2521000,41324.1953125
4419000,2521000,39502.0546875
4421000,2521000,39286.00390625
4423000,2521000,46643.515625
4425000,2521000,45016.40625
4427000,2521000,41471.0546875
4429000,2521000,41025.1875
4431000,2521000,44576.0546875
4433000,2521000,46744.05859375
4435000,2521000,50621.19921875
4437000,2521000,51751.96484375
4439000,2521000,51675.625
4441000,2521000,50706.08203125
4443000,2521000,49433.1796875
4445000,2521000,48599.0859375
4447000,2521000,50026.8359375
4449000,2521000,49348.546875
4451000,2521000,48372.09375
4453000,2521000,46307.61328125
4455000,2521000,44644.859375
4457000,2521000,44305.3515625
4459000,2521000,44000.71875
4461000,2521000,44076.4921875
4463000,2521000,44358.3203125
4465000,2521000,43934.96484375
4467000,2521000,43496.4296875
4469000,2521000,44262.515625
4471000,2521000,45051.08984375
4473000,2521000,44833.2890625
4475000,2521000,44799.8984375
4477000,2521000,45019.890625
4479000,2521000,45152.765625
4481000,2521000,44814.64453125
4483000,2521000,44568.140625
4485000,2521000,44006.7578125
4487000,2521000,43539.859375
4489000,2521000,43132.6953125
4491000,2521000,42828.1796875
4493000,2521000,41362.6328125
4495000,2521000,40925.1171875
4497000,2521000,40749.94140625
4499000,2521000,40482.55859375
4501000,2521000,37942.1875
4503000,2521000,37487.9453125
4505000,2521000,37196.0546875
4507000,2521000,36894.078125
4509000,2521000,36197.7578125
4511000,2521000,35921.3203125
4513000,2521000,35695.80078125
4515000,2521000,35419.2265625
4517000,2521000,34867.5078125
4519000,2521000,34700
4521000,2521000,34538.734375
4523000,2521000,34289.4375
4525000,2521000,33877.82421875
4527000,2521000,33504.98828125
4529000,2521000,33366.8984375
4531000,2521000,33068.296875
4533000,2521000,32665.8984375
4535000,2521000,32534.07421875
4537000,2521000,32561.4765625
4539000,2521000,32409.21875
4541000,2521000,32255.96484375
4057000,2519000,26706.75390625
4059000,2519000,28899.08984375
4061000,2519000,28370.37109375
4063000,2519000,28330.39453125
4065000,2519000,30619.66796875
4067000,2519000,30905.9765625
4069000,2519000,27674.845703125
4071000,2519000,29579.81640625
4073000,2519000,33721.88671875
4075000,2519000,32225.197265625
4077000,2519000,31470.95703125
4079000,2519000,30418.529296875
4081000,2519000,30790.572265625
4083000,2519000,26136.65625
4085000,2519000,23092.51171875
4087000,2519000,25957.431640625
4089000,2519000,24830.59765625
4091000,2519000,20055.869140625
4093000,2519000,19125.705078125
4095000,2519000,25599.9453125
4097000,2519000,28332.435546875
4099000,2519000,31410.28515625
4101000,2519000,30176.681640625
4103000,2519000,28999.708984375
4105000,2519000,28150.814453125
4107000,2519000,27439.078125
4109000,2519000,23494.828125
4111000,2519000,20592.00390625
4113000,2519000,18818.04296875
4115000,2519000,19067.873046875
4117000,2519000,19529.67578125
4119000,2519000,20643.453125
4121000,2519000,21962.6796875
4123000,2519000,20941.337890625
4125000,2519000,20889.443359375
4127000,2519000,19938.17578125
4129000,2519000,19996.16015625
4131000,2519000,20959.8515625
4133000,2519000,22116.7734375
4135000,2519000,19267.55078125
4137000,2519000,19540.427734375
4139000,2519000,21190.130859375
4141000,2519000,25471.69140625
4143000,2519000,25817.140625
4145000,2519000,25889.84765625
4147000,2519000,28622.57421875
4149000,2519000,31250.107421875
4151000,2519000,28921.3828125
4153000,2519000,27233.291015625
4155000,2519000,32397.708984375
4157000,2519000,32637.546875
4159000,2519000,34463.9921875
4161000,2519000,33156.55078125
4163000,2519000,28307.7734375
4165000,2519000,25981.046875
4167000,2519000,26908.1171875
4169000,2519000,24947.515625
4171000,2519000,23941.58984375
4173000,2519000,25602.689453125
4175000,2519000,31745.798828125
4177000,2519000,33374.203125
4179000,2519000,31866.49609375
4181000,2519000,34731.25390625
4183000,2519000,33484.75390625
4185000,2519000,31020.5390625
4187000,2519000,30931.517578125
4189000,2519000,36604.44921875
4191000,2519000,37998.80859375
4193000,2519000,37994.7890625
4195000,2519000,34977.703125
4197000,2519000,38310.9921875
4199000,2519000,39778.43359375
4201000,2519000,40795.94140625
4203000,2519000,40676.9140625
4205000,2519000,44445.6171875
4207000,2519000,44145.83203125
4209000,2519000,43143.953125
4211000,2519000,43262.67578125
4213000,2519000,46960.234375
4215000,2519000,47336.21875
4217000,2519000,48063.609375
4219000,2519000,47421.62890625
4221000,2519000,48383.9765625
4223000,2519000,48952.97265625
4225000,2519000,48973.93359375
4227000,2519000,49129.82421875
4229000,2519000,49746.390625
4231000,2519000,50102.5625
4233000,2519000,49692.20703125
4235000,2519000,50862.84765625
4237000,2519000,52727.375
4239000,2519000,52839.8203125
4241000,2519000,52669.71875
4243000,2519000,53150.6953125
4245000,2519000,54290.43359375
4247000,2519000,54066.5078125
4249000,2519000,53997.55859375
4251000,2519000,54373.45703125
4253000,2519000,55124.82421875
4255000,2519000,55006.5234375
4257000,2519000,54846.36328125
4259000,2519000,52630.9453125
4261000,2519000,51848.3125
4263000,2519000,51643.328125
4265000,2519000,51680.24609375
4267000,2519000,50789.4921875
4269000,2519000,50594.09375
4271000,2519000,51607.12890625
4273000,2519000,53880.453125
4275000,2519000,51776.734375
4277000,2519000,50355.7109375
4279000,2519000,52642.4375
4281000,2519000,54884.90625
4283000,2519000,58882.578125
4285000,2519000,57289.19140625
4287000,2519000,54102.82421875
4289000,2519000,54020.3046875
4291000,2519000,52565.7265625
4293000,2519000,52519.015625
4295000,2519000,52998.984375
4297000,2519000,52740.8515625
4299000,2519000,55478.1640625
4301000,2519000,55135.1484375
4303000,2519000,54967.67578125
4305000,2519000,54322.98828125
4307000,2519000,50701.12109375
4309000,2519000,51217.3125
4311000,2519000,51532.109375
4313000,2519000,52137.3671875
4315000,2519000,51407.0390625
4317000,2519000,49347.4765625
4319000,2519000,49886.359375
4321000,2519000,48579.00390625
4323000,2519000,48161.40234375
4325000,2519000,46455.66796875
4327000,2519000,47020.25
4329000,2519000,47532.0859375
4331000,2519000,48356.140625
4333000,2519000,50465.86328125
4335000,2519000,51106.7109375
4337000,2519000,47085.94921875
4339000,2519000,43665.52734375
4341000,2519000,43245.9921875
4343000,2519000,44470.8515625
4345000,2519000,45811.1171875
4347000,2519000,47372.4375
4349000,2519000,47006.36328125
4351000,2519000,46969.26953125
4353000,2519000,43248.3125
4355000,2519000,46035.8671875
4357000,2519000,45059.125
4359000,2519000,41958.953125
4361000,2519000,39756.5546875
4363000,2519000,44126.69921875
4365000,2519000,47277.9375
4367000,2519000,46126.578125
4369000,2519000,47533.90625
4371000,2519000,47936.15625
4373000,2519000,49092.17578125
4375000,2519000,47616.0859375
4377000,2519000,44870.60546875
4379000,2519000,44137.453125
4381000,2519000,42032.20703125
4383000,2519000,39429.140625
4385000,2519000,39602.296875
4387000,2519000,47676.8984375
4389000,2519000,50464.0703125
4391000,2519000,47443.38671875
4393000,2519000,45689.15625
4395000,2519000,45221.48046875
4397000,2519000,43855.87109375
4399000,2519000,36748.08203125
4401000,2519000,35964.63671875
4403000,2519000,39531.8984375
4405000,2519000,43735.0546875
4407000,2519000,40104.90234375
4409000,2519000,40722.0625
4411000,2519000,43756.78515625
4413000,2519000,46424.63671875
4415000,2519000,46755.609375
4417000,2519000,43371.09765625
4419000,2519000,41742.59765625
4421000,2519000,44153.35546875
4423000,2519000,51209.2734375
4425000,2519000,48291.13671875
4427000,2519000,45080.5390625
4429000,2519000,43776.64453125
4431000,2519000,45145.953125
4433000,2519000,43996.5703125
4435000,2519000,44657.05078125
4437000,2519000,45865.9140625
4439000,2519000,46888.71875
4441000,2519000,46943.703125
4443000,2519000,47084.4375
4445000,2519000,46411.796875
4447000,2519000,47591.3515625
4449000,2519000,45548.41796875
4451000,2519000,44984.53125
4453000,2519000,44350.1171875
4455000,2519000,44153.39453125
4457000,2519000,43968.3203125
4459000,2519000,43636.640625
4461000,2519000,43633.58984375
4463000,2519000,43824.94921875
4465000,2519000,43460.78515625
4467000,2519000,43110.6953125
4469000,2519000,43941.4921875
4471000,2519000,44797.99609375
4473000,2519000,44606.7734375
4475000,2519000,44511.45703125
4477000,2519000,44646.16015625
4479000,2519000,44621.13671875
4481000,2519000,44417.5234375
4483000,2519000,44183.0703125
4485000,2519000,43591.796875
4487000,2519000,43208.03125
4489000,2519000,42951.1484375
4491000,2519000,42650.21484375
4493000,2519000,41285.3515625
4495000,2519000,40792.65625
4497000,2519000,40570.2421875
4499000,2519000,40324.4921875
4501000,2519000,37872.171875
4503000,2519000,37433.9375
4505000,2519000,37121.83984375
4507000,2519000,36820.93359375
4509000,2519000,36100.11328125
4511000,2519000,35867.12890625
4513000,2519000,35661.0625
4515000,2519000,35391.8203125
4517000,2519000,34844.38671875
4519000,2519000,34677.27734375
4521000,2519000,34524.53125
4523000,2519000,34276.02734375
4525000,2519000,33856.9375
4527000,2519000,33722.80078125
4529000,2519000,33595.74609375
4531000,2519000,33315.6328125
4533000,2519000,32914.9375
4535000,2519000,32534.943359375
4537000,2519000,32568.81640625
4539000,2519000,32422.068359375
4541000,2519000,32270.021484375
4057000,2517000,22424.783203125
4059000,2517000,24851.853515625
4061000,2517000,26096.505859375
4063000,2517000,28822.8046875
4065000,2517000,29846.3046875
4067000,2517000,29097.671875
4069000,2517000,28010.359375
4071000,2517000,31847.021484375
4073000,2517000,33991.3515625
4075000,2517000,32034.2265625
4077000,2517000,31912.634765625
4079000,2517000,28367.97265625
4081000,2517000,27230.951171875
4083000,2517000,23305.150390625
4085000,2517000,25325.8984375
4087000,2517000,28573.59765625
4089000,2517000,29749.490234375
4091000,2517000,25112.677734375
4093000,2517000,21364.619140625
4095000,2517000,20835.859375
4097000,2517000,26130.2734375
4099000,2517000,26888.1015625
4101000,2517000,26018.01171875
4103000,2517000,24566.517578125
4105000,2517000,24596.3828125
4107000,2517000,22006.375
4109000,2517000,18637.650390625
4111000,2517000,17681.345703125
4113000,2517000,17654.349609375
4115000,2517000,17651.875
4117000,2517000,18021.0703125
4119000,2517000,18213.83203125
4121000,2517000,18054.412109375
4123000,2517000,18456.66015625
4125000,2517000,18306.951171875
4127000,2517000,17770.9296875
4129000,2517000,18044.16015625
4131000,2517000,18815.451171875
4133000,2517000,18216.103515625
4135000,2517000,18490.90234375
4137000,2517000,17978.80078125
4139000,2517000,18816.736328125
4141000,2517000,23698.314453125
4143000,2517000,28027.388671875
4145000,2517000,24447.990234375
4147000,2517000,26513.5078125
4149000,2517000,29401.60546875
4151000,2517000,31499.849609375
4153000,2517000,26191.724609375
4155000,2517000,29583.822265625
4157000,2517000,32268.220703125
4159000,2517000,34271.0859375
4161000,2517000,31998.203125
4163000,2517000,28883.681640625
4165000,2517000,27623.619140625
4167000,2517000,30887.54296875
4169000,2517000,28877.3515625
4171000,2517000,27520.244140625
4173000,2517000,29369.1171875
4175000,2517000,34303.27734375
4177000,2517000,33249.421875
4179000,2517000,29470.177734375
4181000,2517000,32092.443359375
4183000,2517000,34417.59765625
4185000,2517000,30554.908203125
4187000,2517000,31122.205078125
4189000,2517000,35148.828125
4191000,2517000,36661.08984375
4193000,2517000,36853.8515625
4195000,2517000,35074.3515625
4197000,2517000,39103.734375
4199000,2517000,39565.1796875
4201000,2517000,39964.484375
4203000,2517000,39951.453125
4205000,2517000,43795.96875
4207000,2517000,43581.18359375
4209000,2517000,42944.49609375
4211000,2517000,43070.71875
4213000,2517000,47169.86328125
4215000,2517000,47224.21875
4217000,2517000,48020.99609375
4219000,2517000,47259.796875
4221000,2517000,48700.27734375
4223000,2517000,48702.796875
4225000,2517000,48819.07421875
4227000,2517000,49390.97265625
4229000,2517000,49665.27734375
4231000,2517000,49910.59765625
4233000,2517000,49450.4609375
4235000,2517000,50640.09375
4237000,2517000,52277.390625
4239000,2517000,52482.5625
4241000,2517000,52296.43359375
4243000,2517000,52914.51171875
4245000,2517000,53815.21484375
4247000,2517000,53721.88671875
4249000,2517000,53719.9453125
4251000,2517000,53695.45703125
4253000,2517000,54460.96484375
4255000,2517000,54667.28125
4257000,2517000,54459
4259000,2517000,52496.375
4261000,2517000,51697.640625
4263000,2517000,51330.6171875
4265000,2517000,51614.5390625
4267000,2517000,50780.62890625
4269000,2517000,50316.1015625
4271000,2517000,51950.640625
4273000,2517000,54029.5859375
4275000,2517000,52136.703125
4277000,2517000,49974.6640625
4279000,2517000,51708.828125
4281000,2517000,52278.22265625
4283000,2517000,54982.15234375
4285000,2517000,55887.265625
4287000,2517000,54519.04296875
4289000,2517000,52556.92578125
4291000,2517000,51476.734375
4293000,2517000,53012.0390625
4295000,2517000,54844.875
4297000,2517000,54259.80078125
4299000,2517000,53504.10546875
4301000,2517000,53655.01953125
4303000,2517000,53225.78125
4305000,2517000,50508.9375
4307000,2517000,49749.36328125
4309000,2517000,52873.31640625
4311000,2517000,52369.34375
4313000,2517000,51033.21875
4315000,2517000,48513.5625
4317000,2517000,51588.390625
4319000,2517000,54323.33203125
4321000,2517000,52458.9921875
4323000,2517000,48805.7890625
4325000,2517000,45493.125
4327000,2517000,48171.73046875
4329000,2517000,48583.5390625
4331000,2517000,48397.484375
4333000,2517000,53203.328125
4335000,2517000,51738.7265625
4337000,2517000,46576.921875
4339000,2517000,43149.609375
4341000,2517000,42100.984375
4343000,2517000,43757.390625
4345000,2517000,44451.56640625
4347000,2517000,45014.8828125
4349000,2517000,43231.30078125
4351000,2517000,43613.82421875
4353000,2517000,42080.03125
4355000,2517000,43502.8046875
4357000,2517000,43561.76171875
4359000,2517000,40166.11328125
4361000,2517000,40462.7578125
4363000,2517000,45497.6328125
4365000,2517000,46666.1171875
4367000,2517000,43914.3828125
4369000,2517000,47007.8828125
4371000,2517000,46850.2109375
4373000,2517000,47685.77734375
4375000,2517000,47091.60546875
4377000,2517000,44530.70703125
4379000,2517000,42684.93359375
4381000,2517000,39952.28125
4383000,2517000,39401.43359375
4385000,2517000,40756.91015625
4387000,2517000,48804.4453125
4389000,2517000,51828.05859375
4391000,2517000,46949.8515625
4393000,2517000,43470.1484375
4395000,2517000,44154.91796875
4397000,2517000,41735.15234375
4399000,2517000,35638.8046875
4401000,2517000,37627
4403000,2517000,40763.0859375
4405000,2517000,43504.2109375
4407000,2517000,44754.4453125
4409000,2517000,40090.8203125
4411000,2517000,41944.42578125
4413000,2517000,43062.1875
4415000,2517000,41311.078125
4417000,2517000,40075.20703125
4419000,2517000,40331.19140625
4421000,2517000,41682.5703125
4423000,2517000,48917.125
4425000,2517000,46544.22265625
4427000,2517000,44597.453125
4429000,2517000,46598.2421875
4431000,2517000,46981.40625
4433000,2517000,43649.12890625
4435000,2517000,43564.34375
4437000,2517000,44007.09375
4439000,2517000,45016.8515625
4441000,2517000,45196.5078125
4443000,2517000,45327.12109375
4445000,2517000,45157.078125
4447000,2517000,46059.40234375
4449000,2517000,44884.80859375
4451000,2517000,44078.0078125
4453000,2517000,43730.4296875
4455000,2517000,43808.234375
4457000,2517000,43718.4453125
4459000,2517000,43392.01171875
4461000,2517000,43384.87890625
4463000,2517000,43595.09765625
4465000,2517000,43211.33984375
4467000,2517000,42871.77734375
4469000,2517000,43644.11328125
4471000,2517000,44544.94921875
4473000,2517000,44354.76171875
4475000,2517000,44254.984375
4477000,2517000,44383.69140625
4479000,2517000,44386.66796875
4481000,2517000,44179.796875
4483000,2517000,43973.7578125
4485000,2517000,43426.4609375
4487000,2517000,43056.4375
4489000,2517000,42763.96484375
4491000,2517000,42493.6171875
4493000,2517000,41132.1484375
4495000,2517000,40661.671875
4497000,2517000,40447.70703125
4499000,2517000,40226.3671875
4501000,2517000,37866.58203125
4503000,2517000,37375.2734375
4505000,2517000,37145.4609375
4507000,2517000,36840.59375
4509000,2517000,36087.6640625
4511000,2517000,35861.28515625
4513000,2517000,35661.5078125
4515000,2517000,35421.6484375
4517000,2517000,34858.66796875
4519000,2517000,34685.9609375
4521000,2517000,34541.015625
4523000,2517000,34309.32421875
4525000,2517000,33859.5390625
4527000,2517000,33720.74609375
4529000,2517000,33606.26953125
4531000,2517000,33345.46875
4533000,2517000,32920.734375
4535000,2517000,32947.765625
4537000,2517000,32821.875
4539000,2517000,32413.7109375
4541000,2517000,32263.21875
4057000,2515000,23297.9921875
4059000,2515000,24520.322265625
4061000,2515000,27095.888671875
4063000,2515000,27918.982421875
4065000,2515000,26511.9609375
4067000,2515000,25613.09375
4069000,2515000,30339.390625
4071000,2515000,31344.880859375
4073000,2515000,31938.42578125
4075000,2515000,32485.025390625
4077000,2515000,28864.41015625
4079000,2515000,27151.380859375
4081000,2515000,26255.119140625
4083000,2515000,24108.34375
4085000,2515000,27136.90625
4087000,2515000,31874.03125
4089000,2515000,29956.638671875
4091000,2515000,27449.9921875
4093000,2515000,27175.96875
4095000,2515000,22719.26171875
4097000,2515000,20950.23828125
4099000,2515000,20849.5703125
4101000,2515000,20796.19921875
4103000,2515000,20270.328125
4105000,2515000,19006.15234375
4107000,2515000,18586.28125
4109000,2515000,19079.46484375
4111000,2515000,19999.583984375
4113000,2515000,21686.62890625
4115000,2515000,22804.421875
4117000,2515000,24832.884765625
4119000,2515000,22836.2578125
4121000,2515000,22974.21484375
4123000,2515000,23277.3984375
4125000,2515000,23046.17578125
4127000,2515000,22835.546875
4129000,2515000,23692.3515625
4131000,2515000,25362.517578125
4133000,2515000,24917.154296875
4135000,2515000,24908.970703125
4137000,2515000,23218.8203125
4139000,2515000,18154.3046875
4141000,2515000,21068.234375
4143000,2515000,24914.734375
4145000,2515000,23141.650390625
4147000,2515000,26338.9140625
4149000,2515000,32495.599609375
4151000,2515000,32987.125
4153000,2515000,28693.966796875
4155000,2515000,25785.1875
4157000,2515000,30425.8046875
4159000,2515000,32467.921875
4161000,2515000,32505.9375
4163000,2515000,29380.810546875
4165000,2515000,30546.052734375
4167000,2515000,30591.3671875
