"x","y","o3_aot40f_22"
4385000,2451000,69242.8125
4387000,2451000,69326.28125
4389000,2451000,69399.0703125
4391000,2451000,69369.0234375
4393000,2451000,68071.421875
4395000,2451000,68033.3828125
4397000,2451000,68064.1171875
4399000,2451000,67940.7734375
4401000,2451000,66922.7578125
4403000,2451000,66630.65625
4405000,2451000,66614.2890625
4407000,2451000,66450.09375
4409000,2451000,65926.703125
4411000,2451000,65871.7578125
4413000,2451000,65819.6796875
4415000,2451000,65639.71875
4417000,2451000,65175.0703125
4419000,2451000,65104.40625
4421000,2451000,65022.20703125
4423000,2451000,64828.45703125
4425000,2451000,64489.515625
4427000,2451000,64411.72265625
4429000,2451000,64227.05859375
4431000,2451000,63910.5
4433000,2451000,63490.63671875
4435000,2451000,63378.6171875
4437000,2451000,63249.84765625
4439000,2451000,62644.48828125
4441000,2451000,61919.84375
4443000,2451000,61824.99609375
4445000,2451000,61738.76171875
4447000,2451000,60809.5859375
4449000,2451000,59890.1328125
4451000,2451000,59817.73046875
4453000,2451000,59716.390625
4455000,2451000,58967.8203125
4457000,2451000,58237.453125
4459000,2451000,58093.71875
4461000,2451000,57959.01953125
4463000,2451000,57259.02734375
4465000,2451000,56762.1796875
4467000,2451000,56615.75
4469000,2451000,56619.78125
4471000,2451000,56227.4609375
4473000,2451000,55971.6171875
4475000,2451000,55815.8203125
4477000,2451000,55654.06640625
4479000,2451000,55703.37109375
4481000,2451000,55623.6328125
4483000,2451000,55458.9375
4485000,2451000,55305.39453125
4487000,2451000,55852.171875
4489000,2451000,55841.48046875
4491000,2451000,55690.19140625
4493000,2451000,55542.984375
4495000,2451000,57432.3984375
4497000,2451000,57610.16796875
4499000,2451000,57493.5859375
4501000,2451000,57307.01171875
4503000,2451000,63237.44921875
4505000,2451000,63602.72265625
4507000,2451000,63483.90625
4509000,2451000,63354.72265625
4511000,2451000,67923.90625
4513000,2451000,67783.3359375
4515000,2451000,67672.125
4517000,2451000,67525.40625
4519000,2451000,66955.4140625
4057000,2449000,46497.52734375
4059000,2449000,42469.6796875
4061000,2449000,40064.29296875
4063000,2449000,41064.53515625
4065000,2449000,43649.23046875
4067000,2449000,49802.38671875
4069000,2449000,52865.4921875
4071000,2449000,53522.7265625
4073000,2449000,55264.25390625
4075000,2449000,48090.92578125
4077000,2449000,39529.83203125
4079000,2449000,35408.88671875
4081000,2449000,29125.130859375
4083000,2449000,29436.89453125
4085000,2449000,32764.197265625
4087000,2449000,32613.13671875
4089000,2449000,30801.224609375
4091000,2449000,27669.203125
4093000,2449000,29378.638671875
4095000,2449000,30846.150390625
4097000,2449000,29481.1328125
4099000,2449000,27688.783203125
4101000,2449000,32081.72265625
4103000,2449000,31644.748046875
4105000,2449000,32838.828125
4107000,2449000,32982.703125
4109000,2449000,41701.1953125
4111000,2449000,42656.609375
4113000,2449000,43503.8046875
4115000,2449000,42092.5078125
4117000,2449000,55514.71875
4119000,2449000,58370.51953125
4121000,2449000,58494.234375
4123000,2449000,53971.7421875
4125000,2449000,67075.6328125
4127000,2449000,66771.8984375
4129000,2449000,66292.5625
4131000,2449000,66224.21875
4133000,2449000,71947.1875
4135000,2449000,71847.9609375
4137000,2449000,71722.0703125
4139000,2449000,71403.2578125
4141000,2449000,68817.4140625
4143000,2449000,68814.8046875
4145000,2449000,68831.4375
4147000,2449000,68765.953125
4149000,2449000,68394.71875
4151000,2449000,68985.296875
4153000,2449000,70388.609375
4155000,2449000,71036.6875
4157000,2449000,66596.09375
4159000,2449000,65763.78125
4161000,2449000,66864.140625
4163000,2449000,66645.4296875
4165000,2449000,64194.53125
4167000,2449000,63942.95703125
4169000,2449000,64223.6953125
4171000,2449000,63873.2734375
4173000,2449000,61547.39453125
4175000,2449000,61788.41015625
4177000,2449000,61509.3203125
4179000,2449000,61254.625
4181000,2449000,60684.6953125
4183000,2449000,61625.54296875
4185000,2449000,61264.96484375
4187000,2449000,60601.89453125
4189000,2449000,59790.02734375
4191000,2449000,59899.96875
4193000,2449000,60485.73046875
4195000,2449000,60063.7109375
4197000,2449000,60218.15625
4199000,2449000,60051.9375
4201000,2449000,60131.8984375
4203000,2449000,61226.00390625
4205000,2449000,62169.07421875
4207000,2449000,62075.5234375
4209000,2449000,61993.75
4211000,2449000,63091.58984375
4213000,2449000,63688.3984375
4215000,2449000,63632.328125
4217000,2449000,63537.01171875
4219000,2449000,64232.66796875
4221000,2449000,64465.23046875
4223000,2449000,64353.13671875
4225000,2449000,64275.59375
4227000,2449000,64666.828125
4229000,2449000,64686.59375
4231000,2449000,64648.5390625
4233000,2449000,64520.24609375
4235000,2449000,64469.94921875
4237000,2449000,64335.30078125
4239000,2449000,64292.01953125
4241000,2449000,64221.21875
4243000,2449000,63744.2421875
4245000,2449000,63587.6796875
4247000,2449000,63520.28125
4249000,2449000,63465.6328125
4251000,2449000,63030.703125
4253000,2449000,62965.2578125
4255000,2449000,62924.19921875
4257000,2449000,62895.64453125
4259000,2449000,62724.421875
4261000,2449000,62758.89453125
4263000,2449000,62825.34375
4265000,2449000,62742.51171875
4267000,2449000,61657.62890625
4269000,2449000,61642.25
4271000,2449000,61580.2265625
4273000,2449000,61458.6015625
4275000,2449000,61331.49609375
4277000,2449000,61175.6015625
4279000,2449000,61250.17578125
4281000,2449000,61164.62890625
4283000,2449000,61132.2265625
4285000,2449000,61069.06640625
4287000,2449000,61051.95703125
4289000,2449000,60919.49609375
4291000,2449000,60661.703125
4293000,2449000,60680.109375
4295000,2449000,60809.328125
4297000,2449000,60947.5078125
4299000,2449000,61103.60546875
4301000,2449000,61170.1953125
4303000,2449000,61246.1484375
4305000,2449000,61105.33203125
4307000,2449000,60898.12109375
4309000,2449000,61011.04296875
4311000,2449000,61160.33984375
4313000,2449000,61427.484375
4315000,2449000,61873.87109375
4317000,2449000,61998.234375
4319000,2449000,62110.90234375
4321000,2449000,62106.203125
4323000,2449000,62088.6328125
4325000,2449000,62183.55859375
4327000,2449000,62212.75
4329000,2449000,62397.57421875
4331000,2449000,62547.77734375
4333000,2449000,62654.1015625
4335000,2449000,62763.09765625
4337000,2449000,62762.546875
4339000,2449000,62819.01953125
4341000,2449000,62942.3515625
4343000,2449000,63081.59765625
4345000,2449000,62805.4921875
4347000,2449000,62875.87890625
4349000,2449000,63034.171875
4351000,2449000,63279.921875
4353000,2449000,63546.08203125
4355000,2449000,63760.12109375
4357000,2449000,63932.53125
4359000,2449000,64169.6640625
4361000,2449000,65667.21875
4363000,2449000,66160.1953125
4365000,2449000,66341.734375
4367000,2449000,66334.4609375
4369000,2449000,68311.890625
4371000,2449000,68735.125
4373000,2449000,69154.2734375
4375000,2449000,69288.515625
4377000,2449000,69419.578125
4379000,2449000,69579.7578125
4381000,2449000,69715.1328125
4383000,2449000,69799.78125
4385000,2449000,68837.6015625
4387000,2449000,68942.90625
4389000,2449000,68991.359375
4391000,2449000,68964.6640625
4393000,2449000,67656.453125
4395000,2449000,67615.1953125
4397000,2449000,67648.4765625
4399000,2449000,67530.0078125
4401000,2449000,66489.671875
4403000,2449000,66223.59375
4405000,2449000,66186.46875
4407000,2449000,66038.0234375
4409000,2449000,65431.40625
4411000,2449000,65453.37890625
4413000,2449000,65387.72265625
4415000,2449000,65202.6484375
4417000,2449000,64741.1328125
4419000,2449000,64666.625
4421000,2449000,64596.21484375
4423000,2449000,64412.09375
4425000,2449000,64071.30859375
4427000,2449000,63893.52734375
4429000,2449000,63814.890625
4431000,2449000,63552.78515625
4433000,2449000,63133.5546875
4435000,2449000,62992.96875
4437000,2449000,62869.4453125
4439000,2449000,62293.31640625
4441000,2449000,61544.765625
4443000,2449000,61449.8671875
4445000,2449000,61370.51953125
4447000,2449000,60505.20703125
4449000,2449000,59556.5
4451000,2449000,59493.25390625
4453000,2449000,59470.30859375
4455000,2449000,58630.7109375
4457000,2449000,57900.171875
4459000,2449000,57798.40625
4461000,2449000,57739.1171875
4463000,2449000,57056.91015625
4465000,2449000,56555.0234375
4467000,2449000,56434.9765625
4469000,2449000,56427.03515625
4471000,2449000,56082.41015625
4473000,2449000,55813.90234375
4475000,2449000,55673.1015625
4477000,2449000,55529.7109375
4479000,2449000,55573.6796875
4481000,2449000,55493.2578125
4483000,2449000,55349.66015625
4485000,2449000,55208.83203125
4487000,2449000,55745.06640625
4489000,2449000,55754.44921875
4491000,2449000,55589.41015625
4493000,2449000,55427.57421875
4495000,2449000,57244.24609375
4497000,2449000,57498.45703125
4499000,2449000,57413.97265625
4501000,2449000,57240.7421875
4503000,2449000,62983.29296875
4505000,2449000,63497.6484375
4507000,2449000,63375.20703125
4509000,2449000,63246.984375
4511000,2449000,67569.203125
4513000,2449000,67666.3671875
4515000,2449000,67554.5234375
4517000,2449000,67422.1171875
4519000,2449000,66837.609375
4521000,2449000,66718.0390625
4523000,2449000,66620.8203125
4525000,2449000,66507.5703125
4527000,2449000,66372.421875
4529000,2449000,66273.3984375
4531000,2449000,66209.6640625
4533000,2449000,66143.8515625
4535000,2449000,66221
4537000,2449000,66097.3046875
4539000,2449000,66029.0390625
4057000,2447000,48985.48046875
4059000,2447000,39088.08984375
4061000,2447000,33897.828125
4063000,2447000,38295.1171875
4065000,2447000,47560.796875
4067000,2447000,49941.12890625
4069000,2447000,49334.578125
4071000,2447000,50552.75
4073000,2447000,44038.1484375
4075000,2447000,38709.17578125
4077000,2447000,30558.892578125
4079000,2447000,29666.65625
4081000,2447000,36568.140625
4083000,2447000,38283.6875
4085000,2447000,40893.70703125
4087000,2447000,41060.98828125
4089000,2447000,40583.2421875
4091000,2447000,35429.7734375
4093000,2447000,39809.86328125
4095000,2447000,40767.4375
4097000,2447000,41013.05078125
4099000,2447000,36646.5234375
4101000,2447000,42400.43359375
4103000,2447000,38504.02734375
4105000,2447000,35286.53125
4107000,2447000,35039.03515625
4109000,2447000,47238.06640625
4111000,2447000,47922.9453125
4113000,2447000,44677.79296875
4115000,2447000,43708.62109375
4117000,2447000,57008.39453125
4119000,2447000,57645.59375
4121000,2447000,58197.30078125
4123000,2447000,55987.140625
4125000,2447000,68634.8671875
4127000,2447000,68099.0859375
4129000,2447000,67389.796875
4131000,2447000,67239.0234375
4133000,2447000,72241.8046875
4135000,2447000,71998.2109375
4137000,2447000,71764.828125
4139000,2447000,71154.2578125
4141000,2447000,68579.5625
4143000,2447000,68616.8984375
4145000,2447000,68770.328125
4147000,2447000,69649.234375
4149000,2447000,69470.484375
4151000,2447000,70051.3671875
4153000,2447000,69686.9375
4155000,2447000,69116.6484375
4157000,2447000,67023.421875
4159000,2447000,66395.8671875
4161000,2447000,67225.671875
4163000,2447000,67466.1171875
4165000,2447000,65193.9765625
4167000,2447000,64814.2109375
4169000,2447000,64666.53125
4171000,2447000,64120.05078125
4173000,2447000,62184.04296875
4175000,2447000,61962.16796875
4177000,2447000,62551.96484375
4179000,2447000,61460.39453125
4181000,2447000,60396.6796875
4183000,2447000,60353.46484375
4185000,2447000,60362.58203125
4187000,2447000,60043.02734375
4189000,2447000,59710.46484375
4191000,2447000,60088.96875
4193000,2447000,61050.55078125
4195000,2447000,61303.56640625
4197000,2447000,61145.51171875
4199000,2447000,60120.484375
4201000,2447000,59918.83984375
4203000,2447000,61218.421875
4205000,2447000,61948.23046875
4207000,2447000,62022.49609375
4209000,2447000,61917.4375
4211000,2447000,63091.48046875
4213000,2447000,63634.83203125
4215000,2447000,63572.69921875
4217000,2447000,63488.703125
4219000,2447000,64247.5390625
4221000,2447000,64484.56640625
4223000,2447000,64375.046875
4225000,2447000,64334.31640625
4227000,2447000,64657.79296875
4229000,2447000,64723.92578125
4231000,2447000,64710.87890625
4233000,2447000,64593.02734375
4235000,2447000,64550.15234375
4237000,2447000,64460.82421875
4239000,2447000,64317.98046875
4241000,2447000,64260.6171875
4243000,2447000,63787.109375
4245000,2447000,63590.703125
4247000,2447000,63444.12890625
4249000,2447000,63415.6875
4251000,2447000,63145.578125
4253000,2447000,63068.46875
4255000,2447000,63018.22265625
4257000,2447000,62999.59375
4259000,2447000,62810.75
4261000,2447000,62773.55078125
4263000,2447000,62743.08203125
4265000,2447000,62622.2734375
4267000,2447000,61595.1484375
4269000,2447000,61617.515625
4271000,2447000,61558.44921875
4273000,2447000,61438.44140625
4275000,2447000,61318.40625
4277000,2447000,61217.7421875
4279000,2447000,61180.30078125
4281000,2447000,61132.77734375
4283000,2447000,61073.8359375
4285000,2447000,61116.4453125
4287000,2447000,61101.33203125
4289000,2447000,60922.3671875
4291000,2447000,60570.52734375
4293000,2447000,60594.28515625
4295000,2447000,60722.015625
4297000,2447000,60834.38671875
4299000,2447000,61064.59375
4301000,2447000,61139.26171875
4303000,2447000,61186.9375
4305000,2447000,61118.26953125
4307000,2447000,60970.8203125
4309000,2447000,60978.82421875
4311000,2447000,61049.3671875
4313000,2447000,61387.88671875
4315000,2447000,61700.9609375
4317000,2447000,61835.42578125
4319000,2447000,61915.140625
4321000,2447000,61930.4921875
4323000,2447000,61939.92578125
4325000,2447000,62008.8828125
4327000,2447000,62090.30078125
4329000,2447000,62266.8984375
4331000,2447000,62426.0390625
4333000,2447000,62517.3203125
4335000,2447000,62629.5546875
4337000,2447000,62627.55078125
4339000,2447000,62669.078125
4341000,2447000,62797.16796875
4343000,2447000,62932.90234375
4345000,2447000,62670.3046875
4347000,2447000,62800.296875
4349000,2447000,62954.6875
4351000,2447000,63080.171875
4353000,2447000,63372.2421875
4355000,2447000,63582.40234375
4357000,2447000,63713.8203125
4359000,2447000,63890.171875
4361000,2447000,65379.78125
4363000,2447000,65885.9921875
4365000,2447000,66050.859375
4367000,2447000,66039.6953125
4369000,2447000,67984.671875
4371000,2447000,68421.140625
4373000,2447000,68567.9609375
4375000,2447000,68958.9296875
4377000,2447000,69079.921875
4379000,2447000,69247.6484375
4381000,2447000,69353.4296875
4383000,2447000,69386.984375
4385000,2447000,68464.4921875
4387000,2447000,68321
4389000,2447000,68579.96875
4391000,2447000,68582.1171875
4393000,2447000,67243.7265625
4395000,2447000,67278.265625
4397000,2447000,67230.6796875
4399000,2447000,67114.2734375
4401000,2447000,65790.0234375
4403000,2447000,65781.65625
4405000,2447000,65755.953125
4407000,2447000,65612.640625
4409000,2447000,65004.37109375
4411000,2447000,64999.15625
4413000,2447000,64945.7734375
4415000,2447000,64760.8359375
4417000,2447000,64291.12109375
4419000,2447000,64215.6328125
4421000,2447000,64143.80078125
4423000,2447000,63967.41015625
4425000,2447000,63625.765625
4427000,2447000,63438.203125
4429000,2447000,63359.05859375
4431000,2447000,63138.67578125
4433000,2447000,62750.078125
4435000,2447000,62629.375
4437000,2447000,62484.81640625
4439000,2447000,61930.11328125
4441000,2447000,61173.75
4443000,2447000,61068.953125
4445000,2447000,60991.171875
4447000,2447000,60176.47265625
4449000,2447000,59198.046875
4451000,2447000,59156.21484375
4453000,2447000,59146.15234375
4455000,2447000,58337.91796875
4457000,2447000,57583.109375
4459000,2447000,57503.3984375
4461000,2447000,57416.1953125
4463000,2447000,56854.0234375
4465000,2447000,56327.48828125
4467000,2447000,56203.7421875
4469000,2447000,56198.3984375
4471000,2447000,55828.46875
4473000,2447000,55594.2109375
4475000,2447000,55461.125
4477000,2447000,55325.99609375
4479000,2447000,55371.97265625
4481000,2447000,55316.8671875
4483000,2447000,55173.09375
4485000,2447000,55031.6953125
4487000,2447000,55573.79296875
4489000,2447000,55642.5625
4491000,2447000,55444.9140625
4493000,2447000,55291.19140625
4495000,2447000,57049.3359375
4497000,2447000,57360.58984375
4499000,2447000,57264.421875
4501000,2447000,57118.98828125
4503000,2447000,62645.65625
4505000,2447000,63408.234375
4507000,2447000,63109.23828125
4509000,2447000,62851.4765625
4511000,2447000,66918.1015625
4513000,2447000,67040.15625
4515000,2447000,66803.0546875
4517000,2447000,66551.28125
4519000,2447000,66610.1171875
4521000,2447000,66474.9609375
4523000,2447000,66385.1796875
4525000,2447000,66266.296875
4527000,2447000,66368.5703125
4529000,2447000,66280.109375
4531000,2447000,66229.4609375
4533000,2447000,66159.2265625
4535000,2447000,66186.7734375
4537000,2447000,66049.6171875
4539000,2447000,65986.515625
4057000,2445000,43921.86328125
4059000,2445000,38329.5078125
4061000,2445000,35288.984375
4063000,2445000,34695.3359375
4065000,2445000,41769.5546875
4067000,2445000,43083.21484375
4069000,2445000,43614.8828125
4071000,2445000,43167.1484375
4073000,2445000,36846.46484375
4075000,2445000,29692.31640625
4077000,2445000,32919.36328125
4079000,2445000,40355.5390625
4081000,2445000,45464.29296875
4083000,2445000,47040.2890625
4085000,2445000,48976.10546875
4087000,2445000,47688.515625
4089000,2445000,44942.23828125
4091000,2445000,44158.921875
4093000,2445000,47987.3359375
4095000,2445000,47616.3515625
4097000,2445000,46572.328125
4099000,2445000,43232.95703125
4101000,2445000,51863.36328125
4103000,2445000,49272.6015625
4105000,2445000,46523.34765625
4107000,2445000,46042.13671875
4109000,2445000,59963.71484375
4111000,2445000,59534.94140625
4113000,2445000,51908.1484375
4115000,2445000,49893.12109375
4117000,2445000,64328.375
4119000,2445000,64087.44921875
4121000,2445000,63731.41796875
4123000,2445000,64245.921875
4125000,2445000,74888.9453125
4127000,2445000,74485.0859375
4129000,2445000,74059.15625
4131000,2445000,73969.0078125
4133000,2445000,75764.8203125
4135000,2445000,75564.3046875
4137000,2445000,75434.7734375
4139000,2445000,74977.6328125
4141000,2445000,72927.8828125
4143000,2445000,73020.2890625
4145000,2445000,74530.046875
4147000,2445000,73817.5390625
4149000,2445000,69639.8359375
4151000,2445000,69737.7890625
4153000,2445000,70085.4140625
4155000,2445000,68644.296875
4157000,2445000,66725
4159000,2445000,66038.328125
4161000,2445000,66566.0703125
4163000,2445000,65506.63671875
4165000,2445000,64085.69921875
4167000,2445000,63916.70703125
4169000,2445000,63640.26953125
4171000,2445000,62929.79296875
4173000,2445000,61362.6640625
4175000,2445000,61215.42578125
4177000,2445000,61018.24609375
4179000,2445000,60311.6640625
4181000,2445000,60877.1953125
4183000,2445000,60361.61328125
4185000,2445000,60166.44921875
4187000,2445000,59271.60546875
4189000,2445000,59119.09375
4191000,2445000,59456.0859375
4193000,2445000,60166.3828125
4195000,2445000,60474.3203125
4197000,2445000,60258.8828125
4199000,2445000,59696.0078125
4201000,2445000,59560.296875
4203000,2445000,60944.0859375
4205000,2445000,61670.62890625
4207000,2445000,61606.4609375
4209000,2445000,61563.78515625
4211000,2445000,62904.72265625
4213000,2445000,63464.171875
4215000,2445000,63475.453125
4217000,2445000,63435.390625
4219000,2445000,64257.59375
4221000,2445000,64502.1015625
4223000,2445000,64402.01171875
4225000,2445000,64369.73046875
4227000,2445000,64688.7265625
4229000,2445000,64801.50390625
4231000,2445000,64759.234375
4233000,2445000,64679.9609375
4235000,2445000,64632.765625
4237000,2445000,64554.98828125
4239000,2445000,64419.56640625
4241000,2445000,64230.8828125
4243000,2445000,63691.3125
4245000,2445000,63579.94921875
4247000,2445000,63537.8203125
4249000,2445000,63482.0859375
4251000,2445000,63233.8828125
4253000,2445000,63174.53125
4255000,2445000,63144.3984375
4257000,2445000,63112.41015625
4259000,2445000,62935.48046875
4261000,2445000,62885.125
4263000,2445000,62870.2265625
4265000,2445000,62718.29296875
4267000,2445000,61634.39453125
4269000,2445000,61640
4271000,2445000,61596.41015625
4273000,2445000,61513.54296875
4275000,2445000,61361.6875
4277000,2445000,61307.3125
4279000,2445000,61262.12890625
4281000,2445000,61212.61328125
4283000,2445000,61158.0703125
4285000,2445000,61192.7421875
4287000,2445000,61174.140625
4289000,2445000,61085.78125
4291000,2445000,60708.02734375
4293000,2445000,60631.765625
4295000,2445000,60764.0703125
4297000,2445000,60850.43359375
4299000,2445000,61012.41015625
4301000,2445000,61081.03125
4303000,2445000,61130.4140625
4305000,2445000,61049.66796875
4307000,2445000,60880.171875
4309000,2445000,60985.96484375
4311000,2445000,61023.9140625
4313000,2445000,61360.91796875
4315000,2445000,61657.18359375
4317000,2445000,61725.75
4319000,2445000,61833.3125
4321000,2445000,61795.453125
4323000,2445000,61678.33203125
4325000,2445000,61809.98828125
4327000,2445000,61955.03515625
4329000,2445000,62123.3515625
4331000,2445000,62286.796875
4333000,2445000,62380.984375
4335000,2445000,62472.59375
4337000,2445000,62477.83203125
4339000,2445000,62519.921875
4341000,2445000,62639.9453125
4343000,2445000,62764.140625
4345000,2445000,62507.7421875
4347000,2445000,62642.98828125
4349000,2445000,62790.578125
4351000,2445000,62934.34375
4353000,2445000,63161.203125
4355000,2445000,63386.578125
4357000,2445000,63537.7265625
4359000,2445000,63651.00390625
4361000,2445000,65071.7578125
4363000,2445000,65576.609375
4365000,2445000,65739.96875
4367000,2445000,65740.0546875
4369000,2445000,67647.4375
4371000,2445000,68090.1796875
4373000,2445000,68225.109375
4375000,2445000,68599.4921875
4377000,2445000,68743.171875
4379000,2445000,68870.171875
4381000,2445000,68966.171875
4383000,2445000,69076.375
4385000,2445000,67931.859375
4387000,2445000,67889.046875
4389000,2445000,67974.09375
4391000,2445000,67998.0234375
4393000,2445000,66808.953125
4395000,2445000,66851.4921875
4397000,2445000,66861.625
4399000,2445000,66691.3359375
4401000,2445000,65349.4375
4403000,2445000,65338.2578125
4405000,2445000,65316.4921875
4407000,2445000,65184.578125
4409000,2445000,64556.77734375
4411000,2445000,64503.515625
4413000,2445000,64500.89453125
4415000,2445000,64321.5546875
4417000,2445000,63840.59765625
4419000,2445000,63767.54296875
4421000,2445000,63696.15625
4423000,2445000,63516.921875
4425000,2445000,63138.79296875
4427000,2445000,62913.65625
4429000,2445000,62796.75
4431000,2445000,62522.3125
4433000,2445000,62076.41796875
4435000,2445000,61915.6640625
4437000,2445000,61762.0390625
4439000,2445000,61222.94140625
4441000,2445000,60394.06640625
4443000,2445000,60210.375
4445000,2445000,60123.203125
4447000,2445000,59392.84375
4449000,2445000,58488.4765625
4451000,2445000,58669.375
4453000,2445000,58586.48828125
4455000,2445000,57748.4140625
4457000,2445000,57061.4609375
4459000,2445000,56968.1328125
4461000,2445000,56873.71484375
4463000,2445000,56306.9765625
4465000,2445000,55691.375
4467000,2445000,55560.0078125
4469000,2445000,55442.33984375
4471000,2445000,54938.69921875
4473000,2445000,54545.93359375
4475000,2445000,54416.71484375
4477000,2445000,54247.765625
4479000,2445000,54395.70703125
4481000,2445000,54390.765625
4483000,2445000,54223.55078125
4485000,2445000,54046.84375
4487000,2445000,53815.0859375
4489000,2445000,53560.79296875
4491000,2445000,53349.296875
4493000,2445000,53074.96484375
4495000,2445000,53616.9921875
4497000,2445000,53574.90234375
4499000,2445000,53334.76953125
4501000,2445000,53082.21484375
4503000,2445000,58251.1640625
4505000,2445000,59102.4609375
4507000,2445000,58971.30859375
4509000,2445000,58750.98046875
4511000,2445000,63142.41796875
4513000,2445000,63575.296875
4515000,2445000,63464.66796875
4517000,2445000,63340.55859375
4519000,2445000,66018.1640625
4521000,2445000,66063.09375
4523000,2445000,65986.9140625
4525000,2445000,65881.609375
4527000,2445000,66440.3671875
4529000,2445000,66342.9140625
4531000,2445000,66283.25
4533000,2445000,66191.578125
4535000,2445000,66115.890625
4537000,2445000,66035.1953125
4539000,2445000,65902.984375
4057000,2443000,42003.62890625
4059000,2443000,38235.29296875
4061000,2443000,42476.203125
4063000,2443000,37104.76953125
4065000,2443000,32418.384765625
4067000,2443000,32283.375
4069000,2443000,32641.595703125
4071000,2443000,33379.60546875
4073000,2443000,29655.279296875
4075000,2443000,35450.4296875
4077000,2443000,39294.6953125
4079000,2443000,46975.77734375
4081000,2443000,45060.66796875
4083000,2443000,40773.53515625
4085000,2443000,39330.3203125
4087000,2443000,38468.76171875
4089000,2443000,43323.2109375
4091000,2443000,45790.9921875
4093000,2443000,53952.73828125
4095000,2443000,54813.36328125
4097000,2443000,51787
4099000,2443000,49202.36328125
4101000,2443000,53836.09375
4103000,2443000,47949.140625
4105000,2443000,43269.57421875
4107000,2443000,42571.5703125
4109000,2443000,56647.40625
4111000,2443000,55756.390625
4113000,2443000,52187.484375
4115000,2443000,50332.31640625
4117000,2443000,66087.171875
4119000,2443000,65258.8828125
4121000,2443000,64870.85546875
4123000,2443000,65706.8125
4125000,2443000,75230.953125
4127000,2443000,74531.9296875
4129000,2443000,74100.078125
4131000,2443000,74146.203125
4133000,2443000,75906.5546875
4135000,2443000,75716.5234375
4137000,2443000,75561.8125
4139000,2443000,74970.0859375
4141000,2443000,73282.453125
4143000,2443000,74749.3203125
4145000,2443000,77569.5703125
4147000,2443000,76123.4765625
4149000,2443000,69839.78125
4151000,2443000,68901.640625
4153000,2443000,69198.4375
4155000,2443000,68082.1015625
4157000,2443000,65979.0625
4159000,2443000,65721.125
4161000,2443000,66751.7890625
4163000,2443000,64372.71875
4165000,2443000,62799.16796875
4167000,2443000,63002.01953125
4169000,2443000,62293.41796875
4171000,2443000,61086.4375
4173000,2443000,59478.5546875
4175000,2443000,59594.9453125
4177000,2443000,59706.2265625
4179000,2443000,60347.23046875
4181000,2443000,60055.37109375
4183000,2443000,59928.50390625
4185000,2443000,59634.453125
4187000,2443000,58408.19140625
4189000,2443000,58356.390625
4191000,2443000,58143.3984375
4193000,2443000,58985.0390625
4195000,2443000,59292.1796875
4197000,2443000,59292.3203125
4199000,2443000,58747.53515625
4201000,2443000,58180.2265625
4203000,2443000,59474.89453125
4205000,2443000,60345.6015625
4207000,2443000,60263.16015625
4209000,2443000,60146.2265625
4211000,2443000,61420.31640625
4213000,2443000,61893.98046875
4215000,2443000,61865.2265625
4217000,2443000,61814.42578125
4219000,2443000,61683.82421875
4221000,2443000,61619.6171875
4223000,2443000,61586.16796875
4225000,2443000,61620.57421875
4227000,2443000,61217.56640625
4229000,2443000,61417.328125
4231000,2443000,61436.33203125
4233000,2443000,61433.6796875
4235000,2443000,61191.24609375
4237000,2443000,61131.375
4239000,2443000,61132.171875
4241000,2443000,61066.16796875
4243000,2443000,60563.49609375
4245000,2443000,60529.58984375
4247000,2443000,60525.34375
4249000,2443000,60537.8125
4251000,2443000,59587.125
4253000,2443000,59582.9375
4255000,2443000,59586.453125
4257000,2443000,59600.34765625
4259000,2443000,59180.5
4261000,2443000,59217.18359375
4263000,2443000,59253.28125
4265000,2443000,59223.53515625
4267000,2443000,58771.640625
4269000,2443000,58718.63671875
4271000,2443000,58678.62890625
4273000,2443000,58722.82421875
4275000,2443000,59149.83203125
4277000,2443000,59115.609375
4279000,2443000,59113.4375
4281000,2443000,59191.37890625
4283000,2443000,59503.69140625
4285000,2443000,59505.94140625
4287000,2443000,59561.44140625
4289000,2443000,59763.1640625
4291000,2443000,60279.12890625
4293000,2443000,60272.578125
4295000,2443000,60301.53125
4297000,2443000,60341.81640625
4299000,2443000,60371.24609375
4301000,2443000,60432.8671875
4303000,2443000,60511.08984375
4305000,2443000,60305.41015625
4307000,2443000,59888.1640625
4309000,2443000,59976.12890625
4311000,2443000,60105.91015625
4313000,2443000,59965.64453125
4315000,2443000,59788.61328125
4317000,2443000,59880.13671875
4319000,2443000,59970.78515625
4321000,2443000,59878.90234375
4323000,2443000,59845.87109375
4325000,2443000,59976.2734375
4327000,2443000,60078.48828125
4329000,2443000,60266.234375
4331000,2443000,60436.08203125
4333000,2443000,60522.23828125
4335000,2443000,60621.87890625
4337000,2443000,60627.140625
4339000,2443000,60675.55078125
4341000,2443000,60781.12890625
4343000,2443000,60889.46484375
4345000,2443000,61237.69921875
4347000,2443000,61655.1171875
4349000,2443000,61784.01171875
4351000,2443000,61913.99609375
4353000,2443000,62554.7265625
4355000,2443000,62940.16796875
4357000,2443000,63089.859375
4359000,2443000,63248.7578125
4361000,2443000,63670.29296875
4363000,2443000,63821.3515625
4365000,2443000,63929.046875
4367000,2443000,63903.84375
4369000,2443000,65257.0546875
4371000,2443000,65566.3359375
4373000,2443000,65658.0390625
4375000,2443000,65996.7109375
4377000,2443000,66992.453125
