"x","y","no2_avg_22"
4242500,2439500,14.5053958892822
4243500,2439500,19.3606662750244
4244500,2439500,14.2601165771484
4245500,2439500,14.213773727417
4246500,2439500,14.1521730422974
4247500,2439500,14.1511688232422
4248500,2439500,14.106725692749
4249500,2439500,14.2380924224854
4250500,2439500,13.6773433685303
4251500,2439500,13.6674747467041
4252500,2439500,15.8730754852295
4253500,2439500,13.8370571136475
4254500,2439500,13.7192239761353
4255500,2439500,16.1547470092773
4256500,2439500,13.6908941268921
4257500,2439500,13.8107509613037
4258500,2439500,13.5312843322754
4259500,2439500,13.4431018829346
4260500,2439500,13.5039644241333
4261500,2439500,13.4844074249268
4262500,2439500,21.0011329650879
4263500,2439500,18.2986660003662
4264500,2439500,13.8046932220459
4265500,2439500,13.9261798858643
4266500,2439500,17.1210289001465
4267500,2439500,16.4337844848633
4268500,2439500,13.3464698791504
4269500,2439500,14.3984880447388
4270500,2439500,14.328182220459
4271500,2439500,19.2652320861816
4272500,2439500,13.501522064209
4273500,2439500,13.7684011459351
4274500,2439500,14.3043651580811
4275500,2439500,16.1588096618652
4276500,2439500,19.8045864105225
4277500,2439500,18.5946197509766
4278500,2439500,17.6749038696289
4279500,2439500,14.2787599563599
4280500,2439500,14.2761974334717
4281500,2439500,14.1594953536987
4282500,2439500,14.2804546356201
4283500,2439500,14.5009775161743
4284500,2439500,14.4553070068359
4285500,2439500,14.5596151351929
4286500,2439500,14.7018671035767
4287500,2439500,14.5163164138794
4288500,2439500,14.6760158538818
4289500,2439500,15.2879037857056
4290500,2439500,16.1005439758301
4291500,2439500,15.9196243286133
4292500,2439500,16.3920059204102
4293500,2439500,15.7269554138184
4294500,2439500,15.8469247817993
4295500,2439500,15.8406276702881
4296500,2439500,15.8194885253906
4297500,2439500,16.3615112304688
4298500,2439500,16.566234588623
4299500,2439500,16.5116653442383
4300500,2439500,16.2493076324463
4301500,2439500,16.150993347168
4302500,2439500,15.9595050811768
4303500,2439500,15.9960517883301
4304500,2439500,15.6556844711304
4305500,2439500,15.3091125488281
4306500,2439500,15.1858291625977
4307500,2439500,15.0266075134277
4308500,2439500,15.561206817627
4309500,2439500,15.2471389770508
4310500,2439500,15.1677761077881
4311500,2439500,15.1579427719116
4312500,2439500,15.2680387496948
4313500,2439500,14.8997344970703
4314500,2439500,14.8421468734741
4315500,2439500,14.8294982910156
4316500,2439500,14.9197301864624
4317500,2439500,15.1209316253662
4318500,2439500,14.9751262664795
4319500,2439500,14.8076677322388
4320500,2439500,18.0091762542725
4321500,2439500,14.4426832199097
4322500,2439500,14.3586750030518
4323500,2439500,14.3378067016602
4324500,2439500,14.29469871521
4325500,2439500,14.2474613189697
4326500,2439500,14.7769823074341
4327500,2439500,14.282320022583
4328500,2439500,14.2995586395264
4329500,2439500,14.017783164978
4330500,2439500,13.9552955627441
4331500,2439500,14.0673961639404
4332500,2439500,13.96999168396
4333500,2439500,13.9337644577026
4334500,2439500,16.7069969177246
4335500,2439500,17.1313591003418
4336500,2439500,13.8896627426147
4337500,2439500,13.8122978210449
4338500,2439500,13.7935848236084
4339500,2439500,13.8248023986816
4340500,2439500,13.8664207458496
4341500,2439500,13.9754838943481
4342500,2439500,13.9883499145508
4343500,2439500,14.0085411071777
4344500,2439500,14.062801361084
4345500,2439500,15.1836233139038
4346500,2439500,14.1266202926636
4347500,2439500,14.0882768630981
4348500,2439500,14.0598011016846
4349500,2439500,14.1851806640625
4350500,2439500,14.2112369537354
4351500,2439500,14.1416492462158
4352500,2439500,15.2223968505859
4353500,2439500,14.3145446777344
4354500,2439500,14.6255178451538
4355500,2439500,17.1549987792969
4356500,2439500,14.0096101760864
4357500,2439500,14.0175266265869
4358500,2439500,13.9566497802734
4359500,2439500,16.5681419372559
4360500,2439500,14.3384790420532
4361500,2439500,14.0097427368164
4362500,2439500,13.8521556854248
4363500,2439500,13.8053417205811
4364500,2439500,13.7869119644165
4365500,2439500,13.8433523178101
4366500,2439500,17.7087345123291
4367500,2439500,14.563138961792
4368500,2439500,13.5901641845703
4369500,2439500,13.5063581466675
4370500,2439500,14.3973846435547
4371500,2439500,13.848837852478
4372500,2439500,15.3449029922485
4373500,2439500,13.296838760376
4374500,2439500,13.310772895813
4375500,2439500,13.3578567504883
4376500,2439500,13.6459503173828
4377500,2439500,13.7731285095215
4378500,2439500,13.8146190643311
4379500,2439500,13.8106374740601
4380500,2439500,17.1288223266602
4381500,2439500,13.8182201385498
4382500,2439500,13.806206703186
4383500,2439500,13.7451019287109
4384500,2439500,13.8831691741943
4385500,2439500,13.9606323242188
4386500,2439500,13.8720054626465
4387500,2439500,13.7288360595703
4388500,2439500,13.6374359130859
4389500,2439500,15.8565444946289
4390500,2439500,13.6722202301025
4391500,2439500,13.6787586212158
4392500,2439500,13.5552940368652
4393500,2439500,13.5396881103516
4394500,2439500,13.574878692627
4395500,2439500,15.2206897735596
4396500,2439500,13.4749822616577
4397500,2439500,13.7537136077881
4398500,2439500,15.7880773544312
4399500,2439500,13.6392221450806
4400500,2439500,13.6062431335449
4401500,2439500,13.6346454620361
4402500,2439500,13.6139945983887
4403500,2439500,13.4888792037964
4404500,2439500,17.8918647766113
4405500,2439500,13.434308052063
4406500,2439500,13.742826461792
4407500,2439500,13.5094041824341
4408500,2439500,13.5049133300781
4409500,2439500,15.5553855895996
4410500,2439500,19.998176574707
4411500,2439500,13.7505187988281
4412500,2439500,13.7240152359009
4413500,2439500,13.8224334716797
4414500,2439500,13.6910724639893
4415500,2439500,18.9772109985352
4416500,2439500,14.9106817245483
4060500,2438500,2.87448596954346
4061500,2438500,2.97467279434204
4062500,2438500,2.99998044967651
4063500,2438500,3.0002224445343
4064500,2438500,3.02192878723145
4065500,2438500,3.10115385055542
4066500,2438500,3.22421264648438
4067500,2438500,3.37033462524414
4068500,2438500,3.62044668197632
4069500,2438500,3.78657960891724
4070500,2438500,3.78220510482788
4071500,2438500,3.76892900466919
4072500,2438500,3.751540184021
4073500,2438500,3.76281023025513
4074500,2438500,3.74799656867981
4075500,2438500,3.59873604774475
4076500,2438500,3.36966943740845
4077500,2438500,3.30907392501831
4078500,2438500,3.30204582214355
4079500,2438500,8.07369136810303
4080500,2438500,3.40316438674927
4081500,2438500,3.4060320854187
4082500,2438500,3.48506641387939
4083500,2438500,3.56379795074463
4084500,2438500,3.57563877105713
4085500,2438500,3.62278389930725
4086500,2438500,3.64228105545044
4087500,2438500,3.6494026184082
4088500,2438500,3.57952308654785
4089500,2438500,3.60109806060791
4090500,2438500,3.58067393302917
4091500,2438500,3.63392758369446
4092500,2438500,3.645339012146
4093500,2438500,7.10590839385986
4094500,2438500,3.5859591960907
4095500,2438500,3.55992650985718
4096500,2438500,3.68412828445435
4097500,2438500,3.79193353652954
4098500,2438500,3.97555351257324
4099500,2438500,4.02138423919678
4100500,2438500,4.28829860687256
4101500,2438500,4.48429775238037
4102500,2438500,4.71203708648682
4103500,2438500,4.87203884124756
4104500,2438500,5.19498443603516
4105500,2438500,5.44625091552734
4106500,2438500,5.7095193862915
4107500,2438500,6.52449321746826
4108500,2438500,7.17653751373291
4109500,2438500,7.73143863677979
4110500,2438500,8.42762279510498
4111500,2438500,8.40329933166504
4112500,2438500,11.8018550872803
4113500,2438500,10.2954339981079
4114500,2438500,9.06484699249268
4115500,2438500,9.69667816162109
4116500,2438500,11.8934440612793
4117500,2438500,10.9545335769653
4118500,2438500,11.4137859344482
4119500,2438500,20.669548034668
4120500,2438500,19.9765281677246
4121500,2438500,19.4781074523926
4122500,2438500,13.8396396636963
4123500,2438500,14.3384838104248
4124500,2438500,22.4503326416016
4125500,2438500,24.7650737762451
4126500,2438500,17.1935920715332
4127500,2438500,19.0296726226807
4128500,2438500,17.9560241699219
4129500,2438500,25.9943008422852
4130500,2438500,26.1464614868164
4131500,2438500,28.0120048522949
4132500,2438500,25.4551734924316
4133500,2438500,27.3980293273926
4134500,2438500,30.1310634613037
4135500,2438500,31.8355846405029
4136500,2438500,29.5658721923828
4137500,2438500,29.4244823455811
4138500,2438500,24.3227519989014
4139500,2438500,21.1412925720215
4140500,2438500,17.1402740478516
4141500,2438500,17.0266494750977
4142500,2438500,17.1551322937012
4143500,2438500,16.9150466918945
4144500,2438500,16.0738010406494
4145500,2438500,19.696683883667
4146500,2438500,19.6518688201904
4147500,2438500,15.493800163269
4148500,2438500,14.4027862548828
4149500,2438500,14.4342308044434
4150500,2438500,14.4902172088623
4151500,2438500,15.2816801071167
4152500,2438500,17.7813415527344
4153500,2438500,17.6147117614746
4154500,2438500,15.0972194671631
4155500,2438500,16.0303478240967
4156500,2438500,12.7655448913574
4157500,2438500,12.807487487793
4158500,2438500,15.8619422912598
4159500,2438500,12.8574323654175
4160500,2438500,16.9397315979004
4161500,2438500,11.5625877380371
4162500,2438500,11.8966970443726
4163500,2438500,10.8639430999756
4164500,2438500,10.9472055435181
4165500,2438500,10.8431663513184
4166500,2438500,11.2213373184204
4167500,2438500,11.0244035720825
4168500,2438500,11.2502117156982
4169500,2438500,11.6275491714478
4170500,2438500,13.7863311767578
4171500,2438500,12.0832767486572
4172500,2438500,12.2196254730225
4173500,2438500,12.3238334655762
4174500,2438500,12.2081966400146
4175500,2438500,12.1557884216309
4176500,2438500,12.1113862991333
4177500,2438500,12.0974159240723
4178500,2438500,12.1442451477051
4179500,2438500,12.2810382843018
4180500,2438500,12.7293758392334
4181500,2438500,12.2017211914062
4182500,2438500,12.2184677124023
4183500,2438500,12.2418785095215
4184500,2438500,16.0628833770752
4185500,2438500,12.1951913833618
4186500,2438500,12.1870956420898
4187500,2438500,13.232105255127
4188500,2438500,12.1751537322998
4189500,2438500,12.3200616836548
4190500,2438500,12.2969484329224
4191500,2438500,12.4377107620239
4192500,2438500,12.3860578536987
4193500,2438500,12.4988555908203
4194500,2438500,12.6298294067383
4195500,2438500,12.6593246459961
4196500,2438500,12.7103023529053
4197500,2438500,12.8192682266235
4198500,2438500,13.9524869918823
4199500,2438500,14.220287322998
4200500,2438500,13.369460105896
4201500,2438500,12.9026918411255
4202500,2438500,13.0319023132324
4203500,2438500,12.9817905426025
4204500,2438500,12.9386692047119
4205500,2438500,12.9183464050293
4206500,2438500,12.8652849197388
4207500,2438500,12.7983150482178
4208500,2438500,12.6752557754517
4209500,2438500,12.6032152175903
4210500,2438500,12.4802761077881
4211500,2438500,12.7017402648926
4212500,2438500,12.5241298675537
4213500,2438500,12.5903787612915
4214500,2438500,12.5924415588379
4215500,2438500,12.6799831390381
4216500,2438500,18.1728515625
4217500,2438500,14.2914505004883
4218500,2438500,13.2150373458862
4219500,2438500,13.4655876159668
4220500,2438500,13.4596881866455
4221500,2438500,13.4908037185669
4222500,2438500,13.4781112670898
4223500,2438500,13.4755325317383
4224500,2438500,13.5318870544434
4225500,2438500,13.5904664993286
4226500,2438500,19.8363208770752
4227500,2438500,14.977011680603
4228500,2438500,15.0160026550293
4229500,2438500,15.2250576019287
4230500,2438500,15.2370662689209
4231500,2438500,15.1582374572754
4232500,2438500,15.1902637481689
4233500,2438500,15.2286586761475
4234500,2438500,15.2300539016724
4235500,2438500,15.2167205810547
4236500,2438500,15.2653064727783
4237500,2438500,15.2778301239014
4238500,2438500,15.2719745635986
4239500,2438500,15.3493137359619
4240500,2438500,15.4771308898926
4241500,2438500,15.3353109359741
4242500,2438500,14.4053249359131
4243500,2438500,15.8466835021973
4244500,2438500,14.2033977508545
4245500,2438500,14.1650447845459
4246500,2438500,14.0847768783569
4247500,2438500,14.2072458267212
4248500,2438500,14.134729385376
4249500,2438500,14.1657752990723
4250500,2438500,13.6584405899048
4251500,2438500,13.7083854675293
4252500,2438500,15.5413436889648
4253500,2438500,13.7377729415894
4254500,2438500,13.7160902023315
4255500,2438500,13.8905363082886
4256500,2438500,13.6518507003784
4257500,2438500,13.6182956695557
4258500,2438500,13.3293628692627
4259500,2438500,13.3648433685303
4260500,2438500,13.4364032745361
4261500,2438500,20.2943458557129
4262500,2438500,19.990758895874
4263500,2438500,13.4326200485229
4264500,2438500,15.3774814605713
4265500,2438500,14.4275522232056
4266500,2438500,13.1875457763672
4267500,2438500,14.108715057373
4268500,2438500,13.3569316864014
4269500,2438500,13.3158206939697
4270500,2438500,13.2153978347778
4271500,2438500,14.0961751937866
4272500,2438500,13.4418067932129
4273500,2438500,13.6915416717529
4274500,2438500,14.2073726654053
4275500,2438500,20.7183094024658
4276500,2438500,23.0619773864746
4277500,2438500,20.0902404785156
4278500,2438500,17.474063873291
4279500,2438500,14.6034355163574
4280500,2438500,20.2380619049072
4281500,2438500,20.3477478027344
4282500,2438500,14.4669723510742
4283500,2438500,14.5430583953857
4284500,2438500,15.2632665634155
4285500,2438500,20.5685195922852
4286500,2438500,16.2554321289062
4287500,2438500,14.6876926422119
4288500,2438500,14.8273105621338
4289500,2438500,21.0325660705566
4290500,2438500,20.6892414093018
4291500,2438500,16.7106304168701
4292500,2438500,19.707612991333
4293500,2438500,21.8338851928711
4294500,2438500,22.7880249023438
4295500,2438500,23.0955944061279
4296500,2438500,24.1759910583496
4297500,2438500,23.9245643615723
4298500,2438500,16.7758903503418
4299500,2438500,16.7763137817383
4300500,2438500,16.557373046875
4301500,2438500,18.7686138153076
4302500,2438500,16.1026802062988
4303500,2438500,16.0001811981201
4304500,2438500,15.7726879119873
4305500,2438500,15.4054517745972
4306500,2438500,15.2083072662354
4307500,2438500,15.0617055892944
4308500,2438500,14.951976776123
4309500,2438500,15.0821237564087
4310500,2438500,15.2309379577637
4311500,2438500,15.2290172576904
4312500,2438500,15.3226280212402
4313500,2438500,14.8708457946777
4314500,2438500,14.759241104126
4315500,2438500,14.7659664154053
4316500,2438500,14.8455638885498
4317500,2438500,14.9000587463379
4318500,2438500,14.8877992630005
4319500,2438500,14.7938671112061
4320500,2438500,14.7475967407227
4321500,2438500,14.3566780090332
4322500,2438500,14.2854328155518
4323500,2438500,14.2480840682983
4324500,2438500,14.209005355835
4325500,2438500,14.1820583343506
4326500,2438500,14.0878028869629
4327500,2438500,14.0590553283691
4328500,2438500,13.9920301437378
4329500,2438500,13.787184715271
4330500,2438500,13.8649768829346
4331500,2438500,13.8724060058594
4332500,2438500,13.8351230621338
4333500,2438500,13.876256942749
4334500,2438500,13.8270664215088
4335500,2438500,16.7355422973633
4336500,2438500,13.7728328704834
4337500,2438500,13.7066345214844
4338500,2438500,13.6421184539795
4339500,2438500,14.4165802001953
4340500,2438500,13.717170715332
4341500,2438500,17.7768478393555
4342500,2438500,13.8216142654419
4343500,2438500,13.8643436431885
4344500,2438500,16.3559646606445
4345500,2438500,14.7836437225342
4346500,2438500,14.2798738479614
4347500,2438500,14.0714778900146
4348500,2438500,14.0712852478027
4349500,2438500,14.1344785690308
4350500,2438500,14.0674858093262
4351500,2438500,14.0820960998535
4352500,2438500,14.0150556564331
4353500,2438500,13.9124851226807
4354500,2438500,13.8555679321289
4355500,2438500,13.9084224700928
4356500,2438500,13.9219655990601
4357500,2438500,13.9313220977783
4358500,2438500,13.9756450653076
4359500,2438500,13.932427406311
4360500,2438500,13.8825092315674
4361500,2438500,15.8403511047363
4362500,2438500,13.9144649505615
4363500,2438500,13.7661123275757
4364500,2438500,13.7734432220459
4365500,2438500,13.6696128845215
4366500,2438500,13.6189994812012
4367500,2438500,13.5720567703247
4368500,2438500,13.4388494491577
4369500,2438500,13.40159034729
4370500,2438500,13.1252155303955
4371500,2438500,13.1565370559692
4372500,2438500,13.0460510253906
4373500,2438500,12.9601154327393
4374500,2438500,13.2425222396851
4375500,2438500,13.1007118225098
4376500,2438500,13.3007640838623
4377500,2438500,13.465651512146
4378500,2438500,13.622631072998
4379500,2438500,13.7268466949463
4380500,2438500,17.3166217803955
4381500,2438500,13.7074756622314
4382500,2438500,13.6903820037842
4383500,2438500,13.6381149291992
4384500,2438500,13.7538566589355
4385500,2438500,13.811863899231
4386500,2438500,14.4135217666626
4387500,2438500,13.9128007888794
4388500,2438500,13.5739040374756
4389500,2438500,13.5809078216553
4390500,2438500,13.6088724136353
4391500,2438500,13.6259288787842
4392500,2438500,13.4519119262695
4393500,2438500,16.9299449920654
4394500,2438500,16.8000297546387
4395500,2438500,13.507776260376
4396500,2438500,13.3936262130737
4397500,2438500,13.4985313415527
4398500,2438500,13.5541667938232
4399500,2438500,13.597864151001
4400500,2438500,13.5448760986328
4401500,2438500,13.5254878997803
4402500,2438500,13.5119457244873
4403500,2438500,13.44313621521
4404500,2438500,13.4066696166992
4405500,2438500,13.3614120483398
4406500,2438500,13.3754301071167
4407500,2438500,13.4333391189575
4408500,2438500,13.4468193054199
4409500,2438500,17.4396991729736
4410500,2438500,19.6072673797607
4411500,2438500,13.5386772155762
4412500,2438500,13.5789155960083
4413500,2438500,13.6582536697388
4414500,2438500,13.7847766876221
4415500,2438500,13.5630950927734
4416500,2438500,15.1195430755615
4417500,2438500,13.2916488647461
4060500,2437500,2.91189813613892
4061500,2437500,2.9320821762085
4062500,2437500,2.87900066375732
4063500,2437500,2.87971425056458
4064500,2437500,2.9042067527771
4065500,2437500,2.99532413482666
4066500,2437500,3.13749766349792
4067500,2437500,3.38016080856323
4068500,2437500,3.53440809249878
4069500,2437500,3.59973073005676
4070500,2437500,3.64287257194519
4071500,2437500,3.67948651313782
4072500,2437500,3.68771028518677
4073500,2437500,3.63075470924377
4074500,2437500,3.61423110961914
4075500,2437500,3.45812439918518
4076500,2437500,3.32282614707947
4077500,2437500,3.28811454772949
4078500,2437500,3.37386178970337
4079500,2437500,3.3687686920166
4080500,2437500,3.36905455589294
4081500,2437500,3.38601064682007
4082500,2437500,3.4337043762207
4083500,2437500,3.47061395645142
4084500,2437500,3.4651894569397
4085500,2437500,3.52104139328003
4086500,2437500,3.59212398529053
4087500,2437500,3.59094285964966
4088500,2437500,3.56451439857483
4089500,2437500,3.61872577667236
4090500,2437500,3.67443609237671
4091500,2437500,3.74029922485352
4092500,2437500,3.76308250427246
4093500,2437500,3.75974941253662
4094500,2437500,3.58423471450806
4095500,2437500,3.58815383911133
4096500,2437500,3.70600032806396
4097500,2437500,3.81220865249634
4098500,2437500,3.94155406951904
4099500,2437500,4.0115008354187
4100500,2437500,4.27082633972168
4101500,2437500,4.40734004974365
4102500,2437500,4.61266946792603
4103500,2437500,4.78326606750488
4104500,2437500,5.05327987670898
4105500,2437500,5.38129711151123
4106500,2437500,5.60591316223145
4107500,2437500,6.0076208114624
4108500,2437500,7.11430835723877
4109500,2437500,7.61547946929932
4110500,2437500,7.92055511474609
4111500,2437500,8.18604469299316
4112500,2437500,8.43056869506836
4113500,2437500,10.0991821289062
4114500,2437500,12.0379905700684
4115500,2437500,9.59110736846924
4116500,2437500,10.6924686431885
4117500,2437500,11.036994934082
4118500,2437500,11.3439798355103
4119500,2437500,18.3426170349121
4120500,2437500,20.2804660797119
4121500,2437500,22.3573760986328
4122500,2437500,22.1165046691895
4123500,2437500,15.6704845428467
4124500,2437500,18.8022975921631
4125500,2437500,23.475170135498
4126500,2437500,17.1028289794922
4127500,2437500,17.3203887939453
4128500,2437500,17.8291301727295
4129500,2437500,26.165355682373
4130500,2437500,27.1220436096191
4131500,2437500,30.9683475494385
4132500,2437500,27.3742237091064
4133500,2437500,27.4185638427734
4134500,2437500,31.1741428375244
4135500,2437500,30.0697441101074
4136500,2437500,29.5176620483398
4137500,2437500,25.2956733703613
4138500,2437500,21.8203945159912
4139500,2437500,20.2082500457764
4140500,2437500,19.5382270812988
4141500,2437500,18.2478904724121
4142500,2437500,18.5602264404297
4143500,2437500,18.631031036377
4144500,2437500,15.9509468078613
4145500,2437500,16.81298828125
4146500,2437500,16.0666732788086
4147500,2437500,19.4249382019043
4148500,2437500,15.7851886749268
4149500,2437500,14.533878326416
4150500,2437500,14.6014242172241
4151500,2437500,15.9000625610352
4152500,2437500,14.4280996322632
4153500,2437500,14.2884387969971
4154500,2437500,14.4320240020752
4155500,2437500,13.2976112365723
4156500,2437500,12.8876876831055
4157500,2437500,13.6568546295166
4158500,2437500,12.5252418518066
4159500,2437500,12.0741510391235
4160500,2437500,11.8329315185547
4161500,2437500,11.4556903839111
4162500,2437500,11.3156108856201
4163500,2437500,10.8238124847412
4164500,2437500,10.7303810119629
4165500,2437500,10.7446146011353
4166500,2437500,10.8147382736206
4167500,2437500,11.1387662887573
4168500,2437500,11.5312004089355
4169500,2437500,11.4275636672974
4170500,2437500,11.7838659286499
4171500,2437500,11.9561986923218
4172500,2437500,12.198935508728
4173500,2437500,12.2581386566162
4174500,2437500,12.2927932739258
4175500,2437500,12.09703540802
4176500,2437500,12.0925149917603
4177500,2437500,12.1538906097412
4178500,2437500,12.1627655029297
4179500,2437500,12.2885150909424
4180500,2437500,12.3280754089355
4181500,2437500,12.3173007965088
4182500,2437500,12.9484004974365
4183500,2437500,12.4142770767212
4184500,2437500,12.3507165908813
4185500,2437500,12.3077487945557
4186500,2437500,12.2582368850708
4187500,2437500,13.4816856384277
4188500,2437500,12.2827386856079
4189500,2437500,12.2453212738037
4190500,2437500,12.3203907012939
4191500,2437500,12.3443269729614
4192500,2437500,12.6257057189941
4193500,2437500,13.4100217819214
4194500,2437500,12.5556812286377
4195500,2437500,12.6710271835327
4196500,2437500,12.7470932006836
4197500,2437500,12.8477935791016
4198500,2437500,12.8271398544312
4199500,2437500,12.8096179962158
4200500,2437500,12.8197641372681
4201500,2437500,12.8643045425415
4202500,2437500,12.924783706665
4203500,2437500,13.1578531265259
4204500,2437500,18.1021633148193
4205500,2437500,12.9858846664429
4206500,2437500,12.9169263839722
4207500,2437500,12.9090585708618
4208500,2437500,13.8887605667114
4209500,2437500,12.6633720397949
4210500,2437500,12.608606338501
4211500,2437500,12.7193174362183
4212500,2437500,12.7640047073364
4213500,2437500,12.7680530548096
4214500,2437500,12.7653160095215
4215500,2437500,12.8707332611084
4216500,2437500,14.9522609710693
4217500,2437500,13.1996879577637
4218500,2437500,13.2755966186523
4219500,2437500,13.4203634262085
4220500,2437500,13.4854907989502
4221500,2437500,13.4584636688232
4222500,2437500,13.4619293212891
4223500,2437500,13.4853267669678
4224500,2437500,13.5641174316406
4225500,2437500,14.6625003814697
4226500,2437500,17.8978042602539
4227500,2437500,14.975136756897
4228500,2437500,15.065993309021
4229500,2437500,15.0990476608276
4230500,2437500,15.1480541229248
4231500,2437500,15.2202682495117
4232500,2437500,15.1935920715332
4233500,2437500,15.2517433166504
4234500,2437500,18.0626773834229
4235500,2437500,19.3784370422363
4236500,2437500,15.4045639038086
4237500,2437500,17.0172996520996
4238500,2437500,16.1769714355469
4239500,2437500,15.5430107116699
4240500,2437500,15.5928363800049
4241500,2437500,15.5827503204346
4242500,2437500,14.7423763275146
4243500,2437500,14.5579500198364
4244500,2437500,14.4358043670654
4245500,2437500,14.3727874755859
4246500,2437500,14.4258708953857
4247500,2437500,15.3203134536743
4248500,2437500,20.0563640594482
4249500,2437500,14.4013681411743
4250500,2437500,13.9024868011475
4251500,2437500,14.271143913269
4252500,2437500,19.9908294677734
4253500,2437500,14.6083526611328
4254500,2437500,13.8664569854736
4255500,2437500,13.7300910949707
4256500,2437500,13.7244148254395
4257500,2437500,13.7067737579346
4258500,2437500,13.5007057189941
4259500,2437500,13.5211296081543
4260500,2437500,14.8169460296631
4261500,2437500,16.8405456542969
4262500,2437500,15.6041584014893
4263500,2437500,15.3629751205444
4264500,2437500,14.5532293319702
4265500,2437500,15.3732166290283
4266500,2437500,14.3769388198853
4267500,2437500,13.4163827896118
4268500,2437500,13.3532695770264
4269500,2437500,13.4771404266357
4270500,2437500,13.3821754455566
4271500,2437500,13.4881391525269
4272500,2437500,13.5896606445312
4273500,2437500,13.8368835449219
4274500,2437500,14.2104091644287
4275500,2437500,14.340539932251
4276500,2437500,18.3846778869629
4277500,2437500,15.396936416626
4278500,2437500,14.4990844726562
4279500,2437500,14.444787979126
4280500,2437500,14.5013160705566
4281500,2437500,14.5997714996338
4282500,2437500,14.5038509368896
4283500,2437500,14.4940690994263
4284500,2437500,14.5601558685303
4285500,2437500,14.6402645111084
4286500,2437500,14.6931381225586
4287500,2437500,14.7725601196289
4288500,2437500,14.7584781646729
4289500,2437500,20.4166259765625
4290500,2437500,20.5828666687012
4291500,2437500,15.5027980804443
4292500,2437500,15.588095664978
4293500,2437500,21.015941619873
4294500,2437500,22.3135166168213
4295500,2437500,24.8548355102539
4296500,2437500,25.2679481506348
4297500,2437500,26.6470794677734
4298500,2437500,23.6040458679199
4299500,2437500,18.988733291626
4300500,2437500,16.8118782043457
4301500,2437500,17.1167106628418
4302500,2437500,16.4264297485352
4303500,2437500,16.264139175415
4304500,2437500,17.8594570159912
4305500,2437500,15.7423677444458
4306500,2437500,15.3820381164551
4307500,2437500,15.3132381439209
4308500,2437500,15.1182813644409
4309500,2437500,15.1754283905029
4310500,2437500,20.1599597930908
4311500,2437500,19.68798828125
4312500,2437500,15.5527515411377
4313500,2437500,15.0622482299805
4314500,2437500,14.8603839874268
4315500,2437500,14.8505210876465
4316500,2437500,14.9243144989014
4317500,2437500,14.8871288299561
4318500,2437500,14.9062652587891
4319500,2437500,14.8159160614014
4320500,2437500,14.7535467147827
4321500,2437500,14.4555606842041
4322500,2437500,14.378511428833
4323500,2437500,14.3002586364746
4324500,2437500,14.3033361434937
4325500,2437500,14.2021827697754
4326500,2437500,14.127984046936
4327500,2437500,14.0903348922729
4328500,2437500,13.9319019317627
4329500,2437500,13.7884502410889
4330500,2437500,13.9142045974731
4331500,2437500,13.8663997650146
4332500,2437500,13.8643264770508
4333500,2437500,13.8314590454102
4334500,2437500,13.7350959777832
4335500,2437500,13.7203931808472
4336500,2437500,13.7071332931519
4337500,2437500,13.6423606872559
4338500,2437500,13.5840826034546
4339500,2437500,13.6083555221558
4340500,2437500,13.6852893829346
4341500,2437500,13.8571968078613
4342500,2437500,13.8021965026855
4343500,2437500,13.8382167816162
4344500,2437500,14.7704858779907
4345500,2437500,16.3944206237793
4346500,2437500,14.1219940185547
4347500,2437500,14.1118927001953
4348500,2437500,14.1255645751953
4349500,2437500,14.1254978179932
4350500,2437500,14.0653915405273
4351500,2437500,14.0917263031006
4352500,2437500,14.053991317749
4353500,2437500,13.9852504730225
4354500,2437500,13.9671401977539
4355500,2437500,13.9777278900146
4356500,2437500,14.0685787200928
4357500,2437500,14.046365737915
4358500,2437500,14.0572195053101
4359500,2437500,14.0709028244019
4360500,2437500,13.9219760894775
4361500,2437500,13.8906688690186
4362500,2437500,13.9212341308594
4363500,2437500,13.9134092330933
4364500,2437500,13.7948818206787
4365500,2437500,13.7048587799072
4366500,2437500,13.6124935150146
4367500,2437500,13.5599155426025
4368500,2437500,13.4392776489258
4369500,2437500,13.2753744125366
4370500,2437500,13.2128105163574
4371500,2437500,12.9746437072754
4372500,2437500,12.9310169219971
4373500,2437500,12.8544235229492
4374500,2437500,12.797233581543
4375500,2437500,12.7615194320679
4376500,2437500,13.1158208847046
4377500,2437500,13.2761850357056
4378500,2437500,13.3927431106567
4379500,2437500,13.7126541137695
4380500,2437500,17.7819290161133
4381500,2437500,13.6346130371094
4382500,2437500,15.7481021881104
4383500,2437500,13.6782083511353
4384500,2437500,13.8003711700439
4385500,2437500,13.7837600708008
4386500,2437500,13.8286933898926
4387500,2437500,14.0612049102783
4388500,2437500,14.7958488464355
4389500,2437500,14.3162488937378
4390500,2437500,13.6450023651123
4391500,2437500,13.6415672302246
4392500,2437500,13.4232387542725
4393500,2437500,13.489818572998
4394500,2437500,19.4035224914551
4395500,2437500,16.6886787414551
4396500,2437500,13.6119499206543
4397500,2437500,13.6187496185303
4398500,2437500,13.7120237350464
4399500,2437500,13.8601064682007
4400500,2437500,13.7041864395142
4401500,2437500,13.6308650970459
4402500,2437500,13.5244197845459
4403500,2437500,14.1919555664062
4404500,2437500,13.3258895874023
4405500,2437500,13.3867111206055
