"x","y","nox_avg_22"
4353000,2507000,14.3559608459473
4355000,2507000,13.8455810546875
4357000,2507000,12.9648494720459
4359000,2507000,13.7381277084351
4361000,2507000,14.3004751205444
4363000,2507000,13.1646137237549
4365000,2507000,12.841329574585
4367000,2507000,12.7016944885254
4369000,2507000,15.1111536026001
4371000,2507000,16.0116634368896
4373000,2507000,16.8060264587402
4375000,2507000,16.5413150787354
4377000,2507000,15.5443630218506
4157000,2505000,3.98446393013
4159000,2505000,3.22787857055664
4161000,2505000,4.03691101074219
4163000,2505000,5.32800054550171
4165000,2505000,6.53980445861816
4167000,2505000,8.5672025680542
4169000,2505000,8.30826473236084
4171000,2505000,8.30739974975586
4173000,2505000,9.45576095581055
4175000,2505000,10.439769744873
4177000,2505000,10.4121170043945
4179000,2505000,10.4486618041992
4181000,2505000,11.0996198654175
4183000,2505000,11.3759279251099
4185000,2505000,11.6458377838135
4187000,2505000,11.785774230957
4189000,2505000,13.9587545394897
4191000,2505000,14.3022022247314
4193000,2505000,14.4470100402832
4195000,2505000,14.5635604858398
4197000,2505000,17.10009765625
4199000,2505000,17.2908744812012
4201000,2505000,17.3080768585205
4203000,2505000,17.60276222229
4205000,2505000,19.1257343292236
4207000,2505000,19.1232814788818
4209000,2505000,18.9251136779785
4211000,2505000,19.3978900909424
4213000,2505000,22.6623096466064
4215000,2505000,22.9631805419922
4217000,2505000,22.9511871337891
4219000,2505000,24.5560722351074
4221000,2505000,29.7613391876221
4223000,2505000,29.7312202453613
4225000,2505000,29.6651420593262
4227000,2505000,28.6836090087891
4229000,2505000,26.6311454772949
4231000,2505000,26.6907691955566
4233000,2505000,26.6247177124023
4235000,2505000,26.6520099639893
4237000,2505000,26.6133346557617
4239000,2505000,26.6429576873779
4241000,2505000,26.7172183990479
4243000,2505000,27.9340190887451
4245000,2505000,29.0333080291748
4247000,2505000,29.0763511657715
4249000,2505000,29.0757713317871
4251000,2505000,29.7451324462891
4253000,2505000,30.2234115600586
4255000,2505000,30.3183326721191
4257000,2505000,30.3312225341797
4259000,2505000,30.0905838012695
4261000,2505000,30.1282825469971
4263000,2505000,30.1497402191162
4265000,2505000,30.1582622528076
4267000,2505000,28.0930576324463
4269000,2505000,27.6878433227539
4271000,2505000,27.8211479187012
4273000,2505000,27.8012142181396
4275000,2505000,29.4173526763916
4277000,2505000,29.5791492462158
4279000,2505000,29.6341457366943
4281000,2505000,29.7980670928955
4283000,2505000,31.156343460083
4285000,2505000,31.2303333282471
4287000,2505000,31.3205833435059
4289000,2505000,31.5674324035645
4291000,2505000,33.6290054321289
4293000,2505000,33.6383514404297
4295000,2505000,33.6317901611328
4297000,2505000,32.9123764038086
4299000,2505000,30.2161331176758
4301000,2505000,30.2267761230469
4303000,2505000,30.3127212524414
4305000,2505000,28.6502590179443
4307000,2505000,24.7287120819092
4309000,2505000,24.5412521362305
4311000,2505000,24.3956909179688
4313000,2505000,23.754150390625
4315000,2505000,23.2749767303467
4317000,2505000,23.2936744689941
4319000,2505000,23.0914974212646
4321000,2505000,21.8925838470459
4323000,2505000,20.4985237121582
4325000,2505000,20.3028964996338
4327000,2505000,19.5047988891602
4329000,2505000,17.3817291259766
4331000,2505000,16.2789707183838
4333000,2505000,15.8539371490479
4335000,2505000,16.2181701660156
4337000,2505000,15.7024450302124
4339000,2505000,14.6761598587036
4341000,2505000,14.2577123641968
4343000,2505000,13.5333223342896
4345000,2505000,12.5018434524536
4347000,2505000,12.9935913085938
4349000,2505000,14.0739479064941
4351000,2505000,14.2037553787231
4353000,2505000,14.4343538284302
4355000,2505000,14.2710037231445
4357000,2505000,14.0266046524048
4359000,2505000,14.2050666809082
4361000,2505000,14.6812019348145
4363000,2505000,14.4144325256348
4365000,2505000,14.0022878646851
4367000,2505000,14.429123878479
4369000,2505000,16.1394062042236
4371000,2505000,16.7032814025879
4373000,2505000,16.8086357116699
4375000,2505000,16.5488548278809
4157000,2503000,3.96173739433289
4159000,2503000,4.49709892272949
4161000,2503000,4.24923515319824
4163000,2503000,6.00372076034546
4165000,2503000,7.19306421279907
4167000,2503000,8.58780384063721
4169000,2503000,9.03369808197021
4171000,2503000,8.69419479370117
4173000,2503000,9.71588706970215
4175000,2503000,10.1013927459717
4177000,2503000,10.7387676239014
4179000,2503000,10.7734470367432
4181000,2503000,11.4859828948975
4183000,2503000,11.6882762908936
4185000,2503000,11.7645578384399
4187000,2503000,11.8942060470581
4189000,2503000,14.1709585189819
4191000,2503000,14.5219497680664
4193000,2503000,14.4363574981689
4195000,2503000,14.7367506027222
4197000,2503000,17.2443771362305
4199000,2503000,17.3339729309082
4201000,2503000,17.329418182373
4203000,2503000,17.6197547912598
4205000,2503000,19.1871757507324
4207000,2503000,19.1750183105469
4209000,2503000,19.0328712463379
4211000,2503000,19.5471096038818
4213000,2503000,22.7523498535156
4215000,2503000,22.9912090301514
4217000,2503000,22.9955825805664
4219000,2503000,24.6399879455566
4221000,2503000,29.7953300476074
4223000,2503000,29.7669849395752
4225000,2503000,29.7183456420898
4227000,2503000,28.6238269805908
4229000,2503000,26.6246185302734
4231000,2503000,26.5881958007812
4233000,2503000,26.6563014984131
4235000,2503000,26.6877498626709
4237000,2503000,26.6435871124268
4239000,2503000,26.6866931915283
4241000,2503000,26.8024387359619
4243000,2503000,28.0657482147217
4245000,2503000,29.134162902832
4247000,2503000,29.1851940155029
4249000,2503000,29.2029800415039
4251000,2503000,29.8938026428223
4253000,2503000,30.3388996124268
4255000,2503000,30.4538383483887
4257000,2503000,30.4839916229248
4259000,2503000,30.2492618560791
4261000,2503000,30.2217960357666
4263000,2503000,30.2411556243896
4265000,2503000,30.2861080169678
4267000,2503000,28.3107814788818
4269000,2503000,27.9177894592285
4271000,2503000,27.956148147583
4273000,2503000,27.9365081787109
4275000,2503000,29.6214218139648
4277000,2503000,29.7541656494141
4279000,2503000,29.8109188079834
4281000,2503000,29.9464855194092
4283000,2503000,31.3424167633057
4285000,2503000,31.4026069641113
4287000,2503000,31.5149822235107
4289000,2503000,31.7391490936279
4291000,2503000,33.82275390625
4293000,2503000,33.8323020935059
4295000,2503000,33.8233795166016
4297000,2503000,32.9522094726562
4299000,2503000,30.2780075073242
4301000,2503000,30.4262580871582
4303000,2503000,30.408109664917
4305000,2503000,28.6130504608154
4307000,2503000,25.0584812164307
4309000,2503000,25.0817184448242
4311000,2503000,25.0339736938477
4313000,2503000,24.338960647583
4315000,2503000,23.5221309661865
4317000,2503000,23.2538280487061
4319000,2503000,22.7981853485107
4321000,2503000,22.0109214782715
4323000,2503000,20.5802059173584
4325000,2503000,19.9783935546875
4327000,2503000,20.0530166625977
4329000,2503000,18.2947463989258
4331000,2503000,17.0052967071533
4333000,2503000,16.118127822876
4335000,2503000,16.8022441864014
4337000,2503000,15.5731811523438
4339000,2503000,13.4860563278198
4341000,2503000,14.1868753433228
4343000,2503000,14.0107069015503
4345000,2503000,12.7636699676514
4347000,2503000,13.2534694671631
4349000,2503000,13.4918642044067
4351000,2503000,13.9310350418091
4353000,2503000,14.2778053283691
4355000,2503000,14.4136114120483
4357000,2503000,14.2715768814087
4359000,2503000,14.1583471298218
4361000,2503000,15.3359909057617
4363000,2503000,14.7681159973145
4365000,2503000,14.7763862609863
4367000,2503000,15.7106351852417
4369000,2503000,16.7166023254395
4371000,2503000,16.7430725097656
4373000,2503000,16.7824153900146
4157000,2501000,5.45102787017822
4159000,2501000,6.97057867050171
4161000,2501000,6.91673183441162
4163000,2501000,7.21243238449097
4165000,2501000,9.43835353851318
4167000,2501000,10.5432710647583
4169000,2501000,10.5993146896362
4171000,2501000,10.2028760910034
4173000,2501000,10.9669513702393
4175000,2501000,11.5319290161133
4177000,2501000,11.5563688278198
4179000,2501000,11.563928604126
4181000,2501000,12.1035041809082
4183000,2501000,12.3723497390747
4185000,2501000,12.2090063095093
4187000,2501000,12.2872352600098
4189000,2501000,14.5404682159424
4191000,2501000,14.7822275161743
4193000,2501000,14.7633848190308
4195000,2501000,14.821891784668
4197000,2501000,17.4749011993408
4199000,2501000,17.4390983581543
4201000,2501000,17.3936080932617
4203000,2501000,17.6771106719971
4205000,2501000,19.256311416626
4207000,2501000,19.2566165924072
4209000,2501000,19.1373901367188
4211000,2501000,19.7649250030518
4213000,2501000,22.8665561676025
4215000,2501000,22.9075202941895
4217000,2501000,22.9632740020752
4219000,2501000,24.9037494659424
4221000,2501000,29.8523559570312
4223000,2501000,29.8011646270752
4225000,2501000,29.7467803955078
4227000,2501000,28.6262664794922
4229000,2501000,26.6859741210938
4231000,2501000,26.641845703125
4233000,2501000,26.7146148681641
4235000,2501000,26.6794605255127
4237000,2501000,26.6603565216064
4239000,2501000,26.6926193237305
4241000,2501000,26.8511619567871
4243000,2501000,28.1542377471924
4245000,2501000,29.204496383667
4247000,2501000,29.2447319030762
4249000,2501000,29.2656803131104
4251000,2501000,29.9803085327148
4253000,2501000,30.4136028289795
4255000,2501000,30.505880355835
4257000,2501000,30.5469703674316
4259000,2501000,30.3439044952393
4261000,2501000,30.2813625335693
4263000,2501000,30.3073253631592
4265000,2501000,30.3421649932861
4267000,2501000,28.3826541900635
4269000,2501000,27.9941787719727
4271000,2501000,28.0085926055908
4273000,2501000,28.0135383605957
4275000,2501000,29.7148609161377
4277000,2501000,29.8367080688477
4279000,2501000,29.8810691833496
4281000,2501000,29.9440250396729
4283000,2501000,31.4484939575195
4285000,2501000,31.4452571868896
4287000,2501000,31.5368614196777
4289000,2501000,31.8127975463867
4291000,2501000,33.8191108703613
4293000,2501000,33.8251686096191
4295000,2501000,33.8226470947266
4297000,2501000,33.0205612182617
4299000,2501000,30.3626518249512
4301000,2501000,30.3894462585449
4303000,2501000,30.3924446105957
4305000,2501000,28.7966060638428
4307000,2501000,25.0410594940186
4309000,2501000,25.1517543792725
4311000,2501000,25.1474895477295
4313000,2501000,24.5115451812744
4315000,2501000,23.5502796173096
4317000,2501000,23.4986457824707
4319000,2501000,23.3185138702393
4321000,2501000,22.0259857177734
4323000,2501000,20.5304737091064
4325000,2501000,20.4054203033447
4327000,2501000,20.4982109069824
4329000,2501000,18.7680778503418
4331000,2501000,17.2666988372803
4333000,2501000,16.6281509399414
4335000,2501000,16.7899055480957
4337000,2501000,15.9086818695068
4339000,2501000,14.0323486328125
4341000,2501000,13.5503664016724
4343000,2501000,13.4339914321899
4345000,2501000,13.3709096908569
4347000,2501000,13.6736688613892
4349000,2501000,13.4718284606934
4351000,2501000,13.7858734130859
4353000,2501000,13.9891338348389
4355000,2501000,13.5657615661621
4357000,2501000,13.725302696228
4359000,2501000,14.7282409667969
4361000,2501000,15.7903938293457
4363000,2501000,15.5618782043457
4365000,2501000,16.226583480835
4367000,2501000,16.3925285339355
4369000,2501000,16.7927761077881
4371000,2501000,16.7455787658691
4373000,2501000,16.7851428985596
4121000,2499000,1.09177720546722
4123000,2499000,0.526152312755585
4125000,2499000,1.71033716201782
4127000,2499000,1.11066913604736
4129000,2499000,0.882905721664429
4131000,2499000,2.20092964172363
4133000,2499000,2.05791330337524
4135000,2499000,2.66416573524475
4137000,2499000,2.68391466140747
4139000,2499000,4.65383958816528
4141000,2499000,4.72676801681519
4143000,2499000,6.54858303070068
4145000,2499000,7.92858839035034
4147000,2499000,8.28981113433838
4149000,2499000,11.2396783828735
4151000,2499000,11.1606359481812
4153000,2499000,8.92245388031006
4155000,2499000,7.2608208656311
4157000,2499000,6.6037335395813
4159000,2499000,8.27189540863037
4161000,2499000,9.76254463195801
4163000,2499000,9.9088077545166
4165000,2499000,12.3423900604248
4167000,2499000,13.6468477249146
4169000,2499000,13.8391752243042
4171000,2499000,13.7105550765991
4173000,2499000,14.1061992645264
4175000,2499000,14.5293617248535
4177000,2499000,14.5852117538452
4179000,2499000,14.5878915786743
4181000,2499000,15.0638227462769
4183000,2499000,15.3423223495483
4185000,2499000,15.3250255584717
4187000,2499000,15.3869428634644
4189000,2499000,16.8069610595703
4191000,2499000,16.9449100494385
4193000,2499000,16.9759407043457
4195000,2499000,17.0138473510742
4197000,2499000,19.0817737579346
4199000,2499000,18.9827766418457
4201000,2499000,18.8960399627686
4203000,2499000,19.0222606658936
4205000,2499000,20.2174129486084
4207000,2499000,20.2038536071777
4209000,2499000,20.0744647979736
4211000,2499000,20.6765689849854
4213000,2499000,23.2357025146484
4215000,2499000,23.2713432312012
4217000,2499000,23.2736225128174
4219000,2499000,25.0487995147705
4221000,2499000,29.0068130493164
4223000,2499000,28.9961891174316
4225000,2499000,28.9592514038086
4227000,2499000,28.8164157867432
4229000,2499000,28.5305862426758
4231000,2499000,28.4417457580566
4233000,2499000,28.4152641296387
4235000,2499000,29.6110725402832
4237000,2499000,30.9055652618408
4239000,2499000,30.8251514434814
4241000,2499000,30.7784099578857
4243000,2499000,33.1207733154297
4245000,2499000,34.7982559204102
4247000,2499000,34.705005645752
4249000,2499000,34.6021842956543
4251000,2499000,35.8092918395996
4253000,2499000,36.4191436767578
4255000,2499000,36.3510208129883
4257000,2499000,36.2564163208008
4259000,2499000,36.6983413696289
4261000,2499000,36.7470550537109
4263000,2499000,36.6304512023926
4265000,2499000,36.53076171875
4267000,2499000,33.138355255127
4269000,2499000,32.5562973022461
4271000,2499000,32.4868316650391
4273000,2499000,32.3980979919434
4275000,2499000,32.700122833252
4277000,2499000,32.6761016845703
4279000,2499000,32.6686744689941
4281000,2499000,32.6357383728027
4283000,2499000,32.628231048584
4285000,2499000,32.6595687866211
4287000,2499000,32.7131156921387
4289000,2499000,32.7713165283203
4291000,2499000,33.443286895752
4293000,2499000,33.4588775634766
4295000,2499000,33.4710884094238
4297000,2499000,32.7176513671875
4299000,2499000,30.1270561218262
4301000,2499000,30.1548099517822
4303000,2499000,30.1656627655029
4305000,2499000,28.9357814788818
4307000,2499000,26.0174694061279
4309000,2499000,26.0398483276367
4311000,2499000,26.0311851501465
4313000,2499000,25.795783996582
4315000,2499000,25.3022289276123
4317000,2499000,25.2694759368896
4319000,2499000,25.1562767028809
4321000,2499000,24.1664562225342
4323000,2499000,23.2260837554932
4325000,2499000,23.2311058044434
4327000,2499000,23.3613796234131
4329000,2499000,22.1069583892822
4331000,2499000,21.1115188598633
4333000,2499000,20.9810390472412
4335000,2499000,20.7152862548828
4337000,2499000,19.6895027160645
4339000,2499000,18.8492641448975
4341000,2499000,17.9273529052734
4343000,2499000,18.0259342193604
4345000,2499000,16.9187202453613
4347000,2499000,15.3700065612793
4349000,2499000,15.6616868972778
4351000,2499000,16.5344104766846
4353000,2499000,16.3978233337402
4355000,2499000,16.6072158813477
4357000,2499000,16.7190551757812
4359000,2499000,16.9480819702148
4361000,2499000,17.7750282287598
4363000,2499000,17.8003730773926
4365000,2499000,17.8359851837158
4367000,2499000,17.8726062774658
4369000,2499000,17.8027477264404
4371000,2499000,17.7763748168945
4115000,2497000,0.0500000007450581
4117000,2497000,1.6584837436676
4119000,2497000,0.191693767905235
4121000,2497000,0.477921634912491
4123000,2497000,0.699484288692474
4125000,2497000,2.25611615180969
4127000,2497000,3.52883887290955
4129000,2497000,2.443359375
4131000,2497000,3.76348853111267
4133000,2497000,2.80081653594971
4135000,2497000,2.89451670646667
4137000,2497000,3.57421922683716
4139000,2497000,3.393887758255
4141000,2497000,3.71807265281677
4143000,2497000,5.0901026725769
4145000,2497000,5.70352363586426
4147000,2497000,6.9504861831665
4149000,2497000,10.7459402084351
4151000,2497000,12.1274013519287
4153000,2497000,9.81909847259521
4155000,2497000,7.77963733673096
4157000,2497000,7.62805414199829
4159000,2497000,8.60963439941406
4161000,2497000,10.0893383026123
4163000,2497000,10.817852973938
4165000,2497000,12.9468650817871
4167000,2497000,13.9562845230103
4169000,2497000,14.0239133834839
4171000,2497000,14.1932239532471
4173000,2497000,14.4421157836914
4175000,2497000,14.7266387939453
4177000,2497000,14.7608137130737
4179000,2497000,14.7755136489868
4181000,2497000,15.214075088501
4183000,2497000,15.4239177703857
4185000,2497000,15.4198589324951
4187000,2497000,15.4493417739868
4189000,2497000,16.912769317627
4191000,2497000,17.0352458953857
4193000,2497000,17.0389652252197
4195000,2497000,17.1422748565674
4197000,2497000,19.1899795532227
4199000,2497000,19.1779747009277
4201000,2497000,19.1056270599365
4203000,2497000,19.2433032989502
4205000,2497000,20.3575344085693
4207000,2497000,20.3980007171631
4209000,2497000,20.2975788116455
4211000,2497000,20.9512825012207
4213000,2497000,23.357982635498
4215000,2497000,23.4059944152832
4217000,2497000,23.3520488739014
4219000,2497000,25.1256523132324
4221000,2497000,28.7677879333496
4223000,2497000,28.7163715362549
4225000,2497000,28.6520233154297
4227000,2497000,28.980619430542
4229000,2497000,29.4683322906494
4231000,2497000,29.4213428497314
4233000,2497000,29.4433135986328
4235000,2497000,31.476957321167
4237000,2497000,33.646556854248
4239000,2497000,33.6836318969727
4241000,2497000,33.7113494873047
4243000,2497000,36.9839897155762
4245000,2497000,39.314136505127
4247000,2497000,39.3567008972168
4249000,2497000,39.3839645385742
4251000,2497000,41.3148460388184
4253000,2497000,42.3030242919922
4255000,2497000,42.3651657104492
4257000,2497000,42.4486885070801
4259000,2497000,43.8243942260742
4261000,2497000,44.2802391052246
4263000,2497000,44.2721900939941
4265000,2497000,44.3120422363281
4267000,2497000,39.516429901123
4269000,2497000,38.7397079467773
4271000,2497000,38.7647972106934
4273000,2497000,38.7771263122559
4275000,2497000,37.2805862426758
4277000,2497000,37.2025718688965
4279000,2497000,37.2557144165039
4281000,2497000,37.1803169250488
4283000,2497000,34.784107208252
4285000,2497000,34.877197265625
4287000,2497000,34.9147834777832
4289000,2497000,34.5998878479004
4291000,2497000,32.6814346313477
4293000,2497000,32.691577911377
4295000,2497000,32.6671562194824
4297000,2497000,31.9831867218018
4299000,2497000,29.6044235229492
4301000,2497000,29.5839805603027
4303000,2497000,29.6850185394287
4305000,2497000,29.1869525909424
4307000,2497000,28.1156425476074
4309000,2497000,28.1510963439941
4311000,2497000,28.1436347961426
4313000,2497000,28.5241661071777
4315000,2497000,29.2067470550537
4317000,2497000,29.0780506134033
4319000,2497000,29.1101989746094
4321000,2497000,29.2189807891846
4323000,2497000,29.5285930633545
4325000,2497000,29.6028423309326
4327000,2497000,29.6598300933838
4329000,2497000,29.5226345062256
4331000,2497000,29.4395141601562
4333000,2497000,29.4255867004395
4335000,2497000,29.2410087585449
4337000,2497000,27.1908569335938
4339000,2497000,26.6430931091309
4341000,2497000,26.5032424926758
4343000,2497000,26.4070053100586
4345000,2497000,22.4334983825684
4347000,2497000,20.195728302002
4349000,2497000,20.3701705932617
4351000,2497000,20.4861793518066
4353000,2497000,19.6050548553467
4355000,2497000,20.500036239624
4357000,2497000,20.4298419952393
4359000,2497000,20.3339004516602
4361000,2497000,19.8822917938232
4363000,2497000,19.9178695678711
4365000,2497000,20.1102561950684
4367000,2497000,20.0968742370605
4369000,2497000,19.2889652252197
4371000,2497000,19.270393371582
4111000,2495000,1.27650308609009
4113000,2495000,0.0500000007450581
4115000,2495000,0.0500000007450581
4117000,2495000,0.0500000007450581
4119000,2495000,0.0500000007450581
4121000,2495000,1.59191370010376
4123000,2495000,1.96709084510803
4125000,2495000,1.55323815345764
4127000,2495000,3.15171074867249
4129000,2495000,4.39858293533325
4131000,2495000,4.3750467300415
4133000,2495000,3.19452691078186
4135000,2495000,2.78791046142578
4137000,2495000,4.25513362884521
4139000,2495000,4.84874105453491
4141000,2495000,5.31801986694336
4143000,2495000,5.53458499908447
4145000,2495000,5.51141166687012
4147000,2495000,6.6476092338562
4149000,2495000,9.62997055053711
4151000,2495000,12.2124948501587
4153000,2495000,10.9624691009521
4155000,2495000,9.32579040527344
4157000,2495000,9.15110206604004
4159000,2495000,9.76482772827148
4161000,2495000,10.6883201599121
4163000,2495000,10.9720010757446
4165000,2495000,13.1089420318604
4167000,2495000,14.1455430984497
4169000,2495000,14.1023588180542
4171000,2495000,14.1819181442261
4173000,2495000,14.5292911529541
4175000,2495000,14.7627868652344
4177000,2495000,14.7945909500122
4179000,2495000,14.8776941299438
4181000,2495000,15.337423324585
4183000,2495000,15.4624462127686
4185000,2495000,15.4835052490234
4187000,2495000,15.4991865158081
4189000,2495000,16.9984893798828
4191000,2495000,17.0790691375732
4193000,2495000,17.0753402709961
4195000,2495000,17.2253475189209
4197000,2495000,19.2233104705811
4199000,2495000,19.2368564605713
4201000,2495000,19.1852626800537
4203000,2495000,19.3532333374023
4205000,2495000,20.4025096893311
4207000,2495000,20.437141418457
4209000,2495000,20.3440933227539
4211000,2495000,21.0580596923828
4213000,2495000,23.3778038024902
4215000,2495000,23.4298858642578
4217000,2495000,23.3625164031982
4219000,2495000,25.2351264953613
4221000,2495000,28.8509387969971
4223000,2495000,28.760555267334
4225000,2495000,28.7046890258789
4227000,2495000,29.0425224304199
4229000,2495000,29.5243530273438
4231000,2495000,29.5477523803711
4233000,2495000,29.5020694732666
4235000,2495000,31.5903568267822
4237000,2495000,33.6828880310059
4239000,2495000,33.7351341247559
4241000,2495000,33.7736930847168
4243000,2495000,37.0690536499023
4245000,2495000,39.3238945007324
4247000,2495000,39.3669815063477
4249000,2495000,39.4099769592285
4251000,2495000,41.3744010925293
4253000,2495000,42.3181495666504
4255000,2495000,42.4093360900879
4257000,2495000,42.4530410766602
4259000,2495000,43.8929061889648
4261000,2495000,44.3355941772461
4263000,2495000,44.3678894042969
4265000,2495000,44.4018707275391
4267000,2495000,39.5564079284668
4269000,2495000,38.7937965393066
4271000,2495000,38.8169021606445
4273000,2495000,38.8358688354492
4275000,2495000,37.3391342163086
4277000,2495000,37.2874450683594
4279000,2495000,37.344482421875
4281000,2495000,37.2358436584473
4283000,2495000,34.8454399108887
4285000,2495000,34.928466796875
4287000,2495000,34.9489364624023
4289000,2495000,34.6429786682129
4291000,2495000,32.7364120483398
4293000,2495000,32.7188568115234
4295000,2495000,32.731502532959
4297000,2495000,32.0571250915527
4299000,2495000,29.6705017089844
4301000,2495000,29.675651550293
4303000,2495000,29.7066020965576
4305000,2495000,29.2406997680664
4307000,2495000,28.1626739501953
4309000,2495000,28.1888008117676
4311000,2495000,28.1824493408203
4313000,2495000,28.5741539001465
4315000,2495000,29.1718788146973
4317000,2495000,29.3041305541992
4319000,2495000,29.3120231628418
4321000,2495000,29.3583278656006
4323000,2495000,29.5651874542236
4325000,2495000,29.6754951477051
4327000,2495000,29.7305603027344
4329000,2495000,29.5981292724609
4331000,2495000,29.4965934753418
4333000,2495000,29.5802154541016
4335000,2495000,29.4958000183105
4337000,2495000,27.4967975616455
4339000,2495000,26.7486362457275
4341000,2495000,26.5612640380859
4343000,2495000,25.9432678222656
4345000,2495000,22.1122150421143
4347000,2495000,21.1523914337158
4349000,2495000,21.1233863830566
4351000,2495000,21.5109767913818
4353000,2495000,20.5057907104492
4355000,2495000,20.6469879150391
4357000,2495000,20.5357971191406
4359000,2495000,20.2682056427002
4361000,2495000,19.8670921325684
4363000,2495000,20.0758438110352
4365000,2495000,20.1413669586182
4367000,2495000,20.1347618103027
4369000,2495000,19.3192539215088
4371000,2495000,19.3726806640625
4105000,2493000,0.0500000007450581
4107000,2493000,0.0500000007450581
4109000,2493000,0.0500000007450581
4111000,2493000,0.0500000007450581
4113000,2493000,0.0500000007450581
4115000,2493000,0.0500000007450581
4117000,2493000,0.0500000007450581
4119000,2493000,0.297186762094498
4121000,2493000,1.53107726573944
4123000,2493000,3.44621849060059
4125000,2493000,3.57095837593079
4127000,2493000,2.60118865966797
4129000,2493000,4.87208127975464
4131000,2493000,3.86250305175781
4133000,2493000,2.84640097618103
4135000,2493000,1.92735433578491
4137000,2493000,3.52778577804565
4139000,2493000,5.19761371612549
4141000,2493000,6.87231731414795
4143000,2493000,7.29879379272461
4145000,2493000,7.12459516525269
4147000,2493000,6.49836730957031
4149000,2493000,8.13279438018799
4151000,2493000,11.5596628189087
4153000,2493000,12.0811376571655
4155000,2493000,10.7044744491577
4157000,2493000,10.32555103302
4159000,2493000,10.588095664978
4161000,2493000,11.0241947174072
4163000,2493000,11.1614284515381
4165000,2493000,13.3314237594604
4167000,2493000,14.2051649093628
4169000,2493000,14.1514825820923
4171000,2493000,14.1802434921265
4173000,2493000,14.47105884552
4175000,2493000,14.6518659591675
4177000,2493000,14.5787515640259
4179000,2493000,14.8097896575928
4181000,2493000,15.4319639205933
4183000,2493000,15.5017700195312
4185000,2493000,15.4882888793945
4187000,2493000,15.4948854446411
4189000,2493000,17.0061569213867
4191000,2493000,17.0836601257324
4193000,2493000,17.0578460693359
4195000,2493000,17.2440586090088
4197000,2493000,19.2010307312012
4199000,2493000,19.2141017913818
4201000,2493000,19.1589870452881
4203000,2493000,19.3981018066406
4205000,2493000,20.3941173553467
4207000,2493000,20.3957443237305
4209000,2493000,20.3031196594238
4211000,2493000,21.1131591796875
4213000,2493000,23.3578357696533
4215000,2493000,23.3921394348145
4217000,2493000,23.3418788909912
4219000,2493000,25.2423858642578
4221000,2493000,28.8636627197266
4223000,2493000,28.7771453857422
4225000,2493000,28.7399444580078
4227000,2493000,29.0977764129639
4229000,2493000,29.5580425262451
4231000,2493000,29.6182289123535
4233000,2493000,29.6067543029785
4235000,2493000,31.7508296966553
4237000,2493000,33.7771530151367
4239000,2493000,33.807861328125
4241000,2493000,33.8551635742188
4243000,2493000,37.2227439880371
4245000,2493000,39.4023284912109
4247000,2493000,39.4782257080078
4249000,2493000,39.5323143005371
4251000,2493000,41.5303802490234
4253000,2493000,42.4261932373047
4255000,2493000,42.5531158447266
4257000,2493000,42.5993843078613
4259000,2493000,44.0625457763672
4261000,2493000,44.4794616699219
4263000,2493000,44.5346755981445
4265000,2493000,44.5707664489746
4267000,2493000,39.6710624694824
4269000,2493000,38.9592056274414
4271000,2493000,38.9923706054688
4273000,2493000,39.0082855224609
4275000,2493000,37.5044975280762
4277000,2493000,37.4728965759277
4279000,2493000,37.5277900695801
4281000,2493000,37.3909454345703
4283000,2493000,35.0124359130859
4285000,2493000,35.083366394043
4287000,2493000,35.1144218444824
4289000,2493000,34.8330917358398
4291000,2493000,32.8624267578125
4293000,2493000,32.8823852539062
4295000,2493000,32.9169311523438
4297000,2493000,32.2087478637695
4299000,2493000,29.83518409729
4301000,2493000,29.9239654541016
4303000,2493000,29.9314193725586
4305000,2493000,29.3869380950928
4307000,2493000,28.3001823425293
4309000,2493000,28.3283939361572
4311000,2493000,28.3085861206055
4313000,2493000,28.7074298858643
4315000,2493000,29.3069267272949
4317000,2493000,29.3410358428955
4319000,2493000,29.3712844848633
4321000,2493000,29.4943943023682
4323000,2493000,29.6870307922363
4325000,2493000,29.7471446990967
4327000,2493000,29.8537712097168
4329000,2493000,29.7174625396729
4331000,2493000,29.6195240020752
4333000,2493000,29.6424961090088
4335000,2493000,29.5960235595703
4337000,2493000,27.7206115722656
4339000,2493000,26.7342891693115
4341000,2493000,26.2175884246826
4343000,2493000,25.2249069213867
4345000,2493000,22.9134769439697
4347000,2493000,22.0367012023926
4349000,2493000,21.9716186523438
4351000,2493000,22.2408504486084
4353000,2493000,21.0048732757568
4355000,2493000,20.8048286437988
4357000,2493000,20.581995010376
4359000,2493000,20.4637413024902
4361000,2493000,20.0320854187012
4363000,2493000,20.1313381195068
4365000,2493000,20.0681114196777
4367000,2493000,20.1336879730225
4369000,2493000,19.3846473693848
4371000,2493000,19.3657932281494
4099000,2491000,0.64149796962738
4101000,2491000,0.0500000007450581
4103000,2491000,0.721023380756378
4105000,2491000,0.0500000007450581
4107000,2491000,0.0500000007450581
4109000,2491000,0.0500000007450581
4111000,2491000,0.112223014235497
4113000,2491000,0.339744985103607
4115000,2491000,1.59478497505188
4117000,2491000,0.393713563680649
4119000,2491000,0.0500000007450581
4121000,2491000,0.581624150276184
4123000,2491000,1.93424546718597
4125000,2491000,4.47969388961792
4127000,2491000,5.30209064483643
4129000,2491000,5.57578182220459
